"Entry","Mw","conc_mmolgDW","0.9conc"
"P32705",59197,1.50071871376662E-07,1.35064684238996E-07
"P31441",63739,1.50071871376662E-07,1.35064684238996E-07
"P11289",13204,1.50071871376662E-07,1.35064684238996E-07
"P0C0U4",32436,1.50071871376662E-07,1.35064684238996E-07
"P0AE67",14097,1.50071871376662E-07,1.35064684238996E-07
"P0ACN2",14075,1.50071871376662E-07,1.35064684238996E-07
"P04993",66902,1.50071871376662E-07,1.35064684238996E-07
"Q46865",11232,1.53334303363111E-07,1.38E-07
"P77713",60825,1.53334303363111E-07,1.38E-07
"P33647",12492,1.53334303363111E-07,1.38E-07
"P27111",32961,1.53334303363111E-07,1.38E-07
"P24200",31390,1.53334303363111E-07,1.38E-07
"P0AFA2",67084,1.53334303363111E-07,1.38E-07
"P0ACI3",44869,1.53334303363111E-07,1.38E-07
"P76037",50853,1.5659673534956E-07,1.40937061814604E-07
"P67762",16776,1.5659673534956E-07,1.40937061814604E-07
"P64488",13611,1.5659673534956E-07,1.40937061814604E-07
"P33029",54032,1.5659673534956E-07,1.40937061814604E-07
"P0AGH3",36038,1.5659673534956E-07,1.40937061814604E-07
"P0AFL1",30541,1.5659673534956E-07,1.40937061814604E-07
"P0AAP7",11424,1.5659673534956E-07,1.40937061814604E-07
"P0A964",18084,1.5659673534956E-07,1.40937061814604E-07
"P05707",27858,1.5659673534956E-07,1.40937061814604E-07
"P76373",43657,1.59859167336009E-07,1.43873250602408E-07
"P76251",40315,1.59859167336009E-07,1.43873250602408E-07
"P76121",20967,1.59859167336009E-07,1.43873250602408E-07
"P46859",19543,1.59859167336009E-07,1.43873250602408E-07
"P39270",23442,1.59859167336009E-07,1.43873250602408E-07
"P33358",28046,1.59859167336009E-07,1.43873250602408E-07
"P0AFP0",22128,1.59859167336009E-07,1.43873250602408E-07
"P0AFF4",46389,1.59859167336009E-07,1.43873250602408E-07
"P0AD17",21691,1.59859167336009E-07,1.43873250602408E-07
"P0AAR0",14557,1.59859167336009E-07,1.43873250602408E-07
"P77712",15088,1.63121599322458E-07,1.46809439390212E-07
"P77301",29902,1.63121599322458E-07,1.46809439390212E-07
"P75810",41852,1.63121599322458E-07,1.46809439390212E-07
"P64638",8660,1.63121599322458E-07,1.46809439390212E-07
"P46068",35332,1.63121599322458E-07,1.46809439390212E-07
"P39325",34345,1.63121599322458E-07,1.46809439390212E-07
"P37019",50349,1.63121599322458E-07,1.46809439390212E-07
"P25747",43394,1.63121599322458E-07,1.46809439390212E-07
"P0AEY8",44321,1.63121599322458E-07,1.46809439390212E-07
"P0ACW4",5860,1.63121599322458E-07,1.46809439390212E-07
"P76406",11465,1.66384031308907E-07,1.49745628178016E-07
"P75916",17074,1.66384031308907E-07,1.49745628178016E-07
"P64461",11255,1.66384031308907E-07,1.49745628178016E-07
"P52138",64196,1.66384031308907E-07,1.49745628178016E-07
"P46141",12017,1.66384031308907E-07,1.49745628178016E-07
"P39410",49757,1.66384031308907E-07,1.49745628178016E-07
"P39285",123968,1.66384031308907E-07,1.49745628178016E-07
"P0ABC9",75842,1.66384031308907E-07,1.49745628178016E-07
"P0A8K8",32839,1.66384031308907E-07,1.49745628178016E-07
"P77182",74434,1.69646463295357E-07,1.52681816965821E-07
"P39300",40061,1.69646463295357E-07,1.52681816965821E-07
"P37351",16073,1.69646463295357E-07,1.52681816965821E-07
"P32696",9023,1.69646463295357E-07,1.52681816965821E-07
"P21866",25362,1.69646463295357E-07,1.52681816965821E-07
"P0AGH5",31548,1.69646463295357E-07,1.52681816965821E-07
"P0AFY2",27287,1.69646463295357E-07,1.52681816965821E-07
"P0AFT5",27400,1.69646463295357E-07,1.52681816965821E-07
"P0AE76",20164,1.69646463295357E-07,1.52681816965821E-07
"P77316",44176,1.72908895281806E-07,1.55618005753625E-07
"P76213",33739,1.72908895281806E-07,1.55618005753625E-07
"P52067",43306,1.72908895281806E-07,1.55618005753625E-07
"P36677",13945,1.72908895281806E-07,1.55618005753625E-07
"P18392",49283,1.72908895281806E-07,1.55618005753625E-07
"P0AFV8",8042,1.72908895281806E-07,1.55618005753625E-07
"P0AE98",15056,1.72908895281806E-07,1.55618005753625E-07
"Q47319",25995,1.76171327268255E-07,1.5855419454143E-07
"P75831",70702,1.76171327268255E-07,1.5855419454143E-07
"P75780",81960,1.76171327268255E-07,1.5855419454143E-07
"P39321",136780,1.76171327268255E-07,1.5855419454143E-07
"P37908",48044,1.76171327268255E-07,1.5855419454143E-07
"P29012",38845,1.76171327268255E-07,1.5855419454143E-07
"P0AD40",8415,1.76171327268255E-07,1.5855419454143E-07
"P0AAN3",31565,1.76171327268255E-07,1.5855419454143E-07
"P07821",28886,1.76171327268255E-07,1.5855419454143E-07
"P77402",34894,1.79433759254704E-07,1.61490383329234E-07
"P77309",32483,1.79433759254704E-07,1.61490383329234E-07
"P76007",62285,1.79433759254704E-07,1.61490383329234E-07
"P37649",74381,1.79433759254704E-07,1.61490383329234E-07
"P31697",26689,1.79433759254704E-07,1.61490383329234E-07
"P0AE16",53245,1.79433759254704E-07,1.61490383329234E-07
"P0AD89",2894,1.79433759254704E-07,1.61490383329234E-07
"P0AAS3",16939,1.79433759254704E-07,1.61490383329234E-07
"P76543",25143,1.82696191241153E-07,1.64426572117038E-07
"P76114",25151,1.82696191241153E-07,1.64426572117038E-07
"P45566",9098,1.82696191241153E-07,1.64426572117038E-07
"P24230",76430,1.82696191241153E-07,1.64426572117038E-07
"P0AFU6",8442,1.82696191241153E-07,1.64426572117038E-07
"P0AF73",7166,1.82696191241153E-07,1.64426572117038E-07
"P0AEC5",102453,1.82696191241153E-07,1.64426572117038E-07
"P0ABL3",16297,1.82696191241153E-07,1.64426572117038E-07
"P04983",55042,1.82696191241153E-07,1.64426572117038E-07
"P76117",23321,1.86E-07,1.67362760904842E-07
"P75822",53707,1.86E-07,1.67362760904842E-07
"P64459",8709,1.86E-07,1.67362760904842E-07
"P33937",93042,1.86E-07,1.67362760904842E-07
"P27300",35589,1.86E-07,1.67362760904842E-07
"P23200",35550,1.86E-07,1.67362760904842E-07
"P0AEA2",30557,1.86E-07,1.67362760904842E-07
"P0AA41",29666,1.86E-07,1.67362760904842E-07
"P03835",50386,1.86E-07,1.67362760904842E-07
"Q46863",60694,1.89221055214051E-07,1.70298949692646E-07
"P77609",12208,1.89221055214051E-07,1.70298949692646E-07
"P69490",17698,1.89221055214051E-07,1.70298949692646E-07
"P52123",37139,1.89221055214051E-07,1.70298949692646E-07
"P39835",45967,1.89221055214051E-07,1.70298949692646E-07
"P39408",28909,1.89221055214051E-07,1.70298949692646E-07
"P38506",28166,1.89221055214051E-07,1.70298949692646E-07
"P0CK95",167246,1.89221055214051E-07,1.70298949692646E-07
"P0AES2",49141,1.89221055214051E-07,1.70298949692646E-07
"P0A769",44194,1.89221055214051E-07,1.70298949692646E-07
"P06282",28451,1.89221055214051E-07,1.70298949692646E-07
"Q46824",16064,1.92483487200501E-07,1.73235138480451E-07
"P76538",17168,1.92483487200501E-07,1.73235138480451E-07
"P76389",59450,1.92483487200501E-07,1.73235138480451E-07
"P75742",54159,1.92483487200501E-07,1.73235138480451E-07
"P39187",20421,1.92483487200501E-07,1.73235138480451E-07
"P33913",69669,1.92483487200501E-07,1.73235138480451E-07
"P17888",81655,1.92483487200501E-07,1.73235138480451E-07
"P13458",118721,1.92483487200501E-07,1.73235138480451E-07
"P0AFZ7",52960,1.92483487200501E-07,1.73235138480451E-07
"P0ACU0",25017,1.92483487200501E-07,1.73235138480451E-07
"P0A6L4",32593,1.92483487200501E-07,1.73235138480451E-07
"P77567",32275,1.9574591918695E-07,1.76171327268255E-07
"P76280",24395,1.9574591918695E-07,1.76171327268255E-07
"P75804",41054,1.9574591918695E-07,1.76171327268255E-07
"P75672",27244,1.9574591918695E-07,1.76171327268255E-07
"P39343",37567,1.9574591918695E-07,1.76171327268255E-07
"P33366",21445,1.9574591918695E-07,1.76171327268255E-07
"P27859",28974,1.9574591918695E-07,1.76171327268255E-07
"P21693",49188,1.9574591918695E-07,1.76171327268255E-07
"P21503",41432,1.9574591918695E-07,1.76171327268255E-07
"P0AFU4",49148,1.9574591918695E-07,1.76171327268255E-07
"P0AF43",59467,1.9574591918695E-07,1.76171327268255E-07
"P0AEJ2",42932,1.9574591918695E-07,1.76171327268255E-07
"P0AEF4",25453,1.9574591918695E-07,1.76171327268255E-07
"P0ADM0",12779,1.9574591918695E-07,1.76171327268255E-07
"Q47141",32838,1.99E-07,1.79107516056059E-07
"P68187",40990,1.99E-07,1.79107516056059E-07
"P0ACJ5",17437,1.99E-07,1.79107516056059E-07
"P0A814",18747,1.99E-07,1.79107516056059E-07
"P09099",52618,1.99E-07,1.79107516056059E-07
"P76250",34631,2.02270783159848E-07,1.82E-07
"P37645",74457,2.02270783159848E-07,1.82E-07
"P23874",49276,2.02270783159848E-07,1.82E-07
"P0AE22",26104,2.02270783159848E-07,1.82E-07
"P0ADI4",32554,2.02270783159848E-07,1.82E-07
"P00816",17049,2.02270783159848E-07,1.82E-07
"P76278",32526,2.05533215146297E-07,1.85E-07
"P75817",41956,2.05533215146297E-07,1.85E-07
"P46122",19560,2.05533215146297E-07,1.85E-07
"P15043",68364,2.05533215146297E-07,1.85E-07
"P0ABB8",99466,2.05533215146297E-07,1.85E-07
"Q47689",50526,2.08795647132746E-07,1.87916082419471E-07
"P77162",17026,2.08795647132746E-07,1.87916082419471E-07
"P52126",83062,2.08795647132746E-07,1.87916082419471E-07
"P21177",79594,2.08795647132746E-07,1.87916082419471E-07
"P0AE45",49763,2.08795647132746E-07,1.87916082419471E-07
"P09546",143815,2.08795647132746E-07,1.87916082419471E-07
"P08368",26125,2.08795647132746E-07,1.87916082419471E-07
"P76146",34809,2.12058079119196E-07,1.90852271207276E-07
"P42597",19483,2.12058079119196E-07,1.90852271207276E-07
"P33360",34425,2.12058079119196E-07,1.90852271207276E-07
"P27241",32920,2.12058079119196E-07,1.90852271207276E-07
"P23484",19480,2.12058079119196E-07,1.90852271207276E-07
"P0ACX9",7117,2.12058079119196E-07,1.90852271207276E-07
"P0ABM1",27885,2.12058079119196E-07,1.90852271207276E-07
"P75885",9508,2.15320511105645E-07,1.93788459995081E-07
"P75800",90049,2.15320511105645E-07,1.93788459995081E-07
"P37344",36986,2.15320511105645E-07,1.93788459995081E-07
"P0AGI1",33452,2.15320511105645E-07,1.93788459995081E-07
"P0AFP2",14450,2.15320511105645E-07,1.93788459995081E-07
"P0AAR5",14770,2.15320511105645E-07,1.93788459995081E-07
"P0A756",20958,2.15320511105645E-07,1.93788459995081E-07
"P75767",32788,2.18582943092094E-07,1.96724648782885E-07
"P38051",48765,2.18582943092094E-07,1.96724648782885E-07
"P31545",46754,2.18582943092094E-07,1.96724648782885E-07
"P17444",61878,2.18582943092094E-07,1.96724648782885E-07
"P0ABC0",13632,2.18582943092094E-07,1.96724648782885E-07
"P0A924",29021,2.18582943092094E-07,1.96724648782885E-07
"P06846",36210,2.18582943092094E-07,1.96724648782885E-07
"P77615",36134,2.21845375078543E-07,1.99660837570689E-07
"P75973",11458,2.21845375078543E-07,1.99660837570689E-07
"P63883",45634,2.21845375078543E-07,1.99660837570689E-07
"P52006",16371,2.21845375078543E-07,1.99660837570689E-07
"P43341",26894,2.21845375078543E-07,1.99660837570689E-07
"P37769",27070,2.21845375078543E-07,1.99660837570689E-07
"P0A9G2",34284,2.21845375078543E-07,1.99660837570689E-07
"P76115",77261,2.25107807064992E-07,2.02597026358493E-07
"P76049",33659,2.25107807064992E-07,2.02597026358493E-07
"P36566",29814,2.25107807064992E-07,2.02597026358493E-07
"P30855",134743,2.25107807064992E-07,2.02597026358493E-07
"Q46855",35957,2.28370239051441E-07,2.05533215146297E-07
"P36928",49371,2.28370239051441E-07,2.05533215146297E-07
"P28306",38247,2.28370239051441E-07,2.05533215146297E-07
"P23837",55300,2.28370239051441E-07,2.05533215146297E-07
"P0DMC5",106506,2.28370239051441E-07,2.05533215146297E-07
"P0AD44",27348,2.28370239051441E-07,2.05533215146297E-07
"P27127",40826,2.31632671037891E-07,2.08469403934102E-07
"P11071",67699,2.31632671037891E-07,2.08469403934102E-07
"P0AC38",52356,2.31632671037891E-07,2.08469403934102E-07
"P0ABH4",18788,2.31632671037891E-07,2.08469403934102E-07
"P0AAD4",42819,2.31632671037891E-07,2.08469403934102E-07
"Q46925",43234,2.3489510302434E-07,2.11405592721906E-07
"P75801",49873,2.3489510302434E-07,2.11405592721906E-07
"P67143",21490,2.3489510302434E-07,2.11405592721906E-07
"P0AFC0",17306,2.3489510302434E-07,2.11405592721906E-07
"P0ABY7",21566,2.3489510302434E-07,2.11405592721906E-07
"P0A6W0",33516,2.3489510302434E-07,2.11405592721906E-07
"P0A6A0",63203,2.3489510302434E-07,2.11405592721906E-07
"P05052",28763,2.3489510302434E-07,2.11405592721906E-07
"P77400",45659,2.38157535010789E-07,2.1434178150971E-07
"P52095",80590,2.38157535010789E-07,2.1434178150971E-07
"P45524",38495,2.38157535010789E-07,2.1434178150971E-07
"P0ADK6",31874,2.38157535010789E-07,2.1434178150971E-07
"P0ABF4",9866,2.38157535010789E-07,2.1434178150971E-07
"P0A978",7781,2.38157535010789E-07,2.1434178150971E-07
"P0A8P8",34246,2.38157535010789E-07,2.1434178150971E-07
"P77333",33482,2.41419966997238E-07,2.17277970297514E-07
"P77300",27838,2.41419966997238E-07,2.17277970297514E-07
"P75839",26282,2.41419966997238E-07,2.17277970297514E-07
"P69348",10216,2.41419966997238E-07,2.17277970297514E-07
"P67127",26157,2.41419966997238E-07,2.17277970297514E-07
"P52076",24678,2.41419966997238E-07,2.17277970297514E-07
"P0DMC9",23516,2.41419966997238E-07,2.17277970297514E-07
"P0ACS2",17150,2.41419966997238E-07,2.17277970297514E-07
"P0AAM7",8808,2.41419966997238E-07,2.17277970297514E-07
"P0AA37",24861,2.41419966997238E-07,2.17277970297514E-07
"P76345",20337,2.44682398983687E-07,2.20214159085318E-07
"P68567",26949,2.44682398983687E-07,2.20214159085318E-07
"P63183",69294,2.44682398983687E-07,2.20214159085318E-07
"P56258",40640,2.44682398983687E-07,2.20214159085318E-07
"P28305",29715,2.44682398983687E-07,2.20214159085318E-07
"P28249",68963,2.44682398983687E-07,2.20214159085318E-07
"P27128",39423,2.44682398983687E-07,2.20214159085318E-07
"P21151",40876,2.44682398983687E-07,2.20214159085318E-07
"P0AER5",24915,2.44682398983687E-07,2.20214159085318E-07
"P76535",31220,2.47944830970136E-07,2.23150347873122E-07
"P76223",42845,2.47944830970136E-07,2.23150347873122E-07
"P37685",56306,2.47944830970136E-07,2.23150347873122E-07
"P27126",36730,2.47944830970136E-07,2.23150347873122E-07
"P19636",31782,2.47944830970136E-07,2.23150347873122E-07
"P0AD65",70857,2.47944830970136E-07,2.23150347873122E-07
"P0ABM5",7745,2.47944830970136E-07,2.23150347873122E-07
"P0AAL9",11798,2.47944830970136E-07,2.23150347873122E-07
"P76272",94970,2.51207262956586E-07,2.26086536660927E-07
"P64622",7452,2.51207262956586E-07,2.26086536660927E-07
"P39277",44778,2.51207262956586E-07,2.26086536660927E-07
"P32703",60523,2.51207262956586E-07,2.26086536660927E-07
"P31135",35490,2.51207262956586E-07,2.26086536660927E-07
"P28631",36937,2.51207262956586E-07,2.26086536660927E-07
"P27862",21757,2.51207262956586E-07,2.26086536660927E-07
"P27238",14910,2.51207262956586E-07,2.26086536660927E-07
"P25741",30872,2.51207262956586E-07,2.26086536660927E-07
"P23367",67924,2.51207262956586E-07,2.26086536660927E-07
"P21517",69041,2.51207262956586E-07,2.26086536660927E-07
"P15082",28236,2.51207262956586E-07,2.26086536660927E-07
"P0A9T8",24533,2.51207262956586E-07,2.26086536660927E-07
"P08337",14927,2.51207262956586E-07,2.26086536660927E-07
"P75616",11355,2.54469694943035E-07,2.29E-07
"P45800",79490,2.54469694943035E-07,2.29E-07
"P28246",43353,2.54469694943035E-07,2.29E-07
"P0AF16",55267,2.54469694943035E-07,2.29E-07
"P77554",50549,2.57732126929484E-07,2.32E-07
"P76498",30260,2.57732126929484E-07,2.32E-07
"P67662",34516,2.57732126929484E-07,2.32E-07
"P17315",73896,2.57732126929484E-07,2.32E-07
"P10443",129905,2.57732126929484E-07,2.32E-07
"P0AB35",18920,2.57732126929484E-07,2.32E-07
"P76340",25018,2.61E-07,2.3489510302434E-07
"P33595",63975,2.61E-07,2.3489510302434E-07
"P31467",24664,2.61E-07,2.3489510302434E-07
"P31119",80700,2.61E-07,2.3489510302434E-07
"P30744",48753,2.61E-07,2.3489510302434E-07
"P0AF45",7386,2.61E-07,2.3489510302434E-07
"P0AER3",27503,2.61E-07,2.3489510302434E-07
"P0ADF6",64639,2.61E-07,2.3489510302434E-07
"P0AAE2",50216,2.61E-07,2.3489510302434E-07
"P00903",20772,2.61E-07,2.3489510302434E-07
"P76341",15460,2.64256990902382E-07,2.37831291812144E-07
"P41039",9756,2.64256990902382E-07,2.37831291812144E-07
"P15286",36668,2.64256990902382E-07,2.37831291812144E-07
"P0AA89",53178,2.64256990902382E-07,2.37831291812144E-07
"P0A7C6",24570,2.64256990902382E-07,2.37831291812144E-07
"P07000",38978,2.64256990902382E-07,2.37831291812144E-07
"P75946",13981,2.67519422888831E-07,2.40767480599948E-07
"P75820",31072,2.67519422888831E-07,2.40767480599948E-07
"P67601",17615,2.67519422888831E-07,2.40767480599948E-07
"P33668",14152,2.67519422888831E-07,2.40767480599948E-07
"P31825",27270,2.67519422888831E-07,2.40767480599948E-07
"P28630",38704,2.67519422888831E-07,2.40767480599948E-07
"P0AFB5",38556,2.67519422888831E-07,2.40767480599948E-07
"P76100",35849,2.70781854875281E-07,2.43703669387753E-07
"P0AEB5",38755,2.70781854875281E-07,2.43703669387753E-07
"P0ABQ2",30427,2.70781854875281E-07,2.43703669387753E-07
"P0AAG8",56415,2.70781854875281E-07,2.43703669387753E-07
"P76445",26759,2.74E-07,2.46639858175557E-07
"P75828",63589,2.74E-07,2.46639858175557E-07
"P60869",60351,2.74E-07,2.46639858175557E-07
"P39401",85494,2.74E-07,2.46639858175557E-07
"P33941",61553,2.74E-07,2.46639858175557E-07
"P0AD30",28643,2.74E-07,2.46639858175557E-07
"P76342",37369,2.77306718848179E-07,2.49576046963361E-07
"P76273",53228,2.77306718848179E-07,2.49576046963361E-07
"P75757",34678,2.77306718848179E-07,2.49576046963361E-07
"P52106",24935,2.77306718848179E-07,2.49576046963361E-07
"P46144",25904,2.77306718848179E-07,2.49576046963361E-07
"P36553",34323,2.77306718848179E-07,2.49576046963361E-07
"P33218",23687,2.77306718848179E-07,2.49576046963361E-07
"P22564",32561,2.77306718848179E-07,2.49576046963361E-07
"P16525",35783,2.77306718848179E-07,2.49576046963361E-07
"P0ACW6",8878,2.77306718848179E-07,2.49576046963361E-07
"Q2M7X4",11070,2.80569150834628E-07,2.52512235751165E-07
"P78055",22997,2.80569150834628E-07,2.52512235751165E-07
"P46136",31539,2.80569150834628E-07,2.52512235751165E-07
"P37014",34923,2.80569150834628E-07,2.52512235751165E-07
"P32125",19363,2.80569150834628E-07,2.52512235751165E-07
"P05523",30290,2.80569150834628E-07,2.52512235751165E-07
"P52598",27435,2.83831582821077E-07,2.55448424538969E-07
"P28224",12568,2.83831582821077E-07,2.55448424538969E-07
"P0AFS3",26348,2.83831582821077E-07,2.55448424538969E-07
"P0ACS9",24767,2.83831582821077E-07,2.55448424538969E-07
"P07026",28117,2.83831582821077E-07,2.55448424538969E-07
"P76275",7315,2.87094014807526E-07,2.58384613326773E-07
"P11667",23176,2.87094014807526E-07,2.58384613326773E-07
"P0AEL6",34283,2.87094014807526E-07,2.58384613326773E-07
"P77334",74665,2.90356446793976E-07,2.61320802114578E-07
"P0ACN7",37820,2.90356446793976E-07,2.61320802114578E-07
"P0ABW3",9293,2.90356446793976E-07,2.61320802114578E-07
"P09155",42734,2.90356446793976E-07,2.61320802114578E-07
"P77730",52793,2.93618878780425E-07,2.64256990902382E-07
"P64594",17836,2.93618878780425E-07,2.64256990902382E-07
"P39160",53580,2.93618878780425E-07,2.64256990902382E-07
"P0AG76",44714,2.93618878780425E-07,2.64256990902382E-07
"P0AE14",32122,2.93618878780425E-07,2.64256990902382E-07
"Q2EES1",4115,2.96881310766874E-07,2.67193179690187E-07
"P39285",123968,2.96881310766874E-07,2.67193179690187E-07
"P23873",10016,2.96881310766874E-07,2.67193179690187E-07
"P0AFI9",39194,2.96881310766874E-07,2.67193179690187E-07
"P0AEV9",17057,2.96881310766874E-07,2.67193179690187E-07
"P0A754",20170,2.96881310766874E-07,2.67193179690187E-07
"P76176",29277,3.00143742753323E-07,2.70129368477991E-07
"P37631",43741,3.00143742753323E-07,2.70129368477991E-07
"P28903",80023,3.00143742753323E-07,2.70129368477991E-07
"P0AF34",16542,3.00143742753323E-07,2.70129368477991E-07
"P0ACU2",23688,3.00143742753323E-07,2.70129368477991E-07
"P0ACM5",28277,3.00143742753323E-07,2.70129368477991E-07
"P0AA84",47634,3.00143742753323E-07,2.70129368477991E-07
"P0A8J2",19455,3.00143742753323E-07,2.70129368477991E-07
"P06611",27081,3.00143742753323E-07,2.70129368477991E-07
"P76578",181585,3.03406174739772E-07,2.73065557265795E-07
"P76234",30987,3.03406174739772E-07,2.73065557265795E-07
"P75798",34066,3.03406174739772E-07,2.73065557265795E-07
"P60782",22193,3.03406174739772E-07,2.73065557265795E-07
"P50465",29845,3.03406174739772E-07,2.73065557265795E-07
"P31548",24999,3.03406174739772E-07,2.73065557265795E-07
"P17802",39149,3.03406174739772E-07,2.73065557265795E-07
"P13669",28273,3.03406174739772E-07,2.73065557265795E-07
"P0AE30",24914,3.03406174739772E-07,2.73065557265795E-07
"P0AB58",44531,3.03406174739772E-07,2.73065557265795E-07
"P77581",43665,3.06668606726221E-07,2.76E-07
"P43667",12024,3.06668606726221E-07,2.76E-07
"P32173",21643,3.06668606726221E-07,2.76E-07
"P0AFH0",19179,3.06668606726221E-07,2.76E-07
"P0AEY1",23617,3.06668606726221E-07,2.76E-07
"P0A9S5",38712,3.06668606726221E-07,2.76E-07
"P60778",43166,3.09931038712671E-07,2.78937934841404E-07
"P37767",30708,3.09931038712671E-07,2.78937934841404E-07
"P37636",41191,3.09931038712671E-07,2.78937934841404E-07
"P31122",42538,3.09931038712671E-07,2.78937934841404E-07
"P25742",38731,3.09931038712671E-07,2.78937934841404E-07
"P25740",42284,3.09931038712671E-07,2.78937934841404E-07
"P24244",3597,3.09931038712671E-07,2.78937934841404E-07
"P0AAZ4",49626,3.09931038712671E-07,2.78937934841404E-07
"P0AAH8",30571,3.09931038712671E-07,2.78937934841404E-07
"V9HVX0",6881,3.1319347069912E-07,2.81874123629208E-07
"Q46822",20508,3.1319347069912E-07,2.81874123629208E-07
"P43671",60520,3.1319347069912E-07,2.81874123629208E-07
"P18200",19418,3.1319347069912E-07,2.81874123629208E-07
"P09126",27798,3.1319347069912E-07,2.81874123629208E-07
"P03024",37094,3.1319347069912E-07,2.81874123629208E-07
"P78067",48229,3.16455902685569E-07,2.84810312417012E-07
"P27129",39040,3.16455902685569E-07,2.84810312417012E-07
"P0AGH1",41062,3.16455902685569E-07,2.84810312417012E-07
"P0AF54",11672,3.16455902685569E-07,2.84810312417012E-07
"P0AEC3",87983,3.16455902685569E-07,2.84810312417012E-07
"P0ACK8",27362,3.16455902685569E-07,2.84810312417012E-07
"P0AB77",43117,3.16455902685569E-07,2.84810312417012E-07
"P76046",52609,3.19718334672018E-07,2.87746501204816E-07
"P0ADB4",4359,3.19718334672018E-07,2.87746501204816E-07
"P0ABS5",65565,3.19718334672018E-07,2.87746501204816E-07
"P69931",26633,3.23E-07,2.9068268999262E-07
"P52062",42584,3.23E-07,2.9068268999262E-07
"P31437",33113,3.23E-07,2.9068268999262E-07
"P27242",41729,3.23E-07,2.9068268999262E-07
"P24207",50677,3.23E-07,2.9068268999262E-07
"P0AF10",21990,3.23E-07,2.9068268999262E-07
"P0AAV0",10932,3.23E-07,2.9068268999262E-07
"P33368",26951,3.26243198644916E-07,2.93618878780424E-07
"P25888",49989,3.26243198644916E-07,2.93618878780424E-07
"P23862",20375,3.26243198644916E-07,2.93618878780424E-07
"P14294",73217,3.26243198644916E-07,2.93618878780424E-07
"P0A752",24528,3.26243198644916E-07,2.93618878780424E-07
"P77212",48244,3.29505630631365E-07,2.96555067568229E-07
"P76521",8874,3.29505630631365E-07,2.96555067568229E-07
"P51981",34674,3.29505630631365E-07,2.96555067568229E-07
"P38684",26233,3.29505630631365E-07,2.96555067568229E-07
"P37691",35353,3.29505630631365E-07,2.96555067568229E-07
"P0AEJ6",49403,3.29505630631365E-07,2.96555067568229E-07
"P69380",32927,3.32768062617815E-07,2.99491256356033E-07
"P46888",15633,3.32768062617815E-07,2.99491256356033E-07
"P0A8G3",53987,3.32768062617815E-07,2.99491256356033E-07
"P09980",77024,3.32768062617815E-07,2.99491256356033E-07
"P77223",20544,3.36E-07,3.02427445143838E-07
"P76108",42295,3.36E-07,3.02427445143838E-07
"P64536",9264,3.36E-07,3.02427445143838E-07
"P24242",36813,3.36E-07,3.02427445143838E-07
"P0AE39",28721,3.36E-07,3.02427445143838E-07
"P0ABG7",40476,3.36E-07,3.02427445143838E-07
"Q46835",14670,3.39292926590713E-07,3.05363633931642E-07
"P76182",38140,3.39292926590713E-07,3.05363633931642E-07
"P76169",11920,3.39292926590713E-07,3.05363633931642E-07
"P64453",6646,3.39292926590713E-07,3.05363633931642E-07
"P0C0K3",38120,3.39292926590713E-07,3.05363633931642E-07
"P39836",36406,3.42555358577162E-07,3.08299822719446E-07
"P68398",18718,3.45817790563611E-07,3.1123601150725E-07
"P37690",46595,3.45817790563611E-07,3.1123601150725E-07
"P0AE82",51624,3.45817790563611E-07,3.1123601150725E-07
"P0AD27",67296,3.45817790563611E-07,3.1123601150725E-07
"P0A8Z7",21642,3.45817790563611E-07,3.1123601150725E-07
"P0A8N7",36976,3.45817790563611E-07,3.1123601150725E-07
"P08550",17907,3.45817790563611E-07,3.1123601150725E-07
"P77788",15046,3.4908022255006E-07,3.14172200295054E-07
"P77389",40064,3.4908022255006E-07,3.14172200295054E-07
"P12282",26719,3.4908022255006E-07,3.14172200295054E-07
"P0AE34",26217,3.4908022255006E-07,3.14172200295054E-07
"P0AAH4",37661,3.4908022255006E-07,3.14172200295054E-07
"P0A830",45436,3.4908022255006E-07,3.14172200295054E-07
"P77721",28261,3.5234265453651E-07,3.17108389082859E-07
"P77562",40414,3.5234265453651E-07,3.17108389082859E-07
"P0AER8",42425,3.5234265453651E-07,3.17108389082859E-07
"Q47622",61565,3.55605086522959E-07,3.2E-07
"P75799",33238,3.55605086522959E-07,3.2E-07
"P37748",44744,3.55605086522959E-07,3.2E-07
"P36562",36987,3.55605086522959E-07,3.2E-07
"P0ACZ8",25395,3.55605086522959E-07,3.2E-07
"P52130",13665,3.58867518509408E-07,3.23E-07
"P0ABT5",35866,3.58867518509408E-07,3.23E-07
"P76621",37360,3.62129950495857E-07,3.25916955446271E-07
"P37326",44061,3.62129950495857E-07,3.25916955446271E-07
"P32177",30560,3.62129950495857E-07,3.25916955446271E-07
"P0AFN2",13517,3.62129950495857E-07,3.25916955446271E-07
"P0ACR4",32724,3.62129950495857E-07,3.25916955446271E-07
"P0A8P1",26619,3.62129950495857E-07,3.25916955446271E-07
"P0A8R7",39392,3.65392382482306E-07,3.28853144234075E-07
"Q47146",89224,3.68654814468755E-07,3.3178933302188E-07
"P46854",18794,3.68654814468755E-07,3.3178933302188E-07
"P27240",27461,3.68654814468755E-07,3.3178933302188E-07
"P24173",35544,3.68654814468755E-07,3.3178933302188E-07
"P0ACT6",21799,3.68654814468755E-07,3.3178933302188E-07
"Q46851",38832,3.71917246455205E-07,3.34725521809685E-07
