Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P63177,2.1.1.185,#N/A,#VALUE!,26557,380.6372383676,6.32077778757169E-07,0.67,1.24180310168403E-06,1.11762279151562E-06,0.000001366,0.67,#VALUE!
P0ADR6,2.1.1.186,#N/A,#VALUE!,41905,76.4235619565,1.26907276580104E-07,0.67,2.49326673045391E-07,2.24394005740852E-07,2.7425934034993E-07,0.67,#VALUE!
P36999,2.1.1.187,#N/A,#VALUE!,30419,38.5315527732,0.000000064,0.67,1.25706570254893E-07,1.13135913229403E-07,1.38277227280382E-07,0.67,#VALUE!
P75817,2.1.1.189,#N/A,#VALUE!,41956,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P55135,2.1.1.190,#N/A,#VALUE!,48052,3.3137429594,5.50272826195767E-09,0.67,1.08108610254571E-08,9.72977492291141E-09,1.18919471280028E-08,0.67,#VALUE!
P75876,2.1.1.191,#N/A,#VALUE!,44357,299.970767843,4.98124822057406E-07,0.67,9.78634228010622E-07,8.80770805209559E-07,1.07649765081168E-06,0.67,#VALUE!
P36979,2.1.1.192,#N/A,#VALUE!,43086,186.0858538723,0.000000309,0.67,6.07092441898801E-07,5.46383197708921E-07,6.67801686088681E-07,0.67,#VALUE!
P0AGL7,2.1.1.193,#N/A,#VALUE!,26978,194.4566253784,3.2291037093717E-07,0.67,6.34401514611337E-07,0.000000571,6.9784166607247E-07,0.67,#VALUE!
P12999,2.1.1.197,#N/A,#VALUE!,28276,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P67087,2.1.1.198,#N/A,#VALUE!,31348,415.3074889321,6.89650429976918E-07,0.67,1.35491243610396E-06,1.21942119249357E-06,1.49040367971436E-06,0.67,#VALUE!
P60390,2.1.1.199,#N/A,#VALUE!,34878,332.6974051647,5.52469952116701E-07,0.67,1.08540265641788E-06,9.76862390776091E-07,1.19394292205967E-06,0.67,#VALUE!
P0AE01,2.1.1.200,#N/A,#VALUE!,27048,390.0316043851,6.47677855172875E-07,0.67,1.27245158187205E-06,1.14520642368485E-06,1.39969674005926E-06,0.67,#VALUE!
P0A887,2.1.1.201,#N/A,#VALUE!,28073,911.2028687403,1.51312332902741E-06,0.67,2.97273738512261E-06,2.67546364661035E-06,0.00000327,0.67,#VALUE!
P0AGJ7,2.1.1.207,#N/A,#VALUE!,17726,1311.6277704201,2.17806006379955E-06,0.67,4.2790963925335E-06,3.85118675328015E-06,0.000004707,0.67,#VALUE!
P17993,2.1.1.222,#N/A,#VALUE!,26555,1038.7538810107,1.72493171871584E-06,0.67,3.38886388745745E-06,0.00000305,3.7277502762032E-06,0.67,#VALUE!
P31825,2.1.1.223,#N/A,#VALUE!,27270,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P68567,2.1.1.242,#N/A,#VALUE!,26949,24.086147029,0.00000004,0.67,7.85794164976184E-08,7.07214748478566E-08,8.64373581473803E-08,0.67,#VALUE!
P75864,2.1.1.264,#N/A,#VALUE!,78854,42.9842460493,7.13786882254072E-08,0.67,1.40233179224769E-07,1.26209861302292E-07,1.54256497147245E-07,0.67,#VALUE!
P25397,2.1.1.265,#N/A,#VALUE!,22531,152.4155566735,2.53097902148037E-07,0.67,4.97245387324238E-07,4.47520848591814E-07,0.000000547,0.67,#VALUE!
P37634,2.1.1.266,#N/A,#VALUE!,31942,276.0698486237,4.58435484263805E-07,0.67,9.00659104644017E-07,8.10593194179615E-07,9.90725015108418E-07,0.67,#VALUE!
P0ACC1,2.1.1.297,#N/A,#VALUE!,30975,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P39199,2.1.1.298,#N/A,#VALUE!,35002,1111.4619234939,1.84566908584166E-06,0.67,3.62606893092665E-06,3.26346203783398E-06,3.98867582401931E-06,0.67,#VALUE!
P0A8I5,2.1.1.33,#N/A,#VALUE!,27307,371.4890943806,6.16886573199258E-07,0.67,0.000001212,1.09076211371185E-06,1.33315369453671E-06,0.67,#VALUE!
P0AGJ2,2.1.1.34,#N/A,#VALUE!,25343,65.0076097515,0.000000108,0.67,2.12082905416045E-07,1.90874614874441E-07,2.3329119595765E-07,0.67,#VALUE!
P23003,2.1.1.35,#N/A,#VALUE!,41967,136.4614522027,2.26604869150895E-07,0.67,4.45196206583291E-07,4.00676585924962E-07,4.8971582724162E-07,0.67,#VALUE!
P0AED9,2.1.1.37,#N/A,#VALUE!,53465,14.8659691804,2.468609960214E-08,0.67,4.84992133637328E-08,4.36492920273595E-08,5.33491347001061E-08,0.67,#VALUE!
P77182,2.1.1.61,#N/A,#VALUE!,74434,7.9947925885,1.32759757365246E-08,0.67,2.60824670658636E-08,2.34742203592772E-08,2.86907137724499E-08,0.67,#VALUE!
P06134,2.1.1.63,#N/A,#VALUE!,39324,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0AFH0,2.1.1.63,#N/A,#VALUE!,19179,0.2686074421,4.46043577005256E-10,0.67,8.76313510815827E-10,7.88682159734244E-10,0.000000001,0.67,#VALUE!
P17993,2.1.1.64,#N/A,#VALUE!,26555,1038.7538810107,1.72493171871584E-06,0.67,3.38886388745745E-06,0.00000305,3.7277502762032E-06,0.67,#VALUE!
P0AEE8,2.1.1.72,#N/A,#VALUE!,32100,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P28638,2.1.1.72,#N/A,#VALUE!,33397,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P08957,2.1.1.72,#N/A,#VALUE!,59307,365.9380560978,6.07668641809738E-07,0.67,1.19384801927257E-06,1.07446321734531E-06,1.31323282119983E-06,0.67,#VALUE!
P0A7A5,2.1.1.77,#N/A,#VALUE!,23258,178.9306799857,2.97128329434932E-07,0.67,5.83749173742499E-07,5.25374256368249E-07,6.42124091116749E-07,0.67,#VALUE!
P07364,2.1.1.80,#N/A,#VALUE!,32849,66.9689609597,1.11207175290175E-07,0.67,2.18481680334333E-07,1.966335123009E-07,2.40329848367766E-07,0.67,#VALUE!
P06134,2.1.1.n11,#N/A,#VALUE!,39324,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P33221,2.1.2.-,#N/A,#VALUE!,42434,1512.8400818451,2.51218877755742E-06,0.67,4.93553787339376E-06,0.000004442,5.42909166073314E-06,0.67,#VALUE!
P77398,2.1.2.13,#N/A,#VALUE!,74289,4.9732543687,8.25847620176735E-09,0.67,1.62249041292089E-08,1.46024137162881E-08,1.78473945421298E-08,0.67,#VALUE!
P15639,2.1.2.3,#N/A,#VALUE!,57329,2348.9955954908,3.90069012867951E-06,0.67,7.66343836675738E-06,6.89709453008165E-06,8.42978220343312E-06,0.67,#VALUE!
P76290,2.1.3.-,#N/A,#VALUE!,27777,135.7846860848,2.25481046304822E-07,0.67,0.000000443,3.98689472837603E-07,4.87287133468182E-07,0.67,#VALUE!
Q46803,2.1.3.-,#N/A,#VALUE!,44187,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A9Q5,2.1.3.15,#N/A,#VALUE!,33322,1488.0715709802,2.47105873626729E-06,0.67,4.85473229129133E-06,4.3692590621622E-06,5.34020552042046E-06,0.67,#VALUE!
P0ABD5,2.1.3.15,#N/A,#VALUE!,35242,3070.7607308438,5.09923734779771E-06,0.67,1.00181480310368E-05,9.01633322793308E-06,0.00001102,0.67,#VALUE!
P0A867,2.2.1.2,#N/A,#VALUE!,35659,286.0718355857,0.000000475,0.67,9.33289906836876E-07,0.00000084,1.02661889752056E-06,0.67,#VALUE!
P0A870,2.2.1.2,#N/A,#VALUE!,35219,9247.453775293,1.53561171957705E-05,0.67,3.0169188989726E-05,2.71522700907534E-05,3.31861078886986E-05,0.67,#VALUE!
P32129,2.3.-.-,#N/A,#VALUE!,36289,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P42632,2.3.1.-,#N/A,#VALUE!,85936,1.1207611935,1.86111124795981E-09,0.67,3.65640716691516E-09,3.29076645022364E-09,0.000000004,0.67,#VALUE!
P46854,2.3.1.-,#N/A,#VALUE!,18794,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
Q47158,2.3.1.-,#N/A,#VALUE!,17555,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76594,2.3.1.-,#N/A,#VALUE!,97987,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P16691,2.3.1.-,#N/A,#VALUE!,16570,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P13857,2.3.1.-,#N/A,#VALUE!,20681,49.1901984607,8.16841555308738E-08,0.67,1.60479676877945E-07,1.4443170919015E-07,1.76527644565739E-07,0.67,#VALUE!
P76112,2.3.1.-,#N/A,#VALUE!,19248,8.3270708809,1.3827749719171E-08,0.67,2.71665023952279E-08,2.44498521557052E-08,2.98831526347507E-08,0.67,#VALUE!
P23930,2.3.1.-,#N/A,#VALUE!,57066,1.6272661651,2.70220220046317E-09,0.67,5.30884518755043E-09,4.77796066879539E-09,5.83972970630547E-09,0.67,#VALUE!
P75697,2.3.1.-,#N/A,#VALUE!,24932,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76539,2.3.1.-,#N/A,#VALUE!,16312,39.7276017662,0.000000066,0.67,1.29608598747127E-07,1.16647738872415E-07,1.4256945862184E-07,0.67,#VALUE!
P37750,2.3.1.-,#N/A,#VALUE!,21675,29.5167202456,0.000000049,0.67,9.62962922641917E-08,8.66666630377726E-08,1.05925921490611E-07,0.67,#VALUE!
P0ACC9,2.3.1.-,#N/A,#VALUE!,17616,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0ACD2,2.3.1.-,#N/A,#VALUE!,19962,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P63417,2.3.1.-,#N/A,#VALUE!,18534,461.6030168633,7.66527759653364E-07,0.67,1.50594844725612E-06,1.35535360253051E-06,1.65654329198173E-06,0.67,#VALUE!
P39368,2.3.1.-,#N/A,#VALUE!,19957,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P37664,2.3.1.-,#N/A,#VALUE!,17104,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P09163,2.3.1.-,#N/A,#VALUE!,16447,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P39337,2.3.1.-,#N/A,#VALUE!,18622,117.5617966322,1.95220519150141E-07,0.67,3.8353736571737E-07,3.45183629145633E-07,4.21891102289107E-07,0.67,#VALUE!
P37669,2.3.1.-,#N/A,#VALUE!,37570,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76100,2.3.1.-,#N/A,#VALUE!,35849,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76319,2.3.1.-,#N/A,#VALUE!,17891,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76108,2.3.1.-,#N/A,#VALUE!,42295,110.7763293078,0.000000184,0.67,3.6140024007517E-07,3.25260216067653E-07,3.97540264082687E-07,0.67,#VALUE!
P0A6C5,2.3.1.1,#N/A,#VALUE!,49195,249.5158800359,4.14340551371418E-07,0.67,0.000000814,7.32625729340425E-07,8.95431446971631E-07,0.67,#VALUE!
P0AE37,2.3.1.109,#N/A,#VALUE!,38456,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A9D8,2.3.1.117,#N/A,#VALUE!,29892,11858.4723520209,1.96919168914329E-05,0.67,3.8687459511656E-05,3.48187135604904E-05,4.25562054628216E-05,0.67,#VALUE!
P77567,2.3.1.118,#N/A,#VALUE!,32275,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A722,2.3.1.129,#N/A,#VALUE!,28080,790.1442096736,1.31209599746523E-06,0.67,2.57779174354662E-06,0.00000232,2.83557091790128E-06,0.67,#VALUE!
P76503,2.3.1.16,#N/A,#VALUE!,46531,0.6742380259,1.119624752401E-09,0.67,2.19965570216306E-09,0.000000002,2.41962127237937E-09,0.67,#VALUE!
P21151,2.3.1.16,#N/A,#VALUE!,40876,20.7068947597,3.43854114242207E-08,0.67,6.75548358039699E-08,6.07993522235729E-08,7.43103193843669E-08,0.67,#VALUE!
P0C7L2,2.3.1.174,#N/A,#VALUE!,42277,0.7695366394,1.27787552214289E-09,0.67,2.51056094723554E-09,2.25950485251199E-09,2.7616170419591E-09,0.67,#VALUE!
P07464,2.3.1.18,#N/A,#VALUE!,22799,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A6R0,2.3.1.180,#N/A,#VALUE!,33515,1621.1624670298,2.6920665344235E-06,0.67,5.28893228766895E-06,0.00000476,5.81782551643585E-06,0.67,#VALUE!
P21645,2.3.1.191,#N/A,#VALUE!,36038,146.2114246557,2.42795457747737E-07,0.67,0.000000477,4.29304345722914E-07,5.24705311439117E-07,0.67,#VALUE!
P76562,2.3.1.193,#N/A,#VALUE!,74893,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P27832,2.3.1.210,#N/A,#VALUE!,24220,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0C7L2,2.3.1.223,#N/A,#VALUE!,42277,0.7695366394,1.27787552214289E-09,0.67,2.51056094723554E-09,2.25950485251199E-09,2.7616170419591E-09,0.67,#VALUE!
P05852,2.3.1.234,#N/A,#VALUE!,36008,188.0271833664,3.12233781744196E-07,0.67,6.13425897336339E-07,5.52083307602705E-07,6.74768487069973E-07,0.67,#VALUE!
P0ACV0,2.3.1.241,#N/A,#VALUE!,35407,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0ACV2,2.3.1.242,#N/A,#VALUE!,35493,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P24205,2.3.1.243,#N/A,#VALUE!,37410,30.2957871784,5.0308514079081E-08,0.67,9.88379451455423E-08,0.000000089,1.08721739660097E-07,0.67,#VALUE!
P76143,2.3.1.245,#N/A,#VALUE!,31893,0.3776245303,6.27074942368022E-10,0.67,1.23197434649906E-09,1.10877691184916E-09,1.35517178114897E-09,0.67,#VALUE!
P37001,2.3.1.251,#N/A,#VALUE!,21770,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A944,2.3.1.266,#N/A,#VALUE!,16610,46.1458663527,7.66288049696612E-08,0.67,1.50547750431555E-07,1.35492975388399E-07,1.6560252547471E-07,0.67,#VALUE!
P0A948,2.3.1.267,#N/A,#VALUE!,22688,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0AB77,2.3.1.29,#N/A,#VALUE!,43117,167.749435362,2.7856100192961E-07,0.67,5.47271123633811E-07,4.9254401127043E-07,0.000000602,0.67,#VALUE!
P31119,2.3.1.40,#N/A,#VALUE!,80700,4.9038489692,8.14322313047451E-09,0.67,0.000000016,1.43986263603675E-08,1.75983211071158E-08,0.67,#VALUE!
P07623,2.3.1.46,#N/A,#VALUE!,35727,2117.1347823838,3.51566719093954E-06,0.67,0.000006907,6.21630741030567E-06,7.59770905704026E-06,0.67,#VALUE!
P26647,2.3.1.51,#N/A,#VALUE!,27453,14.5882028233,2.42248469333951E-08,0.67,4.75930195155109E-08,4.28337175639598E-08,5.2352321467062E-08,0.67,#VALUE!
P46854,2.3.1.53,#N/A,#VALUE!,18794,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P42632,2.3.1.54,#N/A,#VALUE!,85936,1.1207611935,1.86111124795981E-09,0.67,3.65640716691516E-09,3.29076645022364E-09,0.000000004,0.67,#VALUE!
P09373,2.3.1.54,#N/A,#VALUE!,85357,3432.2333547042,5.6994907916044E-06,0.67,1.11974278813446E-05,1.00776850932101E-05,1.23171706694791E-05,0.67,#VALUE!
P75793,2.3.1.54,#N/A,#VALUE!,90125,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P32674,2.3.1.54,#N/A,#VALUE!,85960,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0A951,2.3.1.57,#N/A,#VALUE!,21887,83.0146377894,1.37852271320756E-07,0.67,2.70829609667497E-07,2.43746648700747E-07,2.97912570634247E-07,0.67,#VALUE!
P0AFG6,2.3.1.61,#N/A,#VALUE!,44011,4782.5442069443,7.94178712544714E-06,0.67,1.56027251973421E-05,1.40424526776079E-05,0.000017163,0.67,#VALUE!
P77791,2.3.1.79,#N/A,#VALUE!,20096,47.3139351249,7.85684741363479E-08,0.67,1.54358495356283E-07,1.38922645820654E-07,1.69794344891911E-07,0.67,#VALUE!
P27247,2.3.1.n2,#N/A,#VALUE!,38214,29.8149651101,4.95100715876998E-08,0.67,9.72692958500978E-08,8.7542366265088E-08,0.000000107,0.67,#VALUE!
P26647,2.3.1.n4,#N/A,#VALUE!,27453,14.5882028233,2.42248469333951E-08,0.67,4.75930195155109E-08,4.28337175639598E-08,5.2352321467062E-08,0.67,#VALUE!
P60782,2.3.1.n5,#N/A,#VALUE!,22193,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P18956,2.3.2.2,#N/A,#VALUE!,61768,30.4402543995,5.05484131509693E-08,0.67,9.93092596286233E-08,8.9378333665761E-08,1.09240185591486E-07,0.67,#VALUE!
P0A8P1,2.3.2.6,#N/A,#VALUE!,26619,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
Q47536,2.4.-.-,#N/A,#VALUE!,44708,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P25740,2.4.-.-,#N/A,#VALUE!,42284,6.4484226897,1.07081080865895E-08,0.67,0.000000021,1.89337864006494E-08,2.31412944896826E-08,0.67,#VALUE!
P71243,2.4.-.-,#N/A,#VALUE!,45362,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P11290,2.4.-.-,#N/A,#VALUE!,40524,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P75905,2.4.1.-,#N/A,#VALUE!,50766,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P27127,2.4.1.-,#N/A,#VALUE!,40826,3.6212891937,0.000000006,0.67,1.18142096978112E-08,1.06327887280301E-08,0.000000013,0.67,#VALUE!
P37749,2.4.1.-,#N/A,#VALUE!,37757,376.7358274465,6.25599182076473E-07,0.67,1.2290750139027E-06,1.10616751251243E-06,0.000001352,0.67,#VALUE!
P36667,2.4.1.-,#N/A,#VALUE!,31061,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P77293,2.4.1.-,#N/A,#VALUE!,34635,37.383195778,6.20777080339573E-08,0.67,0.000000122,1.09764120295799E-07,1.34156147028199E-07,0.67,#VALUE!
P62517,2.4.1.-,#N/A,#VALUE!,96937,30.3697027246,5.04312566001928E-08,0.67,9.90790895878051E-08,8.91711806290246E-08,0.000000109,0.67,#VALUE!
P37653,2.4.1.12,#N/A,#VALUE!,99785,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P27836,2.4.1.180,#N/A,#VALUE!,27928,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P10441,2.4.1.182,#N/A,#VALUE!,42382,24.2411239274,4.02542742068736E-08,0.67,7.90850180881604E-08,7.11765162793444E-08,0.000000087,0.67,#VALUE!
P0A6U8,2.4.1.21,#N/A,#VALUE!,52822,118.8024475184,1.97280716569844E-07,0.67,3.87584904852346E-07,3.48826414367111E-07,4.2634339533758E-07,0.67,#VALUE!
P15977,2.4.1.25,#N/A,#VALUE!,78503,29.1198489338,4.83557770405043E-08,0.67,0.000000095,8.55013739419526E-08,1.04501679262387E-07,0.67,#VALUE!
P56258,2.4.1.325,#N/A,#VALUE!,40640,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P76041,2.4.1.352,#N/A,#VALUE!,64186,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P27128,2.4.1.44,#N/A,#VALUE!,39423,2.0514568293,3.40660383482891E-09,0.67,6.69273837883873E-09,0.000000006,7.3620122167226E-09,0.67,#VALUE!
P27242,2.4.1.56,#N/A,#VALUE!,41729,8.9213404972,1.48145806995016E-08,0.67,2.91052666001996E-08,2.61947399401796E-08,0.000000032,0.67,#VALUE!
P27129,2.4.1.58,#N/A,#VALUE!,39040,3.3324376644,5.53377227563006E-09,0.67,1.08718512291357E-08,9.7846661062221E-09,0.000000012,0.67,#VALUE!
Q47147,2.4.2.-,#N/A,#VALUE!,28636,68.5640518432,1.13855947929554E-07,0.67,2.23685555853741E-07,2.01317000268367E-07,2.46054111439115E-07,0.67,#VALUE!
P0AG16,2.4.2.14,#N/A,#VALUE!,56488,570.2133515825,9.46883679147225E-07,0.67,1.860282277303E-06,1.6742540495727E-06,2.0463105050333E-06,0.67,#VALUE!
P0C037,2.4.2.15,#N/A,#VALUE!,10234,996.9576630339,1.65552584362981E-06,0.67,3.2525065690173E-06,2.92725591211557E-06,3.57775722591903E-06,0.67,#VALUE!
P30011,2.4.2.19,#N/A,#VALUE!,32762,509.6849510956,8.46371556120239E-07,0.67,1.66281248746609E-06,1.49653123871948E-06,1.8290937362127E-06,0.67,#VALUE!
P0C037,2.4.2.2,#N/A,#VALUE!,10234,996.9576630339,1.65552584362981E-06,0.67,3.2525065690173E-06,2.92725591211557E-06,3.57775722591903E-06,0.67,#VALUE!
P0C037,2.4.2.3,#N/A,#VALUE!,10234,996.9576630339,1.65552584362981E-06,0.67,3.2525065690173E-06,2.92725591211557E-06,3.57775722591903E-06,0.67,#VALUE!
P12758,2.4.2.3,#N/A,#VALUE!,27159,1571.8834465624,2.61023488303291E-06,0.67,5.12816283503519E-06,4.61534655153167E-06,0.000005641,0.67,#VALUE!
P76473,2.4.2.43,#N/A,#VALUE!,62543,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P77231,2.4.2.52,#N/A,#VALUE!,31644,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P77757,2.4.2.53,#N/A,#VALUE!,36339,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P60955,2.4.99.-,#N/A,#VALUE!,33108,2.0559771771,3.41411022441172E-09,0.67,6.70748570611341E-09,0.000000006,7.37823427672475E-09,0.67,#VALUE!
P0AC75,2.4.99.12,#N/A,#VALUE!,47291,13.4751067838,2.23764642706793E-08,0.67,0.000000044,3.95654574530676E-08,4.83577813315271E-08,0.67,#VALUE!
P0AC75,2.4.99.13,#N/A,#VALUE!,47291,13.4751067838,2.23764642706793E-08,0.67,0.000000044,3.95654574530676E-08,4.83577813315271E-08,0.67,#VALUE!
P33667,2.5.1.-,#N/A,#VALUE!,41111,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P10378,2.5.1.-,#N/A,#VALUE!,59112,79.7749548691,1.32472525521556E-07,0.67,2.60260364482428E-07,2.34234328034185E-07,2.8628640093067E-07,0.67,#VALUE!
P09158,2.5.1.-,#N/A,#VALUE!,32321,1276.2585367167,2.11932669664012E-06,0.67,4.1637066731633E-06,3.74733600584697E-06,4.58007734047963E-06,0.67,#VALUE!
P0AGK1,2.5.1.-,#N/A,#VALUE!,32512,1.8193526786,0.000000003,0.67,5.93551437341842E-09,5.34196293607658E-09,6.52906581076026E-09,0.67,#VALUE!
P76291,2.5.1.-,#N/A,#VALUE!,37007,32.6926425963,5.42886791702242E-08,0.67,1.06657522927749E-07,0.000000096,1.17323275220524E-07,0.67,#VALUE!
P22939,2.5.1.10,#N/A,#VALUE!,32160,43.3485593782,0.000000072,0.67,1.41421726681931E-07,1.27279554013738E-07,1.55563899350124E-07,0.67,#VALUE!
P0AG03,2.5.1.129,#N/A,#VALUE!,20695,10.9144225124,1.81242486090663E-08,0.67,3.56075611180084E-08,0.000000032,3.91683172298092E-08,0.67,#VALUE!
P0AEA5,2.5.1.141,#N/A,#VALUE!,32248,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P09158,2.5.1.16,#N/A,#VALUE!,32321,1276.2585367167,2.11932669664012E-06,0.67,4.1637066731633E-06,3.74733600584697E-06,4.58007734047963E-06,0.67,#VALUE!
P77544,2.5.1.18,#N/A,#VALUE!,24326,74.7732087927,1.24166736620268E-07,0.67,2.43942508094829E-07,2.19548257285346E-07,2.68336758904311E-07,0.67,#VALUE!
P0ACA7,2.5.1.18,#N/A,#VALUE!,23713,535.6897982841,8.89554630162974E-07,0.67,1.74765153273669E-06,1.57288637946302E-06,1.92241668601036E-06,0.67,#VALUE!
P0A9D2,2.5.1.18,#N/A,#VALUE!,22868,553.2520792626,9.18718165497468E-07,0.67,1.80494727995573E-06,1.62445255196016E-06,1.98544200795131E-06,0.67,#VALUE!
P09158,2.5.1.22,#N/A,#VALUE!,32321,1276.2585367167,2.11932669664012E-06,0.67,4.1637066731633E-06,3.74733600584697E-06,4.58007734047963E-06,0.67,#VALUE!
P30137,2.5.1.3,#N/A,#VALUE!,23015,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P06983,2.5.1.61,#N/A,#VALUE!,33852,216.2206474327,3.5905122456448E-07,0.67,7.05405156315286E-07,6.34864640683757E-07,7.75945671946814E-07,0.67,#VALUE!
P11458,2.5.1.72,#N/A,#VALUE!,38241,350.7950440352,5.82522490925336E-07,0.67,1.1444449723484E-06,0.00000103,1.25888946958324E-06,0.67,#VALUE!
P32166,2.5.1.74,#N/A,#VALUE!,33594,#N/A,#N/A,0.67,#N/A,#N/A,#N/A,0.67,#VALUE!
P0AD57,2.5.1.90,#N/A,#VALUE!,35217,54.6049692375,9.06758041140057E-08,0.67,1.78144998259343E-07,1.60330498433409E-07,0.000000196,0.67,#VALUE!
P04693,2.6.1.107,#N/A,#VALUE!,43538,1999.3365316197,3.32005402128804E-06,0.67,6.52269945243231E-06,5.87042950718908E-06,0.000007175,0.67,#VALUE!
P18335,2.6.1.11,#N/A,#VALUE!,43767,3126.3893249435,5.19161296071649E-06,0.67,1.01996325357888E-05,9.1796692822099E-06,1.12195957893677E-05,0.67,#VALUE!
P18335,2.6.1.17,#N/A,#VALUE!,43767,3126.3893249435,5.19161296071649E-06,0.67,1.01996325357888E-05,9.1796692822099E-06,1.12195957893677E-05,0.67,#VALUE!
P0A959,2.6.1.2,#N/A,#VALUE!,45517,100.7232025521,1.6725872227184E-07,0.67,3.28602597783576E-07,2.95742338005218E-07,3.61462857561933E-07,0.67,#VALUE!
P77434,2.6.1.2,#N/A,#VALUE!,46216,79.508702387,0.000000132,0.67,2.5939173386829E-07,2.33452560481461E-07,2.85330907255119E-07,0.67,#VALUE!
P22256,2.6.1.22,#N/A,#VALUE!,45775,116.3925766223,1.93278938263572E-07,0.67,3.79722864957902E-07,3.41750578462112E-07,4.17695151453692E-07,0.67,#VALUE!
P04693,2.6.1.57,#N/A,#VALUE!,43538,1999.3365316197,3.32005402128804E-06,0.67,6.52269945243231E-06,5.87042950718908E-06,0.000007175,0.67,#VALUE!
