Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P52006,3.6.1.23,0.04,144,16371,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P06968,3.6.1.23,0.04,144,16155,2678.2277017274,4.44740568204487E-06,0.55,8.73753572110976E-06,7.86378214899879E-06,9.61128929322074E-06,0.55,0.0006920128
P31441,3.5.4.2,0.036,129.6,63739,2.2182228307,3.68353176806768E-09,0.55,7.23680111604653E-09,6.51312100444188E-09,0.000000008,0.55,5.15839183551797E-07
P0A9M0,3.4.21.53,0.0333,119.88,87438,1372.7564418779,2.27956898352355E-06,0.55,4.47852452558654E-06,4.03067207302788E-06,4.92637697814519E-06,0.55,0.000295287
P00934,4.2.3.1,0.0333,119.88,47114,16974.6482859079,2.81877254830752E-05,0.55,5.53786355266704E-05,4.98407719740034E-05,6.09164990793374E-05,0.55,0.003651335
P37747,5.4.99.9,0.033,118.8,42966,739.0626170403,1.22727103460694E-06,0.55,2.41114152182111E-06,0.00000217,2.65225567400322E-06,0.55,0.000157544
P69451,6.2.1.3,0.029,104.4,62332,138.5154737956,0.00000023,0.55,4.51897312328904E-07,4.06707581096013E-07,4.97087043561794E-07,0.55,2.59479436739256E-05
P0A953,2.3.1.41,0.0266666667,96.00000012,42613,12334.3717504479,2.04821849060908E-05,0.55,0.00004024,0.000036216,4.42640538245578E-05,0.55,0.0021246746
P00803,3.4.21.89,0.024,86.4,35960,147.1198526076,2.44303973111317E-07,0.55,0.00000048,0.000000432,0.000000528,0.55,2.28081037372294E-05
P0A752,2.7.7.18,0.02,72,24528,50.8945096917,8.45142970636632E-08,0.55,0.000000166,1.49435888717676E-07,1.8264386398827E-07,0.55,6.57517910357773E-06
P0ABZ6,5.2.1.8,0.02,72,47284,1238.6963820499,0.000002057,0.55,4.04116269829855E-06,0.000003637,4.4452789681284E-06,0.55,0.00016003
P0A9K9,5.2.1.8,0.02,72,20853,12564.5390363225,2.08643956099676E-05,0.55,0.000040991,3.68918586423789E-05,0.00004509,0.55,0.0016232418
P45523,5.2.1.8,0.02,72,28882,4577.4176973433,7.60115858077597E-06,0.55,1.49335139111512E-05,1.34401625200361E-05,1.64268653022663E-05,0.55,0.0005913672
P0A9L3,5.2.1.8,0.02,72,22216,3380.0267397575,5.6127976415767E-06,0.55,1.10271073508383E-05,9.92439661575448E-06,1.21298180859221E-05,0.55,0.0004366735
P0AEM0,5.2.1.8,0.02,72,16081,1096.043047809,1.82006484192785E-06,0.55,3.57576589769715E-06,3.21818930792743E-06,3.93334248746686E-06,0.55,0.0001416003
P0A850,5.2.1.8,0.02,72,48193,21681.3314207981,3.60035393902326E-05,0.55,7.0733869136017E-05,6.36604822224153E-05,7.78072560496187E-05,0.55,0.0028010612
P23869,5.2.1.8,0.02,72,18153,3553.351502907,5.90061690951018E-06,0.55,1.15925676021811E-05,1.0433310841963E-05,1.27518243623992E-05,0.55,0.0004590657
P0A9L5,5.2.1.8,0.02,72,10232,1372.9950023626,0.00000228,0.55,4.47930281294243E-06,4.03137253164818E-06,4.92723309423667E-06,0.55,0.0001773804
P0ADY1,5.2.1.8,0.02,72,68150,1700.5328589343,2.82386725163452E-06,0.55,5.54787279299514E-06,4.99308551369562E-06,6.10266007229465E-06,0.55,0.0002196958
P0AFL3,5.2.1.8,0.02,72,20431,1390.8503187027,2.30961527516219E-06,0.55,4.5375545680986E-06,4.08379911128874E-06,4.99131002490846E-06,0.55,0.0001796872
P06961,2.7.7.72,0.0183,65.88,46467,49.946578684,8.29401837993647E-08,0.55,1.62947315912308E-07,1.46652584321077E-07,1.79242047503539E-07,0.55,5.90423304476656E-06
P77488,2.2.1.7,0.018,64.8,67617,218.6150574561,0.000000363,0.55,7.13216756164349E-07,6.41895080547914E-07,7.84538431780784E-07,0.55,0.000025419
P04395,3.2.2.21,0.0167,60.12,31393,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#N/A
P00957,6.1.1.7,0.0166,59.76,96032,2389.1155162603,3.96731238170095E-06,0.55,7.79432687956964E-06,7.01489419161268E-06,8.57375956752661E-06,0.55,0.0002561839
P0AEK4,1.3.1.9,0.016,57.6,27864,3118.7281126886,5.17889092110369E-06,0.55,1.01746383518736E-05,9.15717451668628E-06,1.1192102187061E-05,0.55,0.0003223325
P33195,1.4.4.2,0.016,57.6,104376,333.6163369884,0.000000554,0.55,1.088400608993E-06,9.79560548093696E-07,1.19724066989229E-06,0.55,3.44805312928981E-05
P14900,6.3.2.9,0.016,57.6,46974,58.0564321384,9.64072270646818E-08,0.55,1.89405161227273E-07,1.70464645104546E-07,2.0834567735E-07,0.55,6.00035550768E-06
P0A746,1.8.4.12,0.014,50.4,15451,1082.9496058821,1.79832216187657E-06,0.55,0.000003533,3.17974449054796E-06,3.8863543773364E-06,0.55,9.79361303088772E-05
P31660,2.3.3.16,0.0133,47.88,43102,449.8744374596,7.47051540118864E-07,0.55,1.46768475465396E-06,1.32091627918856E-06,1.61445323011935E-06,0.55,0.00003865
P0ABH7,2.3.3.16,0.0133,47.88,48015,16664.4572255523,2.7672629069333E-05,0.55,5.43666582894557E-05,0.00004893,5.98033241184013E-05,0.55,0.0014316916
P23871,4.99.1.1,0.0125,45,35884,4.0088444285,6.65699838682675E-09,0.55,1.30785822923905E-08,1.17707240631514E-08,1.43864405216295E-08,0.55,3.23694911736664E-07
P27253,5.4.99.2,0.012,43.2,77871,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#N/A
Q46920,1.7.1.13,0.0115,41.4,32588,45.609681551,7.57384283477614E-08,0.55,1.48798483983814E-07,1.33918635585433E-07,1.63678332382196E-07,0.55,3.38814148031145E-06
P0AG40,2.7.7.2,0.011,39.6,34734,149.4902123573,2.4824014008181E-07,0.55,4.87701650455423E-07,4.3893148540988E-07,5.36471815500965E-07,0.55,1.06221419469191E-05
P05523,3.2.2.23,0.0106,38.16,30290,0.4889946428,8.1201368781994E-10,0.55,1.59531176388986E-09,1.43578058750088E-09,1.75484294027885E-09,0.55,3.34824033005204E-08
P37744,2.7.7.24,0.01,36,32694,702.5695078559,1.16667138468272E-06,0.55,2.29208523513305E-06,2.06287671161974E-06,2.52129375864635E-06,0.55,4.53832876556344E-05
P61887,2.7.7.24,0.01,36,32734,22.0072370202,3.65447310199763E-08,0.55,7.17971139881655E-08,6.4617402589349E-08,0.000000079,0.55,1.42158285696568E-06
P08244,4.1.1.23,0.01,36,26350,1342.5876531042,2.22947136018625E-06,0.55,4.38010090409873E-06,3.94209081368885E-06,4.8181109945086E-06,0.55,0.000086726
P69503,2.4.2.7,0.0095,34.2,19859,1964.7512195505,3.26262241705492E-06,0.55,6.40986722407646E-06,5.76888050166881E-06,7.0508539464841E-06,0.55,0.0001205696
P0A8F4,2.7.1.48,0.0092,33.12,24353,219.2696569031,3.64114342250213E-07,0.55,7.15352342338335E-07,6.43817108104502E-07,7.86887576572169E-07,0.55,1.30308582680351E-05
P0A6C1,3.1.21.2,0.0088,31.68,31480,374.5987790555,6.22050446787647E-07,0.55,1.22210303887553E-06,1.09989273498798E-06,1.34431334276309E-06,0.55,2.12939233493673E-05
P0AFU8,2.5.1.9,0.00833,29.988,23445,867.4827955117,1.44052274246372E-06,0.55,2.83010361977156E-06,2.5470932577944E-06,3.11311398174871E-06,0.55,0.000046678
P0A873,2.1.1.228,0.0083,29.88,28422,36.6303182926,6.08274963344372E-08,0.55,1.19503922071586E-07,1.07553529864427E-07,1.31454314278745E-07,0.55,1.96392745532444E-06
P17169,2.6.1.16,0.0075,27,66894,4035.5846529747,6.70140261204693E-06,0.55,1.31658204558879E-05,1.18492384102991E-05,1.44824025014767E-05,0.55,0.0001955124
P00547,2.7.1.39,0.007,25.2,33624,1172.0601167044,1.94629710512185E-06,0.55,3.82376641477771E-06,3.44138977329994E-06,4.20614305625548E-06,0.55,5.29974025088191E-05
P08179,2.1.2.2,0.0059,21.24,23238,357.3967699016,5.93485170876096E-07,0.55,0.000001166,1.04938438858249E-06,1.2825809193786E-06,0.55,0.000013621
P24182,6.3.4.14,0.0051666667,18.600000012,49321,1451.1838209266,2.40980375444477E-06,0.55,4.73438851560859E-06,4.26094966404773E-06,5.20782736716944E-06,0.55,4.84327945459228E-05
P0A8T7,2.7.7.6,0.005,18,155160,3631.5306929145,6.03043954319902E-06,0.55,1.1847621892336E-05,1.06628597031024E-05,1.30323840815696E-05,0.55,0.0001172915
P0A800,2.7.7.6,0.005,18,10237,8916.8765104997,1.48071679018593E-05,0.55,2.90907031470714E-05,2.61816328323642E-05,3.19997734617785E-05,0.55,0.000287998
P0A7Z4,2.7.7.6,0.005,18,36512,14153.7854570226,2.35034630638037E-05,0.55,4.61757624043295E-05,4.15581861638966E-05,5.07933386447625E-05,0.55,0.00045714
P0A8V2,2.7.7.6,0.005,18,150632,4437.0135157777,0.000007368,0.55,1.44754548181805E-05,1.30279093363624E-05,0.000015923,0.55,0.000143307
P32173,2.7.7.77,0.0041,14.76,21643,17.8980562842,2.97211163801951E-08,0.55,5.83911913166898E-08,5.25520721850208E-08,6.42303104483588E-08,0.55,0.000000474
P16384,2.5.1.75,0.0039,14.04,35065,65.351165358,1.08520699697834E-07,0.55,2.13203732215785E-07,1.91883358994206E-07,2.34524105437363E-07,0.55,1.64635922017029E-06
P0A6G7,3.4.21.92,0.003,10.8,23187,8269.4830456821,1.37321206338128E-05,0.55,2.69786259996323E-05,2.42807633996691E-05,2.96764885995955E-05,0.55,0.000160253
P0A847,2.4.2.29,0.00297,10.692,42594,479.680926962,7.96547537299847E-07,0.55,1.56492639941031E-06,1.40843375946928E-06,1.72141903935134E-06,0.55,9.20270618437227E-06
P0A6K1,5.1.1.7,0.0025,9,30209,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P0A6V1,2.7.7.27,0.002,7.2,48698,268.7722112624,4.46317189077446E-07,0.55,8.7685105909125E-07,7.89165953182125E-07,9.64536165000375E-07,0.55,3.47233019400135E-06
P0AC88,4.2.1.47,0.0019,6.84,42047,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#N/A
P06709,6.3.4.15,0.0017,6.12,35312,10.4497359298,1.73526003484713E-08,0.55,3.40915527474878E-08,3.0682397472739E-08,3.75007080222365E-08,0.55,1.14752166548044E-07
P17443,2.4.1.227,0.0016,5.76,37815,107.3668601433,1.78291033117471E-07,0.55,3.50277078816249E-07,3.15249370934625E-07,3.85304786697874E-07,0.55,1.10967778568988E-06
P12295,3.2.2.27,0.0014,5.04,25693,97.3632708933,1.61679294077266E-07,0.55,3.17641049267713E-07,2.85876944340942E-07,3.49405154194484E-07,0.55,8.805009885701E-07
P0C0R7,2.1.1.166,0.0010666667,3.84,23335,232.244372236,3.85659867545601E-07,0.55,7.57681468655405E-07,6.81913321789865E-07,8.33449615520946E-07,0.55,1.60022326180021E-06
P05804,3.2.1.31,0.001,3.6,68447,2.0584864323,3.41827703803085E-09,0.55,6.71567198041425E-09,0.000000006,7.38723917845568E-09,0.55,1.32970305212202E-08
P22256,2.6.1.19,0.00092,3.312,45775,751.180934257,1.24739444413319E-06,0.55,2.45067670753083E-06,2.20560903677775E-06,2.69574437828392E-06,0.55,4.46415269043817E-06
P50457,2.6.1.19,0.00092,3.312,44729,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#N/A
P0AG18,5.4.99.18,0.0006,2.16,17780,2735.503345023,4.54251634842737E-06,0.55,8.92439361184158E-06,0.000008032,9.81683297302574E-06,0.55,1.06021796108678E-05
P0AAI9,2.3.1.39,0.00047,1.692,32417,1907.7214731149,3.16792008155905E-06,0.55,6.22381155512584E-06,5.60143039961325E-06,6.84619271063842E-06,0.55,5.7918790332001E-06
P0A7Y0,3.1.26.3,0.00035,1.26,25550,722.0853030363,1.19907888249131E-06,0.55,2.35575418957035E-06,2.12017877061331E-06,2.59132960852738E-06,0.55,1.63253765337225E-06
P12996,2.8.1.6,0.000278,1.0008,38648,198.0206730775,3.28828749713512E-07,0.55,0.000000646,5.81426080043538E-07,7.10631875608769E-07,0.55,3.55600190554628E-07
P0ABU0,4.1.3.36,0.00025,0.9,31633,614.3884906597,1.02023993799344E-06,0.55,2.00440066403427E-06,0.000001804,2.2048407304377E-06,0.55,9.92178328696964E-07
P29012,5.1.1.1,0.00023,0.828,38845,53.0587286669,8.81081512236883E-08,0.55,1.73100493563238E-07,1.55790444206915E-07,1.90410542919562E-07,0.55,7.88299647686988E-08
P0A6B4,5.1.1.1,0.00023,0.828,39153,15.9128935699,2.64245990864477E-08,0.55,5.19147329792686E-08,4.67232596813417E-08,5.71062062771954E-08,0.55,2.36419693987589E-08
P0A8N3,6.1.1.6,0.00012,0.432,57603,2829.8247745423,4.6991444280011E-06,0.55,9.23211086051296E-06,8.30889977446167E-06,1.01553219465643E-05,0.55,2.19354954045788E-06
P0A8N5,6.1.1.6,0.00012,0.432,57827,479.3008726572,7.9591642752772E-07,0.55,1.56368649808982E-06,1.40731784828084E-06,1.72005514789881E-06,0.55,3.71531911946142E-07
P50465,4.2.99.18,0.0000667,0.24012,29845,6.5222628028,1.08307253450702E-08,0.55,2.12784387918864E-08,1.91505949126977E-08,2.3406282671075E-08,0.55,2.81015829748926E-09
P05523,4.2.99.18,0.0000667,0.24012,30290,0.4889946428,8.1201368781994E-10,0.55,1.59531176388986E-09,1.43578058750088E-09,1.75484294027885E-09,0.55,2.10686443409879E-10
P0AB83,4.2.99.18,0.0000667,0.24012,23562,5.8758764174,9.75735041079711E-09,0.55,1.91696471724894E-08,1.72526824552405E-08,2.10866118897384E-08,0.55,2.53165862348199E-09
P37759,4.2.1.46,0.000064,0.2304,40558,782.505988133,1.29941213572393E-06,0.55,2.55287256527295E-06,2.29758530874566E-06,2.80815982180025E-06,0.55,3.23500011471388E-07
P27830,4.2.1.46,0.000064,0.2304,39754,23.8746456574,3.96457084979191E-08,0.55,7.78894076579944E-08,7.01004668921949E-08,8.56783484237938E-08,0.55,9.87014573842105E-09
P0A7Y8,3.1.26.5,1.59166666666666E-05,0.0573,13789,64.2455685799,1.06684770142582E-07,0.55,2.09596797922557E-07,1.88637118130302E-07,2.30556477714813E-07,0.55,6.60544308652937E-09
P0AC16,4.1.2.25,0.0000065,0.0234,13620,116.2437313997,0.000000193,0.55,3.79237267542671E-07,3.41313540788404E-07,4.17160994296938E-07,0.55,4.88078363327417E-09
P0A8L1,6.1.1.11,0.000000011,0.0000396,48414,3166.2459927827,5.25779806174484E-06,0.55,1.03296622038209E-05,9.29669598343881E-06,1.1362628424203E-05,0.55,2.24980042799219E-10
P20099,1.-.-.-,#N/A,#VALUE!,85851,50.6054862044,0.000000084,0.55,1.65096956882895E-07,1.48587261194605E-07,1.81606652571184E-07,0.55,#VALUE!
P38489,1.-.-.-,#N/A,#VALUE!,23905,1098.07312539,1.8234359438558E-06,0.55,3.58238888773241E-06,3.22414999895917E-06,3.94062777650565E-06,0.55,#VALUE!
P0AFQ5,1.-.-.-,#N/A,#VALUE!,13763,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P76043,1.-.-.-,#N/A,#VALUE!,38217,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P33029,1.-.-.-,#N/A,#VALUE!,54032,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P77316,1.-.-.-,#N/A,#VALUE!,44176,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P77453,1.-.-.-,#N/A,#VALUE!,15577,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P23482,1.-.-.-,#N/A,#VALUE!,72583,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77437,1.-.-.-,#N/A,#VALUE!,56767,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P23481,1.-.-.-,#N/A,#VALUE!,22154,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77329,1.-.-.-,#N/A,#VALUE!,63383,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P0AEW1,1.-.-.-,#N/A,#VALUE!,23361,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77668,1.-.-.-,#N/A,#VALUE!,28101,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77416,1.-.-.-,#N/A,#VALUE!,51755,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77858,1.-.-.-,#N/A,#VALUE!,34359,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P37440,1.-.-.-,#N/A,#VALUE!,27850,204.3533539607,3.393446595163E-07,0.55,6.66688918499608E-07,0.0000006,7.33357810349568E-07,0.55,#VALUE!
P76081,1.-.-.-,#N/A,#VALUE!,39320,0.008007521,1.32971122981414E-11,0.55,2.61239927271933E-11,2.3511593454474E-11,2.87363919999127E-11,0.55,#VALUE!
P0AFP4,1.-.-.-,#N/A,#VALUE!,29410,43.8938932706,7.28892282807087E-08,0.55,1.43200841415931E-07,1.28880757274338E-07,1.57520925557524E-07,0.55,#VALUE!
P31808,1.-.-.-,#N/A,#VALUE!,27933,284.8936694185,4.73088125902556E-07,0.55,9.2944621984785E-07,8.36501597863065E-07,1.02239084183264E-06,0.55,#VALUE!
P39353,1.-.-.-,#N/A,#VALUE!,41384,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P33368,1.-.-.-,#N/A,#VALUE!,26951,13.3371580598,2.21473896707981E-08,0.55,4.35115710624717E-08,3.91604139562245E-08,4.78627281687188E-08,0.55,#VALUE!
P42599,1.-.-.-,#N/A,#VALUE!,36214,202.3288598902,0.000000336,0.55,6.60084144287638E-07,5.94075729858874E-07,7.26092558716402E-07,0.55,#VALUE!
P52037,1.-.-.-,#N/A,#VALUE!,25938,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P46853,1.-.-.-,#N/A,#VALUE!,38765,460.771083785,7.65146269985015E-07,0.55,1.50323432217095E-06,1.35291088995386E-06,1.65355775438805E-06,0.55,#VALUE!
P77360,1.-.-.-,#N/A,#VALUE!,38051,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
Q46814,1.-.-.-,#N/A,#VALUE!,103519,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P0AG84,1.-.-.-,#N/A,#VALUE!,31488,58.0486119715,9.63942410685072E-08,0.55,1.89379648464651E-07,1.70441683618186E-07,2.08317613311116E-07,0.55,#VALUE!
P0ADU2,1.-.-.-,#N/A,#VALUE!,11532,738.8095323068,1.22685076769645E-06,0.55,2.41031585009127E-06,2.16928426508214E-06,2.65134743510039E-06,0.55,#VALUE!
Q46911,1.-.-.-,#N/A,#VALUE!,53737,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P76633,1.-.-.-,#N/A,#VALUE!,28042,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77503,1.-.-.-,#N/A,#VALUE!,38652,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P76187,1.-.-.-,#N/A,#VALUE!,33676,242.103105997,0.000000402,0.55,7.89844917023158E-07,7.10860425320842E-07,8.68829408725474E-07,0.55,#VALUE!
P0ACX3,1.-.-.-,#N/A,#VALUE!,11288,3939.6466028993,6.54209000813574E-06,0.55,1.28528290926046E-05,1.15675461833441E-05,1.4138112001865E-05,0.55,#VALUE!
P77280,1.-.-.-,#N/A,#VALUE!,37701,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77539,1.-.-.-,#N/A,#VALUE!,38732,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77260,1.-.-.-,#N/A,#VALUE!,53685,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77376,1.-.-.-,#N/A,#VALUE!,38257,96.3502600203,0.00000016,0.55,3.14336170192869E-07,2.82902553173582E-07,3.45769787212156E-07,0.55,#VALUE!
P76192,1.-.-.-,#N/A,#VALUE!,77877,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P0ACY1,1.-.-.-,#N/A,#VALUE!,20059,2412.4803557176,4.00611151729915E-06,0.55,7.87055307917319E-06,7.08349777125587E-06,8.65760838709051E-06,0.55,#VALUE!
P75931,1.-.-.-,#N/A,#VALUE!,33682,32.6219023426,5.41712094696033E-08,0.55,1.06426737661303E-07,9.57840638951728E-08,1.17069411427433E-07,0.55,#VALUE!
P75824,1.-.-.-,#N/A,#VALUE!,35740,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P17117,1.-.-.-,#N/A,#VALUE!,26801,40.8253067139,6.77936013183703E-08,0.55,1.33189786480099E-07,1.19870807832089E-07,1.46508765128109E-07,0.55,#VALUE!
P76553,1.1.-.-,#N/A,#VALUE!,41031,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77735,1.1.-.-,#N/A,#VALUE!,36420,407.1272651177,6.76066531248203E-07,0.55,1.32822501227545E-06,1.1954025110479E-06,0.000001461,0.55,#VALUE!
P33232,1.1.-.-,#N/A,#VALUE!,42728,266.6677509482,4.42822568827916E-07,0.55,0.00000087,0.000000783,0.000000957,0.55,#VALUE!
P37769,1.1.1.-,#N/A,#VALUE!,27070,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P30178,1.1.1.-,#N/A,#VALUE!,38897,898.1912804624,1.49151657333508E-06,0.55,2.93028796333022E-06,2.6372591669972E-06,3.22331675966324E-06,0.55,#VALUE!
P25437,1.1.1.-,#N/A,#VALUE!,39359,431.0277997143,7.15755230345914E-07,0.55,1.40619888083677E-06,1.26557899275309E-06,1.54681876892044E-06,0.55,#VALUE!
Q46851,1.1.1.-,#N/A,#VALUE!,38832,235.1760592761,3.90528162198821E-07,0.55,7.67245898229511E-07,6.9052130840656E-07,0.000000844,0.55,#VALUE!
P38105,1.1.1.-,#N/A,#VALUE!,36564,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P76083,1.1.1.-,#N/A,#VALUE!,51733,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
Q46856,1.1.1.-,#N/A,#VALUE!,42097,1772.132975162,2.94276482092654E-06,0.55,5.7814633024097E-06,5.20331697216873E-06,6.35960963265067E-06,0.55,#VALUE!
P77256,1.1.1.-,#N/A,#VALUE!,36329,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P45579,1.1.1.-,#N/A,#VALUE!,39092,344.8374400167,5.72629425467763E-07,0.55,0.000001125,1.01250782499212E-06,1.23750956387925E-06,0.55,#VALUE!
P37769,1.1.1.127,#N/A,#VALUE!,27070,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P37672,1.1.1.130,#N/A,#VALUE!,36573,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P05707,1.1.1.140,#N/A,#VALUE!,27858,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P0AET8,1.1.1.159,#N/A,#VALUE!,26779,300.8708830011,4.99619533379507E-07,0.55,9.8157079249412E-07,8.83413713244708E-07,1.07972787174353E-06,0.55,#VALUE!
P09424,1.1.1.17,#N/A,#VALUE!,41139,789.7433392332,1.31143032087874E-06,0.55,2.57648393099948E-06,2.31883553789953E-06,2.83413232409943E-06,0.55,#VALUE!
P25539,1.1.1.193,#N/A,#VALUE!,40338,161.5289260582,2.6823136177055E-07,0.55,0.000000527,4.74279421598222E-07,5.79674848620049E-07,0.55,#VALUE!
P30178,1.1.1.237,#N/A,#VALUE!,38897,898.1912804624,1.49151657333508E-06,0.55,2.93028796333022E-06,2.6372591669972E-06,3.22331675966324E-06,0.55,#VALUE!
P0A9S3,1.1.1.251,#N/A,#VALUE!,37390,353.8850785759,5.87653733935447E-07,0.55,1.15452599987318E-06,1.03907339988586E-06,0.00000127,0.55,#VALUE!
P19624,1.1.1.262,#N/A,#VALUE!,35114,190.4956990251,3.16332944246224E-07,0.55,6.21479261780401E-07,5.59331335602361E-07,6.83627187958441E-07,0.55,#VALUE!
P39346,1.1.1.264,#N/A,#VALUE!,37147,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
Q46857,1.1.1.274,#N/A,#VALUE!,31110,418.2020837252,6.94457130065023E-07,0.55,1.36435585474464E-06,1.22792026927018E-06,1.50079144021911E-06,0.55,#VALUE!
P25437,1.1.1.284,#N/A,#VALUE!,39359,431.0277997143,7.15755230345914E-07,0.55,1.40619888083677E-06,1.26557899275309E-06,1.54681876892044E-06,0.55,#VALUE!
P05459,1.1.1.290,#N/A,#VALUE!,41368,740.5576803728,1.22975370370776E-06,0.55,0.000002416,2.17441715783297E-06,2.65762097068474E-06,0.55,#VALUE!
P39831,1.1.1.298,#N/A,#VALUE!,27249,2051.6808915413,0.000003407,0.55,6.69346936655084E-06,6.02412242989576E-06,7.36281630320593E-06,0.55,#VALUE!
P75894,1.1.1.298,#N/A,#VALUE!,21570,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P77398,1.1.1.305,#N/A,#VALUE!,74289,0.2453067711,4.07350998184072E-10,0.55,8.00296656550239E-10,7.20266990895215E-10,8.80326322205263E-10,0.55,#VALUE!
P27829,1.1.1.336,#N/A,#VALUE!,45839,85.4788838195,1.41944343772071E-07,0.55,2.78869044738843E-07,0.000000251,3.06755949212728E-07,0.55,#VALUE!
P30863,1.1.1.346,#N/A,#VALUE!,29437,132.5259361752,2.20069638284875E-07,0.55,4.32356853211936E-07,3.89121167890743E-07,4.7559253853313E-07,0.55,#VALUE!
P77399,1.1.1.35,#N/A,#VALUE!,77072,33.8064049,5.61381682164942E-08,0.55,1.10291096692523E-07,9.92619870232707E-08,1.21320206361775E-07,0.55,#VALUE!
P21177,1.1.1.35,#N/A,#VALUE!,79594,289.5026381412,4.80741677418059E-07,0.55,9.44482666833122E-07,0.00000085,1.03893093351643E-06,0.55,#VALUE!
P77555,1.1.1.350,#N/A,#VALUE!,37967,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P0A9V8,1.1.1.373,#N/A,#VALUE!,31158,NA,#VALUE!,0.55,#VALUE!,#VALUE!,#VALUE!,0.55,#VALUE!
P39831,1.1.1.381,#N/A,#VALUE!,27249,2051.6808915413,0.000003407,0.55,6.69346936655084E-06,6.02412242989576E-06,7.36281630320593E-06,0.55,#VALUE!
P0A9T0,1.1.1.399,#N/A,#VALUE!,44176,11906.2677051334,1.9771284797631E-05,0.55,3.88433886004539E-05,0.000034959,4.27277274604993E-05,0.55,#VALUE!
P76558,1.1.1.40,#N/A,#VALUE!,82417,968.8123180151,1.6087883062356E-06,0.55,3.16068429515836E-06,2.84461586564252E-06,3.4767527246742E-06,0.55,#VALUE!
Q46888,1.1.1.411,#N/A,#VALUE!,30751,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
P39400,1.1.1.414,#N/A,#VALUE!,36448,#N/A,#N/A,0.55,#N/A,#N/A,#N/A,0.55,#VALUE!
