Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P75894,1.1.1.298,#N/A,#VALUE!,21570,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77398,1.1.1.305,#N/A,#VALUE!,74289,10.2867696515,1.70819821513125E-08,0.47,3.35598863483547E-08,3.02038977135192E-08,3.69158749831901E-08,0.47,#VALUE!
P27829,1.1.1.336,#N/A,#VALUE!,45839,68.7088482545,1.14096393647409E-07,0.47,2.24157944297463E-07,2.01742149867717E-07,2.4657373872721E-07,0.47,#VALUE!
P30863,1.1.1.346,#N/A,#VALUE!,29437,131.3542167286,2.1812390688901E-07,0.47,4.28534198210236E-07,3.85680778389213E-07,4.7138761803126E-07,0.47,#VALUE!
P77399,1.1.1.35,#N/A,#VALUE!,77072,34.9777438749,5.80832678094618E-08,0.47,1.14112510431163E-07,1.02701259388046E-07,1.25523761474279E-07,0.47,#VALUE!
P21177,1.1.1.35,#N/A,#VALUE!,79594,278.6678692663,4.62749699877655E-07,0.47,9.09134970290089E-07,8.1822147326108E-07,0.000001,0.47,#VALUE!
P77555,1.1.1.350,#N/A,#VALUE!,37967,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9V8,1.1.1.373,#N/A,#VALUE!,31158,14.36099133,2.38475445533046E-08,0.47,4.68517574721111E-08,4.21665817249E-08,5.15369332193222E-08,0.47,#VALUE!
P39831,1.1.1.381,#N/A,#VALUE!,27249,2360.8660130713,3.92040188155306E-06,0.47,7.70216479676436E-06,6.93194831708792E-06,8.47238127644079E-06,0.47,#VALUE!
P0A9T0,1.1.1.399,#N/A,#VALUE!,44176,6065.3334731978,0.000010072,0.47,1.97877379314414E-05,0.000017809,2.17665117245855E-05,0.47,#VALUE!
P76558,1.1.1.40,#N/A,#VALUE!,82417,1133.6763890683,1.88255793601506E-06,0.47,3.69854211397851E-06,3.32868790258066E-06,4.06839632537636E-06,0.47,#VALUE!
Q46888,1.1.1.411,#N/A,#VALUE!,30751,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P39400,1.1.1.414,#N/A,#VALUE!,36448,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P39160,1.1.1.57,#N/A,#VALUE!,53580,40.2411646994,6.68235880096735E-08,0.47,1.31284062887374E-07,1.18155656598637E-07,1.44412469176112E-07,0.47,#VALUE!
P0A6L7,1.1.1.58,#N/A,#VALUE!,54808,4.297745309,7.13674079876187E-09,0.47,0.000000014,1.26189915891664E-08,1.54232119423145E-08,0.47,#VALUE!
P0ABQ2,1.1.1.60,#N/A,#VALUE!,30427,34.3093396375,0.000000057,0.47,1.11931887067463E-07,1.00738698360717E-07,1.23125075774209E-07,0.47,#VALUE!
P77161,1.1.1.60,#N/A,#VALUE!,30801,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P25906,1.1.1.65,#N/A,#VALUE!,30706,603.0364462051,1.00138898406686E-06,0.47,1.96736539109402E-06,1.77062885198462E-06,2.16410193020343E-06,0.47,#VALUE!
P0A9P9,1.1.1.69,#N/A,#VALUE!,27563,385.1632185,6.39593521255397E-07,0.47,1.25656880403811E-06,1.1309119236343E-06,1.38222568444192E-06,0.47,#VALUE!
P0A9S1,1.1.1.77,#N/A,#VALUE!,40513,83.2204203284,1.38193989253471E-07,0.47,2.71500961205248E-07,2.44350865084723E-07,2.98651057325773E-07,0.47,#VALUE!
P76251,1.1.1.83,#N/A,#VALUE!,40315,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A6S7,1.1.1.94,#N/A,#VALUE!,36362,300.9822169692,4.99804412104331E-07,0.47,9.81934011992791E-07,8.83740610793512E-07,1.08012741319207E-06,0.47,#VALUE!
P37339,1.1.3.15,#N/A,#VALUE!,46082,11.8270180414,1.96396845589288E-08,0.47,3.8584841962532E-08,3.47263577662788E-08,4.24433261587852E-08,0.47,#VALUE!
P75804,1.1.5.-,#N/A,#VALUE!,41054,3.1413848856,5.2165142571009E-09,0.47,1.02485545326147E-08,9.22369907935326E-09,1.12734099858762E-08,0.47,#VALUE!
P06149,1.1.5.12,#N/A,#VALUE!,64612,556.9408682466,9.24843686892393E-07,0.47,0.000001817,1.63528353281563E-06,1.99867987344132E-06,0.47,#VALUE!
P15877,1.1.5.2,#N/A,#VALUE!,86747,21.7870617007,3.617911275442E-08,0.47,7.10788069831434E-08,0.000000064,7.81866876814577E-08,0.47,#VALUE!
P13035,1.1.5.3,#N/A,#VALUE!,56751,5946.0445446706,9.87387005093085E-06,0.47,1.93985659153848E-05,1.74587093238463E-05,2.13384225069233E-05,0.47,#VALUE!
P0A9C0,1.1.5.3,#N/A,#VALUE!,58958,475.8413578473,7.9017163375502E-07,0.47,1.55240006631635E-06,1.39716005968471E-06,1.70764007294798E-06,0.47,#VALUE!
P13033,1.1.5.3,#N/A,#VALUE!,45357,258.0029584048,4.2843400598603E-07,0.47,8.4171710409829E-07,7.57545393688461E-07,9.25888814508119E-07,0.47,#VALUE!
P33940,1.1.5.4,#N/A,#VALUE!,60230,11.9973460486,1.99225274802916E-08,0.47,3.91405255015552E-08,3.52264729513997E-08,4.30545780517107E-08,0.47,#VALUE!
P28903,1.1.98.6,#N/A,#VALUE!,80023,47.6057240997,7.90530124539135E-08,0.47,1.55310437041087E-07,1.39779393336979E-07,1.70841480745196E-07,0.47,#VALUE!
P17444,1.1.99.1,#N/A,#VALUE!,61878,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P33644,1.10.3.-,#N/A,#VALUE!,26339,10.0852719317,1.67473794947596E-08,0.47,3.29025137421602E-08,2.96122623679442E-08,3.61927651163763E-08,0.47,#VALUE!
P0ABI8,1.10.3.10,#N/A,#VALUE!,74368,928.5411133443,1.541914834514E-06,0.47,3.02930222890766E-06,2.72637200601689E-06,3.33223245179843E-06,0.47,#VALUE!
P26458,1.10.3.10,#N/A,#VALUE!,42424,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P26459,1.10.3.10,#N/A,#VALUE!,57920,0.3373791348,5.60244328756405E-10,0.47,1.10067648085738E-09,0.000000001,1.21074412894312E-09,0.47,#VALUE!
P0ABK2,1.10.3.14,#N/A,#VALUE!,42453,67.3686930695,1.1187096159002E-07,0.47,2.19785779155245E-07,1.97807201239721E-07,2.4176435707077E-07,0.47,#VALUE!
P56100,1.10.3.14,#N/A,#VALUE!,4042,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABJ9,1.10.3.14,#N/A,#VALUE!,58205,518.3193208159,8.60709599494995E-07,0.47,0.000001691,1.52188337828192E-06,1.86007968456679E-06,0.47,#VALUE!
Q46845,1.11.1.-,#N/A,#VALUE!,32392,1039.838085554,1.726732124799E-06,0.47,3.3924010310393E-06,3.05316092793537E-06,3.73164113414323E-06,0.47,#VALUE!
P77526,1.11.1.-,#N/A,#VALUE!,24516,26.3659442369,4.37827038141181E-08,0.47,0.000000086,7.74153898481459E-08,9.46188098144006E-08,0.47,#VALUE!
P31545,1.11.1.-,#N/A,#VALUE!,46754,1.017629407,1.68985288442378E-09,0.47,3.31994672774809E-09,0.000000003,3.6519414005229E-09,0.47,#VALUE!
P76536,1.11.1.-,#N/A,#VALUE!,33052,530.3322836555,8.80658059872946E-07,0.47,1.73017300564429E-06,1.55715570507987E-06,1.90319030620872E-06,0.47,#VALUE!
P06610,1.11.1.9,#N/A,#VALUE!,20470,1184.3699727192,1.96673857973959E-06,0.47,3.86392648278898E-06,3.47753383451008E-06,4.25031913106787E-06,0.47,#VALUE!
P69739,1.12.99.6,#N/A,#VALUE!,40681,0.6207660647,0.000000001,0.47,0.000000002,1.82268635894709E-09,2.22772777204644E-09,0.47,#VALUE!
P0ACD8,1.12.99.6,#N/A,#VALUE!,66253,1.2082539675,0.000000002,0.47,3.94184639123619E-09,3.54766175211257E-09,4.33603103035981E-09,0.47,#VALUE!
P0ACE0,1.12.99.6,#N/A,#VALUE!,62491,5.0699844757,8.41910407791666E-09,0.47,1.65404795243942E-08,1.48864315719548E-08,1.81945274768336E-08,0.47,#VALUE!
P69741,1.12.99.6,#N/A,#VALUE!,39652,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P24197,1.13.11.29,#N/A,#VALUE!,29903,72.25147169,0.00000012,0.47,2.35715512309482E-07,2.12143961078534E-07,2.5928706354043E-07,0.47,#VALUE!
P76938,1.14.-.-,#N/A,#VALUE!,21146,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75779,1.14.11.-,#N/A,#VALUE!,25529,10.034677981,1.66633642993158E-08,0.47,3.27374544190881E-08,2.94637089771793E-08,0.000000036,0.47,#VALUE!
P05050,1.14.11.33,#N/A,#VALUE!,24076,4.500434724,7.47332235802059E-09,0.47,1.46823621965041E-08,1.32141259768537E-08,1.61505984161545E-08,0.47,#VALUE!
P27431,1.14.11.47,#N/A,#VALUE!,42579,861.8212876678,1.43112136776453E-06,0.47,2.81163333549024E-06,2.53047000194122E-06,3.09279666903926E-06,0.47,#VALUE!
P0ABR5,1.14.12.19,#N/A,#VALUE!,51109,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
Q47140,1.14.12.19,#N/A,#VALUE!,20579,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P25535,1.14.13.-,#N/A,#VALUE!,44245,19.4501766159,3.22985330719067E-08,0.47,6.34548783338049E-08,5.71093905004244E-08,6.98003661671854E-08,0.47,#VALUE!
P75728,1.14.13.-,#N/A,#VALUE!,42953,25.8138606443,4.28659260117967E-08,0.47,8.42159646597186E-08,7.57943681937467E-08,9.26375611256904E-08,0.47,#VALUE!
P25534,1.14.13.-,#N/A,#VALUE!,42288,48.83593182,8.10958681833278E-08,0.47,1.59323906057618E-07,1.43391515451857E-07,1.7525629666338E-07,0.47,#VALUE!
P77397,1.14.13.127,#N/A,#VALUE!,62186,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76077,1.14.13.149,#N/A,#VALUE!,35499,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABR7,1.14.13.239,#N/A,#VALUE!,42561,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76254,1.14.13.239,#N/A,#VALUE!,35661,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P80645,1.14.14.5,#N/A,#VALUE!,41736,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75898,1.14.99.46,#N/A,#VALUE!,42219,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABT2,1.16.-.-,#N/A,#VALUE!,18695,6461.8385768348,1.07303862119474E-05,0.47,2.10813088643368E-05,1.89731779779031E-05,2.31894397507705E-05,0.47,#VALUE!
P0AEN1,1.16.1.3,#N/A,#VALUE!,26242,719.4119968524,1.19463964937293E-06,0.47,0.000002347,2.11232943896982E-06,2.58173598096312E-06,0.47,#VALUE!
Q46871,1.16.1.9,#N/A,#VALUE!,28872,420.9695949458,6.9905279798373E-07,0.47,1.37338467187373E-06,0.000001236,1.51072313906111E-06,0.47,#VALUE!
P0A998,1.16.3.2,#N/A,#VALUE!,19424,1314.7938376189,2.18331756495991E-06,0.47,4.28942547143402E-06,3.86048292429061E-06,4.71836801857742E-06,0.47,#VALUE!
Q46800,1.17.1.4,#N/A,#VALUE!,31557,2.595575022,4.31015447027566E-09,0.47,8.46788697500129E-09,7.62109827750116E-09,9.31467567250142E-09,0.47,#VALUE!
Q46799,1.17.1.4,#N/A,#VALUE!,81321,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P04036,1.17.1.8,#N/A,#VALUE!,28757,1753.003411389,0.000002911,0.47,5.71905440166991E-06,5.14714896150292E-06,0.000006291,0.47,#VALUE!
P07658,1.17.1.9,#N/A,#VALUE!,79374,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32176,1.17.1.9,#N/A,#VALUE!,112549,8.4389145555,0.000000014,0.47,2.75313847766519E-08,2.47782462989867E-08,3.02845232543171E-08,0.47,#VALUE!
P24183,1.17.5.3,#N/A,#VALUE!,112963,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P62620,1.17.7.3,#N/A,#VALUE!,40684,454.8270772461,7.5527578420151E-07,0.47,1.48384240511102E-06,1.33545816459992E-06,1.63222664562212E-06,0.47,#VALUE!
P39288,1.17.99.6,#N/A,#VALUE!,43073,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P07658,1.17.99.7,#N/A,#VALUE!,79374,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P37596,1.18.1.-,#N/A,#VALUE!,41404,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77650,1.18.1.3,#N/A,#VALUE!,43978,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P28861,1.19.1.1,#N/A,#VALUE!,27751,128.8110608598,2.13900798505179E-07,0.47,4.20237325157523E-07,3.78213592641771E-07,4.62261057673276E-07,0.47,#VALUE!
P37685,1.2.1.-,#N/A,#VALUE!,56306,1054.5826911309,1.75121669068564E-06,0.47,3.44050430390105E-06,3.09645387351095E-06,3.78455473429116E-06,0.47,#VALUE!
P76149,1.2.1.16,#N/A,#VALUE!,49718,25.5214107806,4.23802902367227E-08,0.47,8.32618668697892E-08,7.49356801828103E-08,9.15880535567681E-08,0.47,#VALUE!
P25553,1.2.1.21,#N/A,#VALUE!,52273,16407.9283325485,2.72466428637471E-05,0.47,5.35297502234717E-05,4.81767752011245E-05,5.88827252458189E-05,0.47,#VALUE!
P25553,1.2.1.22,#N/A,#VALUE!,52273,16407.9283325485,2.72466428637471E-05,0.47,5.35297502234717E-05,4.81767752011245E-05,5.88827252458189E-05,0.47,#VALUE!
P11446,1.2.1.38,#N/A,#VALUE!,35952,1242.7131524604,2.06362197353105E-06,0.47,4.05426713856788E-06,3.6488404247111E-06,4.45969385242467E-06,0.47,#VALUE!
P80668,1.2.1.39,#N/A,#VALUE!,53699,23.1954497549,3.85178508051342E-08,0.47,7.56735772203029E-08,6.81062194982726E-08,8.32409349423332E-08,0.47,#VALUE!
P07004,1.2.1.41,#N/A,#VALUE!,44630,950.3116526218,1.5780665104979E-06,0.47,3.10032713260884E-06,2.79029441934795E-06,3.41035984586972E-06,0.47,#VALUE!
P23883,1.2.1.5,#N/A,#VALUE!,53419,72.3277469955,1.20105856850659E-07,0.47,0.000000236,2.12367919775232E-07,2.59560790836395E-07,0.47,#VALUE!
P76217,1.2.1.71,#N/A,#VALUE!,53026,4.7152103167,7.8299739567194E-09,0.47,1.5383052960156E-08,1.38447476641404E-08,1.69213582561716E-08,0.47,#VALUE!
P17444,1.2.1.8,#N/A,#VALUE!,61878,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P17445,1.2.1.8,#N/A,#VALUE!,52911,63.0255662222,1.0465886121261E-07,0.47,2.05616623207485E-07,1.85054960886737E-07,2.26178285528234E-07,0.47,#VALUE!
P09546,1.2.1.88,#N/A,#VALUE!,143815,134.4109795895,2.23199899683577E-07,0.47,4.38506679142587E-07,3.94656011228329E-07,4.82357347056846E-07,0.47,#VALUE!
P77455,1.2.1.91,#N/A,#VALUE!,73003,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AFG3,1.2.4.2,#N/A,#VALUE!,105062,2752.3401317028,4.57047514397674E-06,0.47,8.97932248325488E-06,8.0813902349294E-06,9.87725473158037E-06,0.47,#VALUE!
P07003,1.2.5.1,#N/A,#VALUE!,62011,278.4968549178,4.62465717233187E-07,0.47,9.08577047609404E-07,8.17719342848464E-07,9.99434752370344E-07,0.47,#VALUE!
P52647,1.2.7.-,#N/A,#VALUE!,128824,60.3276247356,1.00178719255413E-07,0.47,1.96814772603955E-07,1.77133295343559E-07,2.1649624986435E-07,0.47,#VALUE!
P77324,1.2.99.6,#N/A,#VALUE!,33858,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77165,1.2.99.6,#N/A,#VALUE!,24343,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77489,1.2.99.6,#N/A,#VALUE!,78088,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9U8,1.3.-.-,#N/A,#VALUE!,43002,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32695,1.3.1.-,#N/A,#VALUE!,38468,107.8145847217,0.000000179,0.47,3.51737749801791E-07,3.16563974821612E-07,3.8691152478197E-07,0.47,#VALUE!
P0ABT5,1.3.1.-,#N/A,#VALUE!,35866,14.0981155157,2.34110187905734E-08,0.47,0.000000046,4.13947287063184E-08,5.05935573077225E-08,0.47,#VALUE!
P33371,1.3.1.-,#N/A,#VALUE!,35199,0.0078906157,1.31029818275053E-11,0.47,2.57425969106194E-11,2.31683372195574E-11,2.83168566016813E-11,0.47,#VALUE!
P77258,1.3.1.-,#N/A,#VALUE!,39516,87.3939939313,1.45124533263559E-07,0.47,2.85116961225066E-07,2.56605265102559E-07,3.13628657347573E-07,0.47,#VALUE!
P25889,1.3.1.1,#N/A,#VALUE!,45069,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76440,1.3.1.1,#N/A,#VALUE!,44329,0.4006654347,6.65336158574361E-10,0.47,1.30714373000857E-09,1.17642935700771E-09,1.43785810300942E-09,0.47,#VALUE!
P15047,1.3.1.28,#N/A,#VALUE!,26250,87.6451729158,1.45541635529444E-07,0.47,2.85936415578475E-07,2.57342774020628E-07,3.14530057136323E-07,0.47,#VALUE!
P42593,1.3.1.34,#N/A,#VALUE!,72678,112.4626508124,1.86752990389171E-07,0.47,3.66901749291103E-07,3.30211574361993E-07,4.03591924220213E-07,0.47,#VALUE!
P0AEA8,1.3.1.76,#N/A,#VALUE!,49951,39.6803197249,6.58922612502949E-08,0.47,1.29454344303133E-07,1.1650890987282E-07,1.42399778733447E-07,0.47,#VALUE!
P26646,1.3.1.84,#N/A,#VALUE!,34724,1389.5626642937,2.30747702473218E-06,0.47,4.53335368316735E-06,0.00000408,4.98668905148409E-06,0.47,#VALUE!
P0CI31,1.3.1.87,#N/A,#VALUE!,28500,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32695,1.3.1.91,#N/A,#VALUE!,38468,107.8145847217,0.000000179,0.47,3.51737749801791E-07,3.16563974821612E-07,3.8691152478197E-07,0.47,#VALUE!
P76113,1.3.1.n3,#N/A,#VALUE!,37610,696.4334540296,1.15648198942146E-06,0.47,2.27206677685944E-06,2.0448600991735E-06,2.49927345454539E-06,0.47,#VALUE!
P36553,1.3.3.3,#N/A,#VALUE!,34323,34.14435832,5.66993661906344E-08,0.47,1.1139364673995E-07,1.00254282065955E-07,1.22533011413945E-07,0.47,#VALUE!
P0ACB4,1.3.5.3,#N/A,#VALUE!,21226,151.7132798658,2.51931716814734E-07,0.47,0.000000495,4.45458831303067E-07,5.44449682703748E-07,0.47,#VALUE!
P00363,1.3.5.4,#N/A,#VALUE!,65972,61.2331585378,1.01682428657858E-07,0.47,1.99769015044908E-07,1.79792113540417E-07,2.19745916549399E-07,0.47,#VALUE!
P60584,1.3.8.13,#N/A,#VALUE!,42558,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
Q47146,1.3.8.7,#N/A,#VALUE!,89224,118.2092485502,1.96295663484205E-07,0.47,3.85649633564253E-07,3.47084670207827E-07,4.24214596920678E-07,0.47,#VALUE!
Q47146,1.3.8.8,#N/A,#VALUE!,89224,118.2092485502,1.96295663484205E-07,0.47,3.85649633564253E-07,3.47084670207827E-07,4.24214596920678E-07,0.47,#VALUE!
P32131,1.3.98.3,#N/A,#VALUE!,52729,75.4436819689,1.25280109546561E-07,0.47,2.46129881230965E-07,2.21516893107868E-07,2.70742869354061E-07,0.47,#VALUE!
P52062,1.3.99.-,#N/A,#VALUE!,42584,1.1361574496,1.88667793019211E-09,0.47,3.70663640509256E-09,3.3359727645833E-09,4.07730004560182E-09,0.47,#VALUE!
P33224,1.3.99.-,#N/A,#VALUE!,60590,4.671118719,7.75675642470404E-09,0.47,1.5239207121226E-08,1.37152864091034E-08,1.67631278333486E-08,0.47,#VALUE!
P00370,1.4.1.4,#N/A,#VALUE!,48581,4151.581534795,0.000006894,0.47,1.3544252393467E-05,1.21898271541203E-05,1.48986776328137E-05,0.47,#VALUE!
P37906,1.4.3.-,#N/A,#VALUE!,47170,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P46883,1.4.3.21,#N/A,#VALUE!,84379,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AFI7,1.4.3.5,#N/A,#VALUE!,25545,301.0766478428,0.0000005,0.47,9.822420862953E-07,0.000000884,1.08046629492483E-06,0.47,#VALUE!
P0A6J5,1.4.99.-,#N/A,#VALUE!,47607,86.3035897452,1.43313832190572E-07,0.47,2.81559591730004E-07,2.53403632557004E-07,3.09715550903004E-07,0.47,#VALUE!
P77182,1.5.-.-,#N/A,#VALUE!,74434,2.9903687256,0.000000005,0.47,9.75587458180167E-09,8.7802871236215E-09,1.07314620399818E-08,0.47,#VALUE!
P0AFS3,1.5.1.-,#N/A,#VALUE!,26348,45.4170584486,7.54185626845312E-08,0.47,1.48170064213224E-07,1.33353057791902E-07,0.000000163,0.47,#VALUE!
P0A9L8,1.5.1.2,#N/A,#VALUE!,28145,450.0292446993,7.473086095969E-07,0.47,1.4681898027444E-06,1.32137082246996E-06,0.000001615,0.47,#VALUE!
P0AEZ1,1.5.1.20,#N/A,#VALUE!,33103,3360.4890642449,5.58035380977229E-06,0.47,1.09633670133051E-05,0.000009867,1.20597037146356E-05,0.47,#VALUE!
P38489,1.5.1.34,#N/A,#VALUE!,23905,1149.2578111194,1.90843210082931E-06,0.47,3.74937544367251E-06,3.37443789930526E-06,4.12431298803977E-06,0.47,#VALUE!
P80644,1.5.1.38,#N/A,#VALUE!,21253,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AEN1,1.5.1.41,#N/A,#VALUE!,26242,719.4119968524,1.19463964937293E-06,0.47,0.000002347,2.11232943896982E-06,2.58173598096312E-06,0.47,#VALUE!
P75893,1.5.1.42,#N/A,#VALUE!,17749,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P40874,1.5.3.-,#N/A,#VALUE!,40902,533.5827179393,8.86055659148703E-07,0.47,1.74077732642181E-06,1.56669959377963E-06,1.914855059064E-06,0.47,#VALUE!
Q46904,1.5.5.-,#N/A,#VALUE!,46393,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77337,1.5.5.-,#N/A,#VALUE!,45923,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P09546,1.5.5.2,#N/A,#VALUE!,143815,134.4109795895,2.23199899683577E-07,0.47,4.38506679142587E-07,3.94656011228329E-07,4.82357347056846E-07,0.47,#VALUE!
P0AGE6,1.6.-.-,#N/A,#VALUE!,20376,1662.7353188891,2.76110149267539E-06,0.47,5.42456088934261E-06,4.88210480040835E-06,0.000005967,0.47,#VALUE!
P28304,1.6.5.5,#N/A,#VALUE!,35172,1249.5147925591,2.07491662663416E-06,0.47,4.07645702678617E-06,3.66881132410755E-06,4.48410272946478E-06,0.47,#VALUE!
P43340,1.6.99.-,#N/A,#VALUE!,23036,28.35615444,4.7087602856194E-08,0.47,9.25100252577484E-08,8.32590227319736E-08,1.01761027783523E-07,0.47,#VALUE!
P41407,1.7.-.-,#N/A,#VALUE!,21658,752.1967981943,1.24908136531774E-06,0.47,0.000002454,2.20859180508049E-06,2.69938998398727E-06,0.47,#VALUE!
P08201,1.7.1.15,#N/A,#VALUE!,93121,3.3533256436,5.56845839190963E-09,0.47,1.09399968406869E-08,9.84599715661821E-09,0.000000012,0.47,#VALUE!
P0A9I8,1.7.1.15,#N/A,#VALUE!,12284,3.9274454891,6.521829108386E-09,0.47,1.28130237885776E-08,1.15317214097198E-08,1.40943261674354E-08,0.47,#VALUE!
P33225,1.7.2.3,#N/A,#VALUE!,94456,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P46923,1.7.2.3,#N/A,#VALUE!,88964,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75825,1.7.99.1,#N/A,#VALUE!,60064,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P35340,1.8.1.-,#N/A,#VALUE!,56177,2320.0991006978,3.85270524858491E-06,0.47,7.56916551784854E-06,6.81224896606369E-06,8.32608206963339E-06,0.47,#VALUE!
P17846,1.8.1.2,#N/A,#VALUE!,63998,2552.6712421247,4.23890940239907E-06,0.47,8.3279163111966E-06,7.49512468007694E-06,9.16070794231626E-06,0.47,#VALUE!
P38038,1.8.1.2,#N/A,#VALUE!,66270,2586.2599124159,4.29468600534024E-06,0.47,8.43749706353681E-06,7.59374735718313E-06,9.28124676989049E-06,0.47,#VALUE!
P36655,1.8.1.8,#N/A,#VALUE!,61795,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AGG4,1.8.1.8,#N/A,#VALUE!,15555,220.394086824,0.000000366,0.47,0.000000719,6.47118646630861E-07,7.90922790326608E-07,0.47,#VALUE!
Q46845,1.8.4.-,#N/A,#VALUE!,32392,1039.838085554,1.726732124799E-06,0.47,3.3924010310393E-06,3.05316092793537E-06,3.73164113414323E-06,0.47,#VALUE!
P77526,1.8.4.-,#N/A,#VALUE!,24516,26.3659442369,4.37827038141181E-08,0.47,0.000000086,7.74153898481459E-08,9.46188098144006E-08,0.47,#VALUE!
P76270,1.8.4.14,#N/A,#VALUE!,18122,1072.3828777302,1.78077528683202E-06,0.47,3.49857620202754E-06,3.14871858182478E-06,3.84843382223029E-06,0.47,#VALUE!
P17854,1.8.4.8,#N/A,#VALUE!,27976,1572.3296406045,0.000002611,0.47,5.12961851275017E-06,4.61665666147515E-06,5.64258036402519E-06,0.47,#VALUE!
P76342,1.8.5.-,#N/A,#VALUE!,37369,26.3055690529,4.36824461190553E-08,0.47,8.58201298999122E-08,7.7238116909921E-08,9.44021428899034E-08,0.47,#VALUE!
P18775,1.8.5.3,#N/A,#VALUE!,90399,2.3344038004,3.8764593164315E-09,0.47,7.6158336275668E-09,6.85425026481012E-09,8.37741699032348E-09,0.47,#VALUE!
P42620,1.8.5.7,#N/A,#VALUE!,37386,89.1029043223,0.000000148,0.47,2.90692165146589E-07,2.6162294863193E-07,3.19761381661247E-07,0.47,#VALUE!
P77783,1.8.99.-,#N/A,#VALUE!,89987,0.0037270202,6.18900723032657E-12,0.47,1.21591497648852E-11,1.09432347883967E-11,1.33750647413737E-11,0.47,#VALUE!
P77374,1.8.99.-,#N/A,#VALUE!,89780,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P33937,1.9.6.1,#N/A,#VALUE!,93042,2.506347308,4.16198490202591E-09,0.47,8.17678762676995E-09,7.35910886409296E-09,0.000000009,0.47,#VALUE!
