Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P0C7L2,2.3.1.223,#N/A,#VALUE!,42277,5.3363930817,8.86149631631876E-09,0.44,1.74096194819622E-08,1.5668657533766E-08,1.91505814301584E-08,0.44,#VALUE!
P05852,2.3.1.234,#N/A,#VALUE!,36008,112.8753274918,1.87438272155028E-07,0.44,3.68248078890036E-07,3.31423271001032E-07,4.0507288677904E-07,0.44,#VALUE!
P0ACV0,2.3.1.241,#N/A,#VALUE!,35407,0.512768203,8.5149153603454E-10,0.44,1.67287138710126E-09,1.50558424839113E-09,1.84015852581138E-09,0.44,#VALUE!
P0ACV2,2.3.1.242,#N/A,#VALUE!,35493,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P24205,2.3.1.243,#N/A,#VALUE!,37410,54.0473542659,8.97498410260601E-08,0.44,1.7632581734E-07,1.58693235606E-07,0.000000194,0.44,#VALUE!
P76143,2.3.1.245,#N/A,#VALUE!,31893,253.1951823879,4.20450319475013E-07,0.44,0.000000826,7.43428855653265E-07,9.08635268020658E-07,0.44,#VALUE!
P37001,2.3.1.251,#N/A,#VALUE!,21770,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P0A944,2.3.1.266,#N/A,#VALUE!,16610,71.1044694312,1.18074509185038E-07,0.44,0.000000232,2.08776145906746E-07,2.55170844997135E-07,0.44,#VALUE!
P0A948,2.3.1.267,#N/A,#VALUE!,22688,85.15044256,1.41398941481235E-07,0.44,2.77797527468046E-07,0.00000025,3.05577280214851E-07,0.44,#VALUE!
P0AB77,2.3.1.29,#N/A,#VALUE!,43117,126.1933901863,2.09553952484739E-07,0.44,4.11697352622278E-07,3.7052761736005E-07,4.52867087884505E-07,0.44,#VALUE!
P31119,2.3.1.40,#N/A,#VALUE!,80700,5.3808841811,8.93537725198114E-09,0.44,1.75547686679394E-08,1.57992918011454E-08,1.93102455347333E-08,0.44,#VALUE!
P07623,2.3.1.46,#N/A,#VALUE!,35727,1110.6312904999,1.84428975506465E-06,0.44,3.62335904727828E-06,0.000003261,3.98569495200611E-06,0.44,#VALUE!
P26647,2.3.1.51,#N/A,#VALUE!,27453,29.3922252725,4.88080791639616E-08,0.44,9.58901358820465E-08,8.63011222938418E-08,1.05479149470251E-07,0.44,#VALUE!
P46854,2.3.1.53,#N/A,#VALUE!,18794,6.736997237,1.11873085968117E-08,0.44,0.000000022,1.97810957507476E-08,2.41768948064693E-08,0.44,#VALUE!
P42632,2.3.1.54,#N/A,#VALUE!,85936,1.074320199,1.78399235968117E-09,0.44,3.50489658090603E-09,3.15440692281543E-09,3.85538623899663E-09,0.44,#VALUE!
P09373,2.3.1.54,#N/A,#VALUE!,85357,6640.0613885661,1.10263390710165E-05,0.44,2.16627486660442E-05,1.94964737994398E-05,0.000023829,0.44,#VALUE!
P75793,2.3.1.54,#N/A,#VALUE!,90125,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P32674,2.3.1.54,#N/A,#VALUE!,85960,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P0A951,2.3.1.57,#N/A,#VALUE!,21887,61.8288028923,1.02671542497957E-07,0.44,2.01712264239602E-07,1.81541037815641E-07,2.21883490663562E-07,0.44,#VALUE!
P0AFG6,2.3.1.61,#N/A,#VALUE!,44011,7196.560475874,1.19504491462537E-05,0.44,2.34782890889071E-05,2.11304601800164E-05,2.58261179977978E-05,0.44,#VALUE!
P77791,2.3.1.79,#N/A,#VALUE!,20096,164.5556001884,2.73257389884382E-07,0.44,5.36851453603895E-07,4.83166308243505E-07,5.90536598964284E-07,0.44,#VALUE!
P27247,2.3.1.n2,#N/A,#VALUE!,38214,29.5346431006,0.000000049,0.44,9.63547643599105E-08,8.67192879239195E-08,0.000000106,0.44,#VALUE!
P26647,2.3.1.n4,#N/A,#VALUE!,27453,29.3922252725,4.88080791639616E-08,0.44,9.58901358820465E-08,8.63011222938418E-08,1.05479149470251E-07,0.44,#VALUE!
P60782,2.3.1.n5,#N/A,#VALUE!,22193,3.8321070637,6.36351222807527E-09,0.44,1.25019886602658E-08,1.12517897942392E-08,1.37521875262923E-08,0.44,#VALUE!
P18956,2.3.2.2,#N/A,#VALUE!,61768,220.4451186619,3.66066288047059E-07,0.44,7.19187206379291E-07,6.47268485741362E-07,7.9110592701722E-07,0.44,#VALUE!
P0A8P1,2.3.2.6,#N/A,#VALUE!,26619,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
Q47536,2.4.-.-,#N/A,#VALUE!,44708,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P25740,2.4.-.-,#N/A,#VALUE!,42284,22.37118413,3.7149093540352E-08,0.44,0.000000073,6.56860200124103E-08,8.02829133485015E-08,0.44,#VALUE!
P71243,2.4.-.-,#N/A,#VALUE!,45362,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P11290,2.4.-.-,#N/A,#VALUE!,40524,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P75905,2.4.1.-,#N/A,#VALUE!,50766,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27127,2.4.1.-,#N/A,#VALUE!,40826,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P37749,2.4.1.-,#N/A,#VALUE!,37757,566.3122992719,9.40405677967307E-07,0.44,1.84755535946426E-06,1.66279982351783E-06,2.03231089541068E-06,0.44,#VALUE!
P36667,2.4.1.-,#N/A,#VALUE!,31061,3.98059818,6.61009329126536E-09,0.44,0.000000013,1.168778774487E-08,1.42850739103967E-08,0.44,#VALUE!
P77293,2.4.1.-,#N/A,#VALUE!,34635,0.0087616326,1.45493732379066E-11,0.44,2.85842303298754E-11,2.57258072968879E-11,3.1442653362863E-11,0.44,#VALUE!
P62517,2.4.1.-,#N/A,#VALUE!,96937,82.1095056345,1.36349228884961E-07,0.44,2.67876677573598E-07,2.41089009816238E-07,2.94664345330957E-07,0.44,#VALUE!
P37653,2.4.1.12,#N/A,#VALUE!,99785,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27836,2.4.1.180,#N/A,#VALUE!,27928,16.13817895,2.6798703005646E-08,0.44,5.26497112095206E-08,4.73847400885685E-08,5.79146823304726E-08,0.44,#VALUE!
P10441,2.4.1.182,#N/A,#VALUE!,42382,19.5067483108,3.23924747771392E-08,0.44,6.36394396407449E-08,5.72754956766704E-08,0.00000007,0.44,#VALUE!
P0A6U8,2.4.1.21,#N/A,#VALUE!,52822,323.1156758999,5.3655874443692E-07,0.44,1.05414291637902E-06,9.48728624741116E-07,1.15955720801692E-06,0.44,#VALUE!
P15977,2.4.1.25,#N/A,#VALUE!,78503,41.8582377513,6.95088637517087E-08,0.44,1.36559653736167E-07,1.2290368836255E-07,1.50215619109783E-07,0.44,#VALUE!
P56258,2.4.1.325,#N/A,#VALUE!,40640,5.7444474079,9.53910230478585E-09,0.44,1.87408689681451E-08,1.68667820713306E-08,2.06149558649596E-08,0.44,#VALUE!
P76041,2.4.1.352,#N/A,#VALUE!,64186,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27128,2.4.1.44,#N/A,#VALUE!,39423,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27242,2.4.1.56,#N/A,#VALUE!,41729,2.7130038319,4.50515415465271E-09,0.44,8.85099048065365E-09,0.000000008,9.73608952871902E-09,0.44,#VALUE!
P27129,2.4.1.58,#N/A,#VALUE!,39040,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
Q47147,2.4.2.-,#N/A,#VALUE!,28636,44.7937187749,7.43834586099102E-08,0.44,1.46136460923203E-07,1.31522814830882E-07,1.60750107015523E-07,0.44,#VALUE!
P0AG16,2.4.2.14,#N/A,#VALUE!,56488,400.906358725,6.65736231692096E-07,0.44,1.30792972827524E-06,1.17713675544771E-06,1.43872270110276E-06,0.44,#VALUE!
P0C037,2.4.2.15,#N/A,#VALUE!,10234,1019.8798248691,1.69358987856038E-06,0.44,3.32728856298699E-06,2.99455970668829E-06,0.00000366,0.44,#VALUE!
P30011,2.4.2.19,#N/A,#VALUE!,32762,559.6089425127,9.29274232003815E-07,0.44,1.82568611395641E-06,1.64311750256077E-06,2.00825472535206E-06,0.44,#VALUE!
P0C037,2.4.2.2,#N/A,#VALUE!,10234,1019.8798248691,1.69358987856038E-06,0.44,3.32728856298699E-06,2.99455970668829E-06,0.00000366,0.44,#VALUE!
P0C037,2.4.2.3,#N/A,#VALUE!,10234,1019.8798248691,1.69358987856038E-06,0.44,3.32728856298699E-06,2.99455970668829E-06,0.00000366,0.44,#VALUE!
P12758,2.4.2.3,#N/A,#VALUE!,27159,2634.0911516628,4.37411350325943E-06,0.44,8.59354322840753E-06,7.73418890556678E-06,9.45289755124828E-06,0.44,#VALUE!
P76473,2.4.2.43,#N/A,#VALUE!,62543,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P77231,2.4.2.52,#N/A,#VALUE!,31644,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P77757,2.4.2.53,#N/A,#VALUE!,36339,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P60955,2.4.99.-,#N/A,#VALUE!,33108,0.5652983574,9.38721948529602E-10,0.44,1.8442474430837E-09,1.65982269877533E-09,0.000000002,0.44,#VALUE!
P0AC75,2.4.99.12,#N/A,#VALUE!,47291,26.3544677983,4.37636462940746E-08,0.44,0.000000086,7.73816928578922E-08,9.45776246040904E-08,0.44,#VALUE!
P0AC75,2.4.99.13,#N/A,#VALUE!,47291,26.3544677983,4.37636462940746E-08,0.44,0.000000086,7.73816928578922E-08,9.45776246040904E-08,0.44,#VALUE!
P33667,2.5.1.-,#N/A,#VALUE!,41111,7.124988078,1.18315976054467E-08,0.44,2.32447890087361E-08,2.09203101078625E-08,2.55692679096098E-08,0.44,#VALUE!
P10378,2.5.1.-,#N/A,#VALUE!,59112,113.8277270716,0.000000189,0.44,3.71355217743066E-07,3.34219695968759E-07,4.08490739517373E-07,0.44,#VALUE!
P09158,2.5.1.-,#N/A,#VALUE!,32321,490.0275027,8.13728832115566E-07,0.44,1.59868139904826E-06,1.43881325914344E-06,1.75854953895309E-06,0.44,#VALUE!
P0AGK1,2.5.1.-,#N/A,#VALUE!,32512,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P76291,2.5.1.-,#N/A,#VALUE!,37007,102.2292973561,1.69759709990156E-07,0.44,3.33516129646672E-07,3.00164516682005E-07,3.66867742611339E-07,0.44,#VALUE!
P22939,2.5.1.10,#N/A,#VALUE!,32160,4.878511543,8.10114836102021E-09,0.44,1.59158121041654E-08,1.43242308937489E-08,1.7507393314582E-08,0.44,#VALUE!
P0AG03,2.5.1.129,#N/A,#VALUE!,20695,31.5739923475,5.24310733102898E-08,0.44,0.000000103,9.27072023168189E-08,1.13308802831668E-07,0.44,#VALUE!
P0AEA5,2.5.1.141,#N/A,#VALUE!,32248,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P09158,2.5.1.16,#N/A,#VALUE!,32321,490.0275027,8.13728832115566E-07,0.44,1.59868139904826E-06,1.43881325914344E-06,1.75854953895309E-06,0.44,#VALUE!
P77544,2.5.1.18,#N/A,#VALUE!,24326,89.4932381767,1.48610491824475E-07,0.44,0.000000292,2.62769042518718E-07,3.21162163078433E-07,0.44,#VALUE!
P0ACA7,2.5.1.18,#N/A,#VALUE!,23713,338.9955295935,5.62928478235699E-07,0.44,1.10594985900923E-06,9.95354873108309E-07,1.21654484491016E-06,0.44,#VALUE!
P0A9D2,2.5.1.18,#N/A,#VALUE!,22868,614.7960881992,1.02091678545209E-06,0.44,2.00573042328505E-06,1.80515738095655E-06,2.20630346561356E-06,0.44,#VALUE!
P09158,2.5.1.22,#N/A,#VALUE!,32321,490.0275027,8.13728832115566E-07,0.44,1.59868139904826E-06,1.43881325914344E-06,1.75854953895309E-06,0.44,#VALUE!
P30137,2.5.1.3,#N/A,#VALUE!,23015,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P06983,2.5.1.61,#N/A,#VALUE!,33852,197.1572030031,3.27394890407016E-07,0.44,6.43211965436181E-07,5.78890768892563E-07,7.07533161979799E-07,0.44,#VALUE!
P11458,2.5.1.72,#N/A,#VALUE!,38241,176.9193547429,2.9378836722497E-07,0.44,5.77187361935108E-07,5.19468625741598E-07,6.34906098128619E-07,0.44,#VALUE!
P32166,2.5.1.74,#N/A,#VALUE!,33594,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P0AD57,2.5.1.90,#N/A,#VALUE!,35217,48.674346865,8.08275437810819E-08,0.44,1.58796746131791E-07,1.42917071518612E-07,1.74676420744971E-07,0.44,#VALUE!
P04693,2.6.1.107,#N/A,#VALUE!,43538,1772.6397179025,2.94360630671287E-06,0.44,5.78311651613531E-06,5.20480486452177E-06,6.36142816774884E-06,0.44,#VALUE!
P18335,2.6.1.11,#N/A,#VALUE!,43767,2023.2804950176,3.35981483729266E-06,0.44,6.60081500450425E-06,5.94073350405382E-06,7.26089650495467E-06,0.44,#VALUE!
P18335,2.6.1.17,#N/A,#VALUE!,43767,2023.2804950176,3.35981483729266E-06,0.44,6.60081500450425E-06,5.94073350405382E-06,7.26089650495467E-06,0.44,#VALUE!
P0A959,2.6.1.2,#N/A,#VALUE!,45517,74.7443143726,1.24118755185355E-07,0.44,2.4384824201445E-07,2.19463417813005E-07,2.68233066215895E-07,0.44,#VALUE!
P77434,2.6.1.2,#N/A,#VALUE!,46216,79.0000748325,1.3118577687235E-07,0.44,2.5773237106552E-07,0.000000232,2.83505608172072E-07,0.44,#VALUE!
P22256,2.6.1.22,#N/A,#VALUE!,45775,872.8998646728,1.44951820769305E-06,0.44,2.84777643947554E-06,0.000002563,3.1325540834231E-06,0.44,#VALUE!
P04693,2.6.1.57,#N/A,#VALUE!,43538,1772.6397179025,2.94360630671287E-06,0.44,5.78311651613531E-06,5.20480486452177E-06,6.36142816774884E-06,0.44,#VALUE!
P27833,2.6.1.59,#N/A,#VALUE!,41901,52.9806722214,0.000000088,0.44,1.72845839718739E-07,1.55561255746865E-07,1.90130423690613E-07,0.44,#VALUE!
P09053,2.6.1.66,#N/A,#VALUE!,46711,273.6016381919,4.54336828614849E-07,0.44,8.92606735982021E-07,8.03346062383819E-07,9.81867409580224E-07,0.44,#VALUE!
P77581,2.6.1.81,#N/A,#VALUE!,43665,134.2232025768,2.22888081329807E-07,0.44,4.37894069410231E-07,3.94104662469208E-07,4.81683476351254E-07,0.44,#VALUE!
P42588,2.6.1.82,#N/A,#VALUE!,49661,27.623419617,4.58708396164528E-08,0.44,9.01195277336991E-08,8.11075749603292E-08,9.9131480507069E-08,0.44,#VALUE!
P77690,2.6.1.87,#N/A,#VALUE!,42238,8.6485340236,1.43615643036123E-08,0.44,2.82152540346017E-08,2.53937286311416E-08,0.000000031,0.44,#VALUE!
P77806,2.6.1.88,#N/A,#VALUE!,42963,53.8351779541,8.93975057358615E-08,0.44,1.75633606553755E-07,1.5807024589838E-07,1.93196967209131E-07,0.44,#VALUE!
P0A794,2.6.99.2,#N/A,#VALUE!,26384,1614.9261997474,2.68171072691367E-06,0.44,5.26858688981074E-06,4.74172820082967E-06,5.79544557879181E-06,0.44,#VALUE!
P0CB39,2.7.-.-,#N/A,#VALUE!,66610,38.5931801225,6.40869812728617E-08,0.44,1.25907625290494E-07,1.13316862761445E-07,1.38498387819544E-07,0.44,#VALUE!
P76393,2.7.-.-,#N/A,#VALUE!,71639,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P30845,2.7.-.-,#N/A,#VALUE!,61667,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P0A6A0,2.7.-.-,#N/A,#VALUE!,63203,0.8762291557,1.45504675467711E-09,0.44,2.85863802490591E-09,2.57277422241532E-09,3.14450182739651E-09,0.44,#VALUE!
P42640,2.7.-.-,#N/A,#VALUE!,60753,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P39349,2.7.-.-,#N/A,#VALUE!,13956,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P75785,2.7.-.-,#N/A,#VALUE!,59706,0.046137998,7.66157389571571E-11,0.44,1.50522080465928E-10,1.35469872419335E-10,1.6557428851252E-10,0.44,#VALUE!
P37677,2.7.1.-,#N/A,#VALUE!,55155,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P42909,2.7.1.-,#N/A,#VALUE!,17622,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P69789,2.7.1.-,#N/A,#VALUE!,17626,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P08722,2.7.1.-,#N/A,#VALUE!,66483,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P24241,2.7.1.-,#N/A,#VALUE!,51026,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P42904,2.7.1.-,#N/A,#VALUE!,17086,47.5935645093,0.000000079,0.44,1.55270767204163E-07,1.39743690483747E-07,1.7079784392458E-07,0.44,#VALUE!
P76407,2.7.1.-,#N/A,#VALUE!,32039,56.4249092539,9.36979562502529E-08,0.44,1.84082428782422E-07,1.6567418590418E-07,2.02490671660664E-07,0.44,#VALUE!
P76419,2.7.1.-,#N/A,#VALUE!,34385,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P33020,2.7.1.-,#N/A,#VALUE!,39710,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P32152,2.7.1.-,#N/A,#VALUE!,66000,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P58035,2.7.1.-,#N/A,#VALUE!,9803,4.977211749,8.2650477399535E-09,0.44,1.62378148132682E-08,1.46140333319414E-08,1.7861596294595E-08,0.44,#VALUE!
P25741,2.7.1.-,#N/A,#VALUE!,30872,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27240,2.7.1.-,#N/A,#VALUE!,27461,3.6018566534,0.000000006,0.44,1.17508123567125E-08,1.05757311210412E-08,1.29258935923837E-08,0.44,#VALUE!
P39380,2.7.1.-,#N/A,#VALUE!,20530,0.209208974,3.47407794752574E-10,0.44,6.82530048629811E-10,6.1427704376683E-10,7.50783053492793E-10,0.44,#VALUE!
P55138,2.7.1.-,#N/A,#VALUE!,54177,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P77493,2.7.1.-,#N/A,#VALUE!,34121,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P39208,2.7.1.12,#N/A,#VALUE!,21004,11.59760051,1.92587188807705E-08,0.44,3.78363828698831E-08,3.40527445828948E-08,4.16200211568714E-08,0.44,#VALUE!
P46859,2.7.1.12,#N/A,#VALUE!,19543,46.5223987943,7.7254066413728E-08,0.44,1.51776161913022E-07,1.36598545721719E-07,0.000000167,0.44,#VALUE!
P76014,2.7.1.121,#N/A,#VALUE!,22632,33.459754721,5.55625285968173E-08,0.44,1.09160174060545E-07,9.82441566544904E-08,1.20076191466599E-07,0.44,#VALUE!
P76015,2.7.1.121,#N/A,#VALUE!,38215,677.9980011763,1.12586848418509E-06,0.44,2.21192236578603E-06,1.99073012920743E-06,2.43311460236464E-06,0.44,#VALUE!
P37349,2.7.1.121,#N/A,#VALUE!,51449,74.7234675706,1.24084137446978E-07,0.44,2.43780230740625E-07,2.19402207666562E-07,2.68158253814687E-07,0.44,#VALUE!
P27300,2.7.1.130,#N/A,#VALUE!,35589,5.7529170718,9.55316684125654E-09,0.44,1.87685006704451E-08,1.68916506034006E-08,2.06453507374896E-08,0.44,#VALUE!
P62615,2.7.1.148,#N/A,#VALUE!,30925,169.9491070623,2.82213728100784E-07,0.44,5.54447402948495E-07,0.000000499,6.09892143243344E-07,0.44,#VALUE!
P0AE76,2.7.1.156,#N/A,#VALUE!,20164,23.23947204,3.85909532381269E-08,0.44,7.5817196931487E-08,6.82354772383383E-08,8.33989166246357E-08,0.44,#VALUE!
P08204,2.7.1.16,#N/A,#VALUE!,61089,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P23524,2.7.1.165,#N/A,#VALUE!,39104,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P76658,2.7.1.167,#N/A,#VALUE!,51051,666.6509940511,0.000001107,0.44,2.1749035267906E-06,1.95741317411154E-06,2.39239387946966E-06,0.44,#VALUE!
P09099,2.7.1.17,#N/A,#VALUE!,52618,40.3532300688,0.000000067,0.44,1.31649668533108E-07,1.18484701679797E-07,1.44814635386419E-07,0.44,#VALUE!
P0AB85,2.7.1.180,#N/A,#VALUE!,38549,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P32143,2.7.1.184,#N/A,#VALUE!,31728,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P77432,2.7.1.189,#N/A,#VALUE!,57545,7.6493068232,1.27022697163955E-08,0.44,0.000000025,2.24598089287936E-08,2.74508775796367E-08,0.44,#VALUE!
P0AEX5,2.7.1.19,#N/A,#VALUE!,32344,204.8897199062,3.40235336941471E-07,0.44,6.68438775916447E-07,6.01594898324802E-07,7.35282653508091E-07,0.44,#VALUE!
P69797,2.7.1.191,#N/A,#VALUE!,35048,1778.3266214174,0.000002953,0.44,5.8016696520662E-06,5.22150268685958E-06,6.38183661727282E-06,0.44,#VALUE!
P77272,2.7.1.192,#N/A,#VALUE!,49802,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P09323,2.7.1.193,#N/A,#VALUE!,68347,570.0974899019,9.46691281803185E-07,0.44,1.85990428645027E-06,1.67391385780524E-06,2.04589471509529E-06,0.44,#VALUE!
P69822,2.7.1.194,#N/A,#VALUE!,10896,18.66879146,0.000000031,0.44,6.0905662407453E-08,5.48150961667077E-08,0.000000067,0.44,#VALUE!
P54745,2.7.1.195,#N/A,#VALUE!,69668,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P69795,2.7.1.196,#N/A,#VALUE!,11427,439.0817927217,7.29129512988604E-07,0.44,1.43247448524284E-06,1.28922703671855E-06,1.57572193376712E-06,0.44,#VALUE!
P69826,2.7.1.197,#N/A,#VALUE!,48971,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P00550,2.7.1.197,#N/A,#VALUE!,67972,1120.8052928385,1.86118447831038E-06,0.44,3.65655103793788E-06,3.29089593414409E-06,4.02220614173166E-06,0.44,#VALUE!
P56580,2.7.1.198,#N/A,#VALUE!,33332,0.0111358172,1.84918916754459E-11,0.44,3.63298461207188E-11,3.26968615086469E-11,3.99628307327907E-11,0.44,#VALUE!
P69786,2.7.1.199,#N/A,#VALUE!,50677,782.6942431319,1.29972474781112E-06,0.44,2.55348673440298E-06,2.29813806096268E-06,2.80883540784328E-06,0.44,#VALUE!
P37188,2.7.1.200,#N/A,#VALUE!,10222,25668.2938366119,4.26242009907205E-05,0.44,8.37410628501386E-05,0.000075367,9.21151691351524E-05,0.44,#VALUE!
P36672,2.7.1.201,#N/A,#VALUE!,51081,25.0059966021,4.15244048523675E-08,0.44,8.15803631677161E-08,7.34223268509445E-08,8.97383994844877E-08,0.44,#VALUE!
P77439,2.7.1.202,#N/A,#VALUE!,92130,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P32670,2.7.1.202,#N/A,#VALUE!,91774,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P69808,2.7.1.202,#N/A,#VALUE!,11735,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P69816,2.7.1.202,#N/A,#VALUE!,11248,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P32676,2.7.1.202,#N/A,#VALUE!,12637,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P20966,2.7.1.202,#N/A,#VALUE!,57519,139.0991533902,0.000000231,0.44,4.53801527308096E-07,4.08421374577286E-07,4.99181680038905E-07,0.44,#VALUE!
P32154,2.7.1.202,#N/A,#VALUE!,51120,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P19642,2.7.1.208,#N/A,#VALUE!,56627,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
Q46889,2.7.1.217,#N/A,#VALUE!,41339,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P45543,2.7.1.218,#N/A,#VALUE!,28332,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P27278,2.7.1.22,#N/A,#VALUE!,47346,14.131096856,2.346578687483E-08,0.44,4.61017423866993E-08,4.14915681480294E-08,5.07119166253693E-08,0.44,#VALUE!
P0A6J1,2.7.1.25,#N/A,#VALUE!,22321,450.1915738113,7.47578169729803E-07,0.44,1.46871939043183E-06,1.32184745138865E-06,1.61559132947502E-06,0.44,#VALUE!
P77364,2.7.1.31,#N/A,#VALUE!,38734,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P77150,2.7.1.35,#N/A,#VALUE!,31322,60.0294356869,9.96835531167091E-08,0.44,1.95841951113377E-07,1.7625775600204E-07,2.15426146224715E-07,0.44,#VALUE!
P40191,2.7.1.35,#N/A,#VALUE!,30847,84.5822181452,1.4045536058659E-07,0.44,2.75943733961867E-07,2.4834936056568E-07,3.03538107358054E-07,0.44,#VALUE!
P37647,2.7.1.45,#N/A,#VALUE!,33962,280.6127361713,0.000000466,0.44,9.15479966290204E-07,8.23931969661184E-07,0.000001007,0.44,#VALUE!
P32171,2.7.1.5,#N/A,#VALUE!,54069,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P76423,2.7.1.50,#N/A,#VALUE!,27339,1.671885823,2.77629661740286E-09,0.44,5.45441378664608E-09,4.90897240798148E-09,0.000000006,0.44,#VALUE!
P11553,2.7.1.51,#N/A,#VALUE!,52259,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P37677,2.7.1.53,#N/A,#VALUE!,55155,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P0AEW9,2.7.1.56,#N/A,#VALUE!,33756,83.7487158393,1.39071265093458E-07,0.44,2.7322448937811E-07,2.45902040440299E-07,3.00546938315921E-07,0.44,#VALUE!
P31459,2.7.1.58,#N/A,#VALUE!,31374,6.754445093,1.1216282120558E-08,0.44,0.000000022,1.9832325949906E-08,2.42395094943296E-08,0.44,#VALUE!
P0AEW6,2.7.1.73,#N/A,#VALUE!,48449,28.9148888954,0.000000048,0.44,9.43328584168504E-08,8.48995725751654E-08,1.03766144258535E-07,0.44,#VALUE!
P30235,2.7.1.83,#N/A,#VALUE!,33573,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
P75948,2.7.1.89,#N/A,#VALUE!,32397,#N/A,#N/A,0.44,#N/A,#N/A,#N/A,0.44,#VALUE!
