Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P0A887,2.1.1.163,#N/A,#VALUE!,28073,1488.4358615405,2.47166366911412E-06,1.27,4.85592076446781E-06,4.37032868802103E-06,5.34151284091459E-06,1.27,#VALUE!
P0A6U5,2.1.1.170,#N/A,#VALUE!,23431,555.2061865416,0.000000922,1.27,1.8113224220479E-06,1.63019017984311E-06,1.99245466425269E-06,1.27,#VALUE!
P0ADX9,2.1.1.171,#N/A,#VALUE!,21678,59.3248871874,9.85135954623474E-08,1.27,1.93543409552745E-07,1.74189068597471E-07,2.1289775050802E-07,1.27,#VALUE!
P39406,2.1.1.172,#N/A,#VALUE!,37625,633.9016219119,1.05264301214194E-06,1.27,2.0680609275873E-06,1.86125483482857E-06,2.27486702034604E-06,1.27,#VALUE!
P75864,2.1.1.173,#N/A,#VALUE!,78854,139.6038138537,2.31823005402941E-07,1.27,4.55447947746446E-07,4.09903152971801E-07,0.000000501,1.27,#VALUE!
P42596,2.1.1.174,#N/A,#VALUE!,42331,5.4501697705,9.05043136913916E-09,1.27,1.77808081908431E-08,0.000000016,1.95588890099275E-08,1.27,#VALUE!
P36929,2.1.1.176,#N/A,#VALUE!,48348,128.067527114,2.12666102812961E-07,1.27,4.17811596882045E-07,0.000000376,4.5959275657025E-07,1.27,#VALUE!
P0A8I8,2.1.1.177,#N/A,#VALUE!,17341,95.3233476734,1.58291842699131E-07,1.27,0.000000311,2.79887344654652E-07,3.42084532355686E-07,1.27,#VALUE!
P76273,2.1.1.178,#N/A,#VALUE!,53228,83.1695485353,1.38109512679027E-07,1.27,2.71334995440131E-07,2.44201495896118E-07,2.98468494984144E-07,1.27,#VALUE!
P75782,2.1.1.181,#N/A,#VALUE!,34226,12.7293538619,2.11380834638278E-08,1.27,4.15286512059485E-08,3.73757860853537E-08,4.56815163265434E-08,1.27,#VALUE!
P06992,2.1.1.182,#N/A,#VALUE!,30420,318.6305409053,5.29110828471075E-07,1.27,1.03951046850899E-06,9.35559421658089E-07,1.14346151535989E-06,1.27,#VALUE!
P63177,2.1.1.185,#N/A,#VALUE!,26557,553.7583464482,9.19558861587876E-07,1.27,1.80659894221587E-06,1.62593904799428E-06,1.98725883643745E-06,1.27,#VALUE!
P0ADR6,2.1.1.186,#N/A,#VALUE!,41905,117.0079793401,1.9430086240465E-07,1.27,3.8173057446886E-07,3.43557517021974E-07,4.19903631915746E-07,1.27,#VALUE!
P36999,2.1.1.187,#N/A,#VALUE!,30419,6.7273746149,1.11713294833279E-08,1.27,2.19476021283457E-08,1.97528419155111E-08,2.41423623411802E-08,1.27,#VALUE!
P75817,2.1.1.189,#N/A,#VALUE!,41956,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P55135,2.1.1.190,#N/A,#VALUE!,48052,1.9507944853,3.2394461729321E-09,1.27,6.3643343279609E-09,5.72790089516481E-09,0.000000007,1.27,#VALUE!
P75876,2.1.1.191,#N/A,#VALUE!,44357,412.4729970567,6.8494353546448E-07,1.27,1.34566509914436E-06,1.21109858922993E-06,1.4802316090588E-06,1.27,#VALUE!
P36979,2.1.1.192,#N/A,#VALUE!,43086,419.5129422942,6.96633912809965E-07,1.27,1.36863244166987E-06,1.23176919750289E-06,1.50549568583686E-06,1.27,#VALUE!
P0AGL7,2.1.1.193,#N/A,#VALUE!,26978,207.1657342692,0.000000344,1.27,6.75864117976124E-07,6.08277706178512E-07,7.43450529773737E-07,1.27,#VALUE!
P12999,2.1.1.197,#N/A,#VALUE!,28276,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P67087,2.1.1.198,#N/A,#VALUE!,31348,336.2073537784,5.58298495148433E-07,1.27,1.09685362504604E-06,9.87168262541433E-07,1.20653898755064E-06,1.27,#VALUE!
P60390,2.1.1.199,#N/A,#VALUE!,34878,383.368993177,6.36614070370382E-07,1.27,1.2507152659536E-06,1.12564373935824E-06,1.37578679254896E-06,1.27,#VALUE!
P0AE01,2.1.1.200,#N/A,#VALUE!,27048,230.7375622629,3.83157692233373E-07,1.27,7.52765603601911E-07,6.7748904324172E-07,0.000000828,1.27,#VALUE!
P0A887,2.1.1.201,#N/A,#VALUE!,28073,1488.4358615405,2.47166366911412E-06,1.27,4.85592076446781E-06,4.37032868802103E-06,5.34151284091459E-06,1.27,#VALUE!
P0AGJ7,2.1.1.207,#N/A,#VALUE!,17726,36.9663528403,6.13855078716764E-08,1.27,1.20600211928637E-07,1.08540190735774E-07,1.32660233121501E-07,1.27,#VALUE!
P17993,2.1.1.222,#N/A,#VALUE!,26555,1455.3876996621,2.4167846224877E-06,1.27,4.74810338406227E-06,4.27329304565604E-06,5.2229137224685E-06,1.27,#VALUE!
P31825,2.1.1.223,#N/A,#VALUE!,27270,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P68567,2.1.1.242,#N/A,#VALUE!,26949,83.0808201498,0.000000138,1.27,0.000000271,2.43940972605433E-07,2.98150077628862E-07,1.27,#VALUE!
P75864,2.1.1.264,#N/A,#VALUE!,78854,139.6038138537,2.31823005402941E-07,1.27,4.55447947746446E-07,4.09903152971801E-07,0.000000501,1.27,#VALUE!
P25397,2.1.1.265,#N/A,#VALUE!,22531,227.6331696993,0.000000378,1.27,7.42637734003761E-07,6.68373960603385E-07,8.16901507404137E-07,1.27,#VALUE!
P37634,2.1.1.266,#N/A,#VALUE!,31942,418.7610909568,6.95385405109339E-07,1.27,1.36617957781796E-06,1.22956162003616E-06,1.50279753559975E-06,1.27,#VALUE!
P0ACC1,2.1.1.297,#N/A,#VALUE!,30975,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P39199,2.1.1.298,#N/A,#VALUE!,35002,1059.9113827685,1.76006539815433E-06,1.27,3.45788879794565E-06,3.11209991815108E-06,3.80367767774021E-06,1.27,#VALUE!
P0A8I5,2.1.1.33,#N/A,#VALUE!,27307,714.1859888543,0.000001186,1.27,0.00000233,0.000002097,0.000002563,1.27,#VALUE!
P0AGJ2,2.1.1.34,#N/A,#VALUE!,25343,49.6541804148,8.24546337011154E-08,1.27,0.000000162,1.45794047801579E-07,1.78192725090819E-07,1.27,#VALUE!
P23003,2.1.1.35,#N/A,#VALUE!,41967,88.056925082,1.46225382069095E-07,1.27,2.87279729015905E-07,2.58551756114314E-07,0.000000316,1.27,#VALUE!
P0AED9,2.1.1.37,#N/A,#VALUE!,53465,19.0420427979,3.16207950812536E-08,1.27,6.21233695113037E-08,5.59110325601733E-08,6.83357064624341E-08,1.27,#VALUE!
P77182,2.1.1.61,#N/A,#VALUE!,74434,7.4031547988,1.229351510924E-08,1.27,2.41522890161885E-08,2.17370601145697E-08,2.65675179178074E-08,1.27,#VALUE!
P06134,2.1.1.63,#N/A,#VALUE!,39324,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0AFH0,2.1.1.63,#N/A,#VALUE!,19179,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P17993,2.1.1.64,#N/A,#VALUE!,26555,1455.3876996621,2.4167846224877E-06,1.27,4.74810338406227E-06,4.27329304565604E-06,5.2229137224685E-06,1.27,#VALUE!
P0AEE8,2.1.1.72,#N/A,#VALUE!,32100,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P28638,2.1.1.72,#N/A,#VALUE!,33397,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P08957,2.1.1.72,#N/A,#VALUE!,59307,497.2611951434,8.25740941785774E-07,1.27,1.62228082865574E-06,1.46005274579017E-06,1.78450891152132E-06,1.27,#VALUE!
P0A7A5,2.1.1.77,#N/A,#VALUE!,23258,229.0132046878,3.8029426218492E-07,1.27,7.47140004292575E-07,6.72426003863317E-07,8.21854004721832E-07,1.27,#VALUE!
P07364,2.1.1.80,#N/A,#VALUE!,32849,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P06134,2.1.1.n11,#N/A,#VALUE!,39324,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P33221,2.1.2.-,#N/A,#VALUE!,42434,1290.4357903286,2.14286913040292E-06,1.27,0.00000421,0.000003789,0.000004631,1.27,#VALUE!
P77398,2.1.2.13,#N/A,#VALUE!,74289,1.9031815897,3.1603812515492E-09,1.27,6.20900049420276E-09,5.58810044478248E-09,6.82990054362303E-09,1.27,#VALUE!
P15639,2.1.2.3,#N/A,#VALUE!,57329,2707.7378971797,4.49640965987999E-06,1.27,8.83381072667975E-06,7.95042965401177E-06,9.71719179934772E-06,1.27,#VALUE!
P76290,2.1.3.-,#N/A,#VALUE!,27777,453.2323057653,7.5262754195503E-07,1.27,1.47863957162088E-06,1.3307756144588E-06,1.62650352878297E-06,1.27,#VALUE!
Q46803,2.1.3.-,#N/A,#VALUE!,44187,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P0A9Q5,2.1.3.15,#N/A,#VALUE!,33322,2804.8180645358,4.65761883848516E-06,1.27,9.1505281699119E-06,8.23547535292071E-06,1.00655809869031E-05,1.27,#VALUE!
P0ABD5,2.1.3.15,#N/A,#VALUE!,35242,6784.9422644458,1.1266925048897E-05,1.27,2.21354126697386E-05,1.99218714027648E-05,0.000024349,1.27,#VALUE!
P0A867,2.2.1.2,#N/A,#VALUE!,35659,1115.0418274643,1.8516137951915E-06,1.27,3.63774812414833E-06,0.000003274,4.00152293656316E-06,1.27,#VALUE!
P0A870,2.2.1.2,#N/A,#VALUE!,35219,18399.5824426058,3.05539396257154E-05,1.27,6.00273862980656E-05,5.4024647668259E-05,6.60301249278722E-05,1.27,#VALUE!
P32129,2.3.-.-,#N/A,#VALUE!,36289,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P42632,2.3.1.-,#N/A,#VALUE!,85936,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P46854,2.3.1.-,#N/A,#VALUE!,18794,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
Q47158,2.3.1.-,#N/A,#VALUE!,17555,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76594,2.3.1.-,#N/A,#VALUE!,97987,13.3294664525,2.2134617157873E-08,1.27,4.34864777168428E-08,3.91378299451585E-08,4.78351254885271E-08,1.27,#VALUE!
P16691,2.3.1.-,#N/A,#VALUE!,16570,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P13857,2.3.1.-,#N/A,#VALUE!,20681,30.7154803396,0.000000051,1.27,1.00207165538977E-07,9.01864489850792E-08,1.10227882092875E-07,1.27,#VALUE!
P76112,2.3.1.-,#N/A,#VALUE!,19248,8.4753518509,1.40739818180982E-08,1.27,2.76502589746527E-08,2.48852330771874E-08,3.0415284872118E-08,1.27,#VALUE!
P23930,2.3.1.-,#N/A,#VALUE!,57066,61.3467652821,1.01871081504608E-07,1.27,2.0013964932143E-07,1.80125684389287E-07,2.20153614253572E-07,1.27,#VALUE!
P75697,2.3.1.-,#N/A,#VALUE!,24932,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76539,2.3.1.-,#N/A,#VALUE!,16312,58.7296067527,9.75250859393177E-08,1.27,1.91601347621449E-07,1.72441212859304E-07,2.10761482383594E-07,1.27,#VALUE!
P37750,2.3.1.-,#N/A,#VALUE!,21675,147.21056406,2.44454606542722E-07,1.27,4.80264452932656E-07,4.3223800763939E-07,5.28290898225921E-07,1.27,#VALUE!
P0ACC9,2.3.1.-,#N/A,#VALUE!,17616,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0ACD2,2.3.1.-,#N/A,#VALUE!,19962,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P63417,2.3.1.-,#N/A,#VALUE!,18534,770.2892867289,1.27912535159231E-06,1.27,0.000002513,2.2617147670591E-06,2.76431804862779E-06,1.27,#VALUE!
P39368,2.3.1.-,#N/A,#VALUE!,19957,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P37664,2.3.1.-,#N/A,#VALUE!,17104,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P09163,2.3.1.-,#N/A,#VALUE!,16447,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P39337,2.3.1.-,#N/A,#VALUE!,18622,82.8545564801,1.37586443839369E-07,1.27,2.70307355283632E-07,2.43276619755269E-07,2.97338090811996E-07,1.27,#VALUE!
P37669,2.3.1.-,#N/A,#VALUE!,37570,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76100,2.3.1.-,#N/A,#VALUE!,35849,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76319,2.3.1.-,#N/A,#VALUE!,17891,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76108,2.3.1.-,#N/A,#VALUE!,42295,318.6845521675,5.29200518378461E-07,1.27,1.03968667657851E-06,9.35718008920658E-07,1.14365534423636E-06,1.27,#VALUE!
P0A6C5,2.3.1.1,#N/A,#VALUE!,49195,142.4529169357,2.36554162962026E-07,1.27,4.64742952774118E-07,4.18268657496706E-07,5.1121724805153E-07,1.27,#VALUE!
P0AE37,2.3.1.109,#N/A,#VALUE!,38456,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0A9D8,2.3.1.117,#N/A,#VALUE!,29892,7288.1426029102,1.21025284007143E-05,1.27,2.3777069549537E-05,2.13993625945833E-05,2.61547765044907E-05,1.27,#VALUE!
P77567,2.3.1.118,#N/A,#VALUE!,32275,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0A722,2.3.1.129,#N/A,#VALUE!,28080,1210.8460504042,2.01070416872162E-06,1.27,3.95030288550417E-06,3.55527259695375E-06,4.34533317405459E-06,1.27,#VALUE!
P76503,2.3.1.16,#N/A,#VALUE!,46531,49.1414402082,8.16031886551936E-08,1.27,1.60320606395272E-07,1.44288545755745E-07,1.763526670348E-07,1.27,#VALUE!
P21151,2.3.1.16,#N/A,#VALUE!,40876,463.3771057931,7.69473772489349E-07,1.27,1.5117362917276E-06,1.36056266255484E-06,1.66290992090036E-06,1.27,#VALUE!
P0C7L2,2.3.1.174,#N/A,#VALUE!,42277,30.9776336713,5.14407732834492E-08,1.27,1.01062422953731E-07,0.000000091,1.11168665249104E-07,1.27,#VALUE!
P07464,2.3.1.18,#N/A,#VALUE!,22799,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0A6R0,2.3.1.180,#N/A,#VALUE!,33515,3122.3754960564,5.18494768524816E-06,1.27,1.01865376920396E-05,9.16788392283564E-06,1.12051914612436E-05,1.27,#VALUE!
P21645,2.3.1.191,#N/A,#VALUE!,36038,115.0581286374,1.91062983456249E-07,1.27,3.75369319167483E-07,3.37832387250735E-07,4.12906251084231E-07,1.27,#VALUE!
P76562,2.3.1.193,#N/A,#VALUE!,74893,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P27832,2.3.1.210,#N/A,#VALUE!,24220,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P0C7L2,2.3.1.223,#N/A,#VALUE!,42277,30.9776336713,5.14407732834492E-08,1.27,1.01062422953731E-07,0.000000091,1.11168665249104E-07,1.27,#VALUE!
P05852,2.3.1.234,#N/A,#VALUE!,36008,235.7555183036,3.91490399042782E-07,1.27,7.69136343895445E-07,6.92222709505901E-07,0.000000846,1.27,#VALUE!
P0ACV0,2.3.1.241,#N/A,#VALUE!,35407,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P0ACV2,2.3.1.242,#N/A,#VALUE!,35493,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P24205,2.3.1.243,#N/A,#VALUE!,37410,80.7615383785,1.34110824275161E-07,1.27,2.63479026080867E-07,2.3713112347278E-07,2.89826928688954E-07,1.27,#VALUE!
P76143,2.3.1.245,#N/A,#VALUE!,31893,122.4681018742,2.03367821112948E-07,1.27,3.9954385287416E-07,3.59589467586744E-07,4.39498238161576E-07,1.27,#VALUE!
P37001,2.3.1.251,#N/A,#VALUE!,21770,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0A944,2.3.1.266,#N/A,#VALUE!,16610,62.6394887926,0.000000104,1.27,2.04357071851827E-07,1.83921364666644E-07,2.24792779037009E-07,1.27,#VALUE!
P0A948,2.3.1.267,#N/A,#VALUE!,22688,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P0AB77,2.3.1.29,#N/A,#VALUE!,43117,1560.2401970498,2.5909003604281E-06,1.27,5.09017752539901E-06,4.58115977285911E-06,5.59919527793891E-06,1.27,#VALUE!
P31119,2.3.1.40,#N/A,#VALUE!,80700,9.8290869586,1.6321964394945E-08,1.27,3.2066727691444E-08,2.88600549222996E-08,3.52734004605884E-08,1.27,#VALUE!
P07623,2.3.1.46,#N/A,#VALUE!,35727,360.9501382774,5.99385815804323E-07,1.27,1.17757527662932E-06,1.05981774896639E-06,1.29533280429225E-06,1.27,#VALUE!
P26647,2.3.1.51,#N/A,#VALUE!,27453,86.8300282154,1.4418802426994E-07,1.27,2.83277061434066E-07,2.5494935529066E-07,3.11604767577473E-07,1.27,#VALUE!
P46854,2.3.1.53,#N/A,#VALUE!,18794,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P42632,2.3.1.54,#N/A,#VALUE!,85936,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P09373,2.3.1.54,#N/A,#VALUE!,85357,6457.4845278616,1.07231559745294E-05,1.27,2.10671040756962E-05,1.89603936681266E-05,2.31738144832658E-05,1.27,#VALUE!
P75793,2.3.1.54,#N/A,#VALUE!,90125,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P32674,2.3.1.54,#N/A,#VALUE!,85960,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P0A951,2.3.1.57,#N/A,#VALUE!,21887,130.4301969261,2.16589500043301E-07,1.27,4.25519646450494E-07,0.000000383,4.68071611095543E-07,1.27,#VALUE!
P0AFG6,2.3.1.61,#N/A,#VALUE!,44011,13585.6870848427,2.25600914726714E-05,1.27,4.43223801034801E-05,3.98901420931321E-05,4.87546181138281E-05,1.27,#VALUE!
P77791,2.3.1.79,#N/A,#VALUE!,20096,160.7443234514,2.66928468036282E-07,1.27,5.24417422468138E-07,0.000000472,5.76859164714951E-07,1.27,#VALUE!
P27247,2.3.1.n2,#N/A,#VALUE!,38214,51.7612752311,0.000000086,1.27,1.68867639973439E-07,0.000000152,1.85754403970783E-07,1.27,#VALUE!
P26647,2.3.1.n4,#N/A,#VALUE!,27453,86.8300282154,1.4418802426994E-07,1.27,2.83277061434066E-07,2.5494935529066E-07,3.11604767577473E-07,1.27,#VALUE!
P60782,2.3.1.n5,#N/A,#VALUE!,22193,0.0357197067,5.93153548640307E-11,1.27,1.16533113681789E-10,1.0487980231361E-10,1.28186425049968E-10,1.27,#VALUE!
P18956,2.3.2.2,#N/A,#VALUE!,61768,363.4680732317,6.03567042895468E-07,1.27,1.18578986816399E-06,1.06721088134759E-06,1.30436885498038E-06,1.27,#VALUE!
P0A8P1,2.3.2.6,#N/A,#VALUE!,26619,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
Q47536,2.4.-.-,#N/A,#VALUE!,44708,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P25740,2.4.-.-,#N/A,#VALUE!,42284,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P71243,2.4.-.-,#N/A,#VALUE!,45362,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P11290,2.4.-.-,#N/A,#VALUE!,40524,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P75905,2.4.1.-,#N/A,#VALUE!,50766,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P27127,2.4.1.-,#N/A,#VALUE!,40826,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P37749,2.4.1.-,#N/A,#VALUE!,37757,1290.8627968151,2.14357820792941E-06,1.27,4.21135207844678E-06,3.7902168706021E-06,4.63248728629146E-06,1.27,#VALUE!
P36667,2.4.1.-,#N/A,#VALUE!,31061,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P77293,2.4.1.-,#N/A,#VALUE!,34635,7.7572693719,1.28815499368079E-08,1.27,2.5307563726538E-08,2.27768073538842E-08,2.78383200991918E-08,1.27,#VALUE!
P62517,2.4.1.-,#N/A,#VALUE!,96937,119.6764455402,1.98732058353054E-07,1.27,3.90436263954919E-07,3.51392637559427E-07,4.29479890350411E-07,1.27,#VALUE!
P37653,2.4.1.12,#N/A,#VALUE!,99785,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P27836,2.4.1.180,#N/A,#VALUE!,27928,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P10441,2.4.1.182,#N/A,#VALUE!,42382,55.1222000893,9.15347062259631E-08,1.27,1.79832428734702E-07,1.61849185861232E-07,1.97815671608172E-07,1.27,#VALUE!
P0A6U8,2.4.1.21,#N/A,#VALUE!,52822,480.5341363562,0.000000798,1.27,1.56770993702911E-06,1.4109389433262E-06,1.72448093073202E-06,1.27,#VALUE!
P15977,2.4.1.25,#N/A,#VALUE!,78503,65.7940033372,1.09256066650871E-07,1.27,2.14648461003675E-07,1.93183614903308E-07,2.36113307104043E-07,1.27,#VALUE!
P56258,2.4.1.325,#N/A,#VALUE!,40640,10.1189180259,1.68032514544955E-08,1.27,0.000000033,2.97110536523496E-08,3.63135100195385E-08,1.27,#VALUE!
P76041,2.4.1.352,#N/A,#VALUE!,64186,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P27128,2.4.1.44,#N/A,#VALUE!,39423,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P27242,2.4.1.56,#N/A,#VALUE!,41729,8.3837032653,1.39217922040977E-08,1.27,2.7351261697638E-08,2.46161355278742E-08,3.00863878674018E-08,1.27,#VALUE!
P27129,2.4.1.58,#N/A,#VALUE!,39040,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
Q47147,2.4.2.-,#N/A,#VALUE!,28636,55.9218784525,9.28626344278497E-08,1.27,1.82441325005599E-07,1.64197192505039E-07,2.00685457506159E-07,1.27,#VALUE!
P0AG16,2.4.2.14,#N/A,#VALUE!,56488,634.0735343929,1.05292848620547E-06,1.27,2.06862178036439E-06,1.86175960232795E-06,2.27548395840083E-06,1.27,#VALUE!
P0C037,2.4.2.15,#N/A,#VALUE!,10234,1415.3498308643,2.35029862315563E-06,1.27,4.61748256022717E-06,4.15573430420445E-06,5.07923081624989E-06,1.27,#VALUE!
P30011,2.4.2.19,#N/A,#VALUE!,32762,596.7637913302,0.000000991,1.27,1.94690128119026E-06,1.75221115307124E-06,2.14159140930929E-06,1.27,#VALUE!
P0C037,2.4.2.2,#N/A,#VALUE!,10234,1415.3498308643,2.35029862315563E-06,1.27,4.61748256022717E-06,4.15573430420445E-06,5.07923081624989E-06,1.27,#VALUE!
P0C037,2.4.2.3,#N/A,#VALUE!,10234,1415.3498308643,2.35029862315563E-06,1.27,4.61748256022717E-06,4.15573430420445E-06,5.07923081624989E-06,1.27,#VALUE!
P12758,2.4.2.3,#N/A,#VALUE!,27159,3288.9786497255,5.46160519715286E-06,1.27,1.07300691496127E-05,9.65706223465142E-06,1.1803076064574E-05,1.27,#VALUE!
P76473,2.4.2.43,#N/A,#VALUE!,62543,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P77231,2.4.2.52,#N/A,#VALUE!,31644,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P77757,2.4.2.53,#N/A,#VALUE!,36339,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P60955,2.4.99.-,#N/A,#VALUE!,33108,6.6457307134,0.000000011,1.27,2.16812444525908E-08,1.95131200073318E-08,2.38493688978499E-08,1.27,#VALUE!
P0AC75,2.4.99.12,#N/A,#VALUE!,47291,47.8771055046,7.95036624120834E-08,1.27,1.56195800416667E-07,1.40576220375E-07,1.71815380458333E-07,1.27,#VALUE!
P0AC75,2.4.99.13,#N/A,#VALUE!,47291,47.8771055046,7.95036624120834E-08,1.27,1.56195800416667E-07,1.40576220375E-07,1.71815380458333E-07,1.27,#VALUE!
P33667,2.5.1.-,#N/A,#VALUE!,41111,NA,#VALUE!,1.27,#VALUE!,#VALUE!,#VALUE!,1.27,#VALUE!
P10378,2.5.1.-,#N/A,#VALUE!,59112,113.7553826945,1.88899672358927E-07,1.27,3.71119199133452E-07,0.000000334,4.08231119046798E-07,1.27,#VALUE!
P09158,2.5.1.-,#N/A,#VALUE!,32321,778.762956025,1.29319653939719E-06,1.27,2.54066117759761E-06,2.28659505983785E-06,2.79472729535738E-06,1.27,#VALUE!
P0AGK1,2.5.1.-,#N/A,#VALUE!,32512,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P76291,2.5.1.-,#N/A,#VALUE!,37007,210.5759798147,3.4967781437173E-07,1.27,0.000000687,6.18290830912687E-07,7.55688793337728E-07,1.27,#VALUE!
P22939,2.5.1.10,#N/A,#VALUE!,32160,8.5225198138,1.41523078940841E-08,1.27,2.78041412457448E-08,0.000000025,3.05845553703193E-08,1.27,#VALUE!
P0AG03,2.5.1.129,#N/A,#VALUE!,20695,43.1005827361,7.15718743541523E-08,1.27,1.40612719752755E-07,1.26551447777479E-07,1.54673991728031E-07,1.27,#VALUE!
P0AEA5,2.5.1.141,#N/A,#VALUE!,32248,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
P09158,2.5.1.16,#N/A,#VALUE!,32321,778.762956025,1.29319653939719E-06,1.27,2.54066117759761E-06,2.28659505983785E-06,2.79472729535738E-06,1.27,#VALUE!
P77544,2.5.1.18,#N/A,#VALUE!,24326,78.8719489423,0.000000131,1.27,2.57314369062827E-07,2.31582932156544E-07,0.000000283,1.27,#VALUE!
P0ACA7,2.5.1.18,#N/A,#VALUE!,23713,700.4074124666,1.16308105690229E-06,1.27,0.000002285,2.05652839137929E-06,2.51353470057469E-06,1.27,#VALUE!
P0A9D2,2.5.1.18,#N/A,#VALUE!,22868,505.3776445403,8.39218938127415E-07,1.27,1.6487601927847E-06,1.48388417350623E-06,1.81363621206318E-06,1.27,#VALUE!
P09158,2.5.1.22,#N/A,#VALUE!,32321,778.762956025,1.29319653939719E-06,1.27,2.54066117759761E-06,2.28659505983785E-06,2.79472729535738E-06,1.27,#VALUE!
P30137,2.5.1.3,#N/A,#VALUE!,23015,#N/A,#N/A,1.27,#N/A,#N/A,#N/A,1.27,#VALUE!
