Entry,EC,kcat(s-1),kcat(h-1),Mw,#(cell)-1,conc_fmol(cell)-1,growth_rate1,conc_mmolgDW,0.9conc,1.1conc,growth_rate2,flux_ub_step2(mmol*(gDWh)-1)
P77555,1.1.1.350,#N/A,#VALUE!,37967,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9V8,1.1.1.373,#N/A,#VALUE!,31158,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P39831,1.1.1.381,#N/A,#VALUE!,27249,2017.9745026279,0.000003351,0.47,6.58350456521223E-06,5.92515410869101E-06,7.24185502173346E-06,0.47,#VALUE!
P0A9T0,1.1.1.399,#N/A,#VALUE!,44176,3009.2721231489,4.99713072591973E-06,0.47,9.81754563049063E-06,8.83579106744156E-06,1.07993001935397E-05,0.47,#VALUE!
P76558,1.1.1.40,#N/A,#VALUE!,82417,1595.4652091149,2.64939423632489E-06,0.47,5.20509673148309E-06,4.68458705833478E-06,5.7256064046314E-06,0.47,#VALUE!
Q46888,1.1.1.411,#N/A,#VALUE!,30751,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P39400,1.1.1.414,#N/A,#VALUE!,36448,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P39160,1.1.1.57,#N/A,#VALUE!,53580,88.5665868876,1.47071715190337E-07,0.47,2.88942465992803E-07,0.00000026,3.17836712592084E-07,0.47,#VALUE!
P0A6L7,1.1.1.58,#N/A,#VALUE!,54808,3.045129085,5.05667400361468E-09,0.47,9.93452652969485E-09,8.94107387672537E-09,1.09279791826643E-08,0.47,#VALUE!
P0ABQ2,1.1.1.60,#N/A,#VALUE!,30427,30.4179236534,5.05113312079095E-08,0.47,9.92364070882308E-08,8.93127663794078E-08,1.09160047797054E-07,0.47,#VALUE!
P77161,1.1.1.60,#N/A,#VALUE!,30801,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P25906,1.1.1.65,#N/A,#VALUE!,30706,666.9356157439,1.10749853162384E-06,0.47,2.17583208570498E-06,1.95824887713448E-06,2.39341529427548E-06,0.47,#VALUE!
P0A9P9,1.1.1.69,#N/A,#VALUE!,27563,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P0A9S1,1.1.1.77,#N/A,#VALUE!,40513,134.737737223,2.23742506182355E-07,0.47,4.39572703698143E-07,3.95615433328329E-07,4.83529974067957E-07,0.47,#VALUE!
P76251,1.1.1.83,#N/A,#VALUE!,40315,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A6S7,1.1.1.94,#N/A,#VALUE!,36362,276.5879424752,4.59295819453966E-07,0.47,9.02349350597182E-07,8.12114415537464E-07,9.925842856569E-07,0.47,#VALUE!
P37339,1.1.3.15,#N/A,#VALUE!,46082,12.1730587003,2.02143120230837E-08,0.47,3.97137760767853E-08,3.57423984691067E-08,4.36851536844638E-08,0.47,#VALUE!
P75804,1.1.5.-,#N/A,#VALUE!,41054,2.5372954599,4.2133767185186E-09,0.47,8.27775386742358E-09,7.44997848068122E-09,9.10552925416593E-09,0.47,#VALUE!
P06149,1.1.5.12,#N/A,#VALUE!,64612,573.0298842214,9.51560750948906E-07,0.47,1.86947102347526E-06,1.68252392112773E-06,2.05641812582278E-06,0.47,#VALUE!
P15877,1.1.5.2,#N/A,#VALUE!,86747,33.2235758894,5.51703352531496E-08,0.47,1.08389656685952E-07,9.75506910173569E-08,1.19228622354547E-07,0.47,#VALUE!
P13035,1.1.5.3,#N/A,#VALUE!,56751,161.6463779248,2.68426399742258E-07,0.47,5.27360313835478E-07,4.74624282451931E-07,5.80096345219026E-07,0.47,#VALUE!
P0A9C0,1.1.5.3,#N/A,#VALUE!,58958,16.1828705442,2.68729168783665E-08,0.47,5.27955144958084E-08,4.75159630462276E-08,5.80750659453893E-08,0.47,#VALUE!
P13033,1.1.5.3,#N/A,#VALUE!,45357,9.9242071468,1.64799188754854E-08,0.47,3.23770508359242E-08,2.91393457523318E-08,3.56147559195166E-08,0.47,#VALUE!
P33940,1.1.5.4,#N/A,#VALUE!,60230,13.7734477194,2.28718826293368E-08,0.47,4.49349364034121E-08,4.04414427630709E-08,4.94284300437533E-08,0.47,#VALUE!
P28903,1.1.98.6,#N/A,#VALUE!,80023,34.1309175916,5.66770468142709E-08,0.47,1.11349797277546E-07,1.00214817549791E-07,1.22484777005301E-07,0.47,#VALUE!
P17444,1.1.99.1,#N/A,#VALUE!,61878,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P33644,1.10.3.-,#N/A,#VALUE!,26339,11.5573305584,1.91918474898422E-08,0.47,3.77050048916351E-08,3.39345044024716E-08,4.14755053807986E-08,0.47,#VALUE!
P0ABI8,1.10.3.10,#N/A,#VALUE!,74368,1025.0691379703,1.70220713711441E-06,0.47,3.34421834403618E-06,3.00979650963256E-06,3.67864017843979E-06,0.47,#VALUE!
P26458,1.10.3.10,#N/A,#VALUE!,42424,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P26459,1.10.3.10,#N/A,#VALUE!,57920,0.1715389602,2.84853803111656E-10,0.47,5.59634190789107E-10,5.03670771710197E-10,6.15597609868018E-10,0.47,#VALUE!
P0ABK2,1.10.3.14,#N/A,#VALUE!,42453,44.5182395203,7.39260038529631E-08,0.47,1.45237728591283E-07,1.30713955732155E-07,1.59761501450412E-07,0.47,#VALUE!
P56100,1.10.3.14,#N/A,#VALUE!,4042,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABJ9,1.10.3.14,#N/A,#VALUE!,58205,470.0884657626,7.80618508406905E-07,0.47,1.53363164716484E-06,1.38026848244836E-06,0.000001687,0.47,#VALUE!
Q46845,1.11.1.-,#N/A,#VALUE!,32392,960.2359417182,1.59454656545695E-06,0.47,3.13270445079951E-06,2.81943400571956E-06,0.000003446,0.47,#VALUE!
P77526,1.11.1.-,#N/A,#VALUE!,24516,26.9103647911,4.46867565445646E-08,0.47,8.779323486162E-08,0.000000079,9.65725583477821E-08,0.47,#VALUE!
P31545,1.11.1.-,#N/A,#VALUE!,46754,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P76536,1.11.1.-,#N/A,#VALUE!,33052,419.4320729896,6.96499623031505E-07,0.47,1.36836861106386E-06,1.23153174995747E-06,1.50520547217025E-06,0.47,#VALUE!
P06610,1.11.1.9,#N/A,#VALUE!,20470,1032.0527597494,1.71380398497074E-06,0.47,0.000003367,3.03030174159856E-06,3.70370212862046E-06,0.47,#VALUE!
P69739,1.12.99.6,#N/A,#VALUE!,40681,0.2260741771,3.75413777976727E-10,0.47,7.37551626673334E-10,6.63796464006001E-10,8.11306789340667E-10,0.47,#VALUE!
P0ACD8,1.12.99.6,#N/A,#VALUE!,66253,0.8570298796,1.42316486150876E-09,0.47,2.7960016925516E-09,2.51640152329644E-09,3.07560186180676E-09,0.47,#VALUE!
P0ACE0,1.12.99.6,#N/A,#VALUE!,62491,6.4099275711,1.064418394405E-08,0.47,2.09119527388016E-08,1.88207574649214E-08,0.000000023,0.47,#VALUE!
P69741,1.12.99.6,#N/A,#VALUE!,39652,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P24197,1.13.11.29,#N/A,#VALUE!,29903,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P76938,1.14.-.-,#N/A,#VALUE!,21146,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75779,1.14.11.-,#N/A,#VALUE!,25529,13.8776714489,0.000000023,0.47,4.52749592322506E-08,4.07474633090255E-08,4.98024551554757E-08,0.47,#VALUE!
P05050,1.14.11.33,#N/A,#VALUE!,24076,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P27431,1.14.11.47,#N/A,#VALUE!,42579,695.9653844796,1.15570472347992E-06,0.47,2.27053973178767E-06,2.0434857586089E-06,2.49759370496644E-06,0.47,#VALUE!
P0ABR5,1.14.12.19,#N/A,#VALUE!,51109,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
Q47140,1.14.12.19,#N/A,#VALUE!,20579,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P25535,1.14.13.-,#N/A,#VALUE!,44245,16.929377615,2.81125500082777E-08,0.47,5.52309430418029E-08,4.97078487376226E-08,6.07540373459832E-08,0.47,#VALUE!
P75728,1.14.13.-,#N/A,#VALUE!,42953,28.4966903713,4.73209737152635E-08,0.47,0.000000093,8.36716627578334E-08,1.02265365592907E-07,0.47,#VALUE!
P25534,1.14.13.-,#N/A,#VALUE!,42288,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P77397,1.14.13.127,#N/A,#VALUE!,62186,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76077,1.14.13.149,#N/A,#VALUE!,35499,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABR7,1.14.13.239,#N/A,#VALUE!,42561,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76254,1.14.13.239,#N/A,#VALUE!,35661,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P80645,1.14.14.5,#N/A,#VALUE!,41736,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75898,1.14.99.46,#N/A,#VALUE!,42219,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0ABT2,1.16.-.-,#N/A,#VALUE!,18695,6774.5561878095,1.12496781597634E-05,0.47,2.21015288011069E-05,1.98913759209962E-05,2.43116816812176E-05,0.47,#VALUE!
P0AEN1,1.16.1.3,#N/A,#VALUE!,26242,746.4630003719,1.23955994747899E-06,0.47,2.43528476911394E-06,2.19175629220254E-06,2.67881324602533E-06,0.47,#VALUE!
Q46871,1.16.1.9,#N/A,#VALUE!,28872,347.4049756156,5.7689301829224E-07,0.47,1.13338510469988E-06,0.00000102,1.24672361516987E-06,0.47,#VALUE!
P0A998,1.16.3.2,#N/A,#VALUE!,19424,1239.5240423833,2.05832620787659E-06,0.47,4.04386288384398E-06,3.63947659545958E-06,4.44824917222838E-06,0.47,#VALUE!
Q46800,1.17.1.4,#N/A,#VALUE!,31557,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
Q46799,1.17.1.4,#N/A,#VALUE!,81321,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P04036,1.17.1.8,#N/A,#VALUE!,28757,1549.3610612031,2.57283470807556E-06,0.47,5.05468508462781E-06,4.54921657616503E-06,5.5601535930906E-06,0.47,#VALUE!
P07658,1.17.1.9,#N/A,#VALUE!,79374,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32176,1.17.1.9,#N/A,#VALUE!,112549,14.645828799,2.43205393541079E-08,0.47,4.77810203420588E-08,0.000000043,5.25591223762647E-08,0.47,#VALUE!
P24183,1.17.5.3,#N/A,#VALUE!,112963,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P62620,1.17.7.3,#N/A,#VALUE!,40684,310.5506260465,5.15693500575467E-07,0.47,1.01315029582606E-06,9.11835266243458E-07,1.11446532540867E-06,0.47,#VALUE!
P39288,1.17.99.6,#N/A,#VALUE!,43073,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P07658,1.17.99.7,#N/A,#VALUE!,79374,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P37596,1.18.1.-,#N/A,#VALUE!,41404,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77650,1.18.1.3,#N/A,#VALUE!,43978,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P28861,1.19.1.1,#N/A,#VALUE!,27751,152.50479673,2.53246092211898E-07,0.47,4.97536526938896E-07,4.47782874245007E-07,5.47290179632786E-07,0.47,#VALUE!
P37685,1.2.1.-,#N/A,#VALUE!,56306,1413.3222370102,2.3469316456496E-06,0.47,4.61086767318193E-06,4.14978090586374E-06,0.000005072,0.47,#VALUE!
P76149,1.2.1.16,#N/A,#VALUE!,49718,25.2869674915,0.000000042,0.47,8.24970115846797E-08,7.42473104262117E-08,9.07467127431477E-08,0.47,#VALUE!
P25553,1.2.1.21,#N/A,#VALUE!,52273,30560.9233460002,5.07487933344407E-05,0.47,9.9702933859412E-05,8.97326404734708E-05,0.0001096732,0.47,#VALUE!
P25553,1.2.1.22,#N/A,#VALUE!,52273,30560.9233460002,5.07487933344407E-05,0.47,9.9702933859412E-05,8.97326404734708E-05,0.0001096732,0.47,#VALUE!
P11446,1.2.1.38,#N/A,#VALUE!,35952,918.6705161115,1.52552393907587E-06,0.47,2.99710007676988E-06,2.69739006909289E-06,3.29681008444686E-06,0.47,#VALUE!
P80668,1.2.1.39,#N/A,#VALUE!,53699,39.7189488312,0.000000066,0.47,1.29580369134908E-07,1.16622332221417E-07,1.42538406048399E-07,0.47,#VALUE!
P07004,1.2.1.41,#N/A,#VALUE!,44630,794.9571073377,1.32008818887033E-06,0.47,2.59349349483366E-06,2.3341441453503E-06,2.85284284431703E-06,0.47,#VALUE!
P23883,1.2.1.5,#N/A,#VALUE!,53419,368.859847042,6.12520503224869E-07,0.47,1.20338016350662E-06,0.000001083,1.32371817985728E-06,0.47,#VALUE!
P76217,1.2.1.71,#N/A,#VALUE!,53026,6.2130084084,1.03171843381144E-08,0.47,2.02695173636825E-08,1.82425656273143E-08,2.22964691000508E-08,0.47,#VALUE!
P17444,1.2.1.8,#N/A,#VALUE!,61878,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P17445,1.2.1.8,#N/A,#VALUE!,52911,70.5736278753,1.17193005438824E-07,0.47,2.30241660980007E-07,2.07217494882006E-07,2.53265827078008E-07,0.47,#VALUE!
P09546,1.2.1.88,#N/A,#VALUE!,143815,113.7195582291,1.88840183043929E-07,0.47,0.000000371,3.33902091826201E-07,4.08102556676467E-07,0.47,#VALUE!
P77455,1.2.1.91,#N/A,#VALUE!,73003,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AFG3,1.2.4.2,#N/A,#VALUE!,105062,3021.706829321,5.01777952394711E-06,0.47,9.85811301364855E-06,8.87230171228369E-06,1.08439243150134E-05,0.47,#VALUE!
P07003,1.2.5.1,#N/A,#VALUE!,62011,331.0294019379,5.49700102852687E-07,0.47,0.00000108,0.000000972,0.000001188,0.47,#VALUE!
P52647,1.2.7.-,#N/A,#VALUE!,128824,50.8514823298,8.44428467781108E-08,0.47,1.65899502511023E-07,1.49309552259921E-07,1.82489452762125E-07,0.47,#VALUE!
P77324,1.2.99.6,#N/A,#VALUE!,33858,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77165,1.2.99.6,#N/A,#VALUE!,24343,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77489,1.2.99.6,#N/A,#VALUE!,78088,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9U8,1.3.-.-,#N/A,#VALUE!,43002,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32695,1.3.1.-,#N/A,#VALUE!,38468,93.4481787385,1.55177978642466E-07,0.47,3.04868327391878E-07,2.74381494652691E-07,3.35355160131066E-07,0.47,#VALUE!
P0ABT5,1.3.1.-,#N/A,#VALUE!,35866,15.6697912023,0.000000026,0.47,5.11216280394797E-08,0.000000046,5.62337908434277E-08,0.47,#VALUE!
P33371,1.3.1.-,#N/A,#VALUE!,35199,0.0078771801,1.30806710506944E-11,0.47,2.56987643432109E-11,2.31288879088898E-11,2.8268640777532E-11,0.47,#VALUE!
P77258,1.3.1.-,#N/A,#VALUE!,39516,38.2534099431,6.35227664282391E-08,0.47,1.24799148189075E-07,1.12319233370167E-07,1.37279063007982E-07,0.47,#VALUE!
P25889,1.3.1.1,#N/A,#VALUE!,45069,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P76440,1.3.1.1,#N/A,#VALUE!,44329,0.9757586827,1.62032328584328E-09,0.47,3.18334633760958E-09,2.86501170384863E-09,3.50168097137054E-09,0.47,#VALUE!
P15047,1.3.1.28,#N/A,#VALUE!,26250,96.2117774279,1.59767149498373E-07,0.47,3.13884380153974E-07,2.82495942138577E-07,3.45272818169372E-07,0.47,#VALUE!
P42593,1.3.1.34,#N/A,#VALUE!,72678,132.5460150846,2.20102980877811E-07,0.47,4.32422359288431E-07,3.89180123359588E-07,4.75664595217274E-07,0.47,#VALUE!
P0AEA8,1.3.1.76,#N/A,#VALUE!,49951,44.4763681977,7.38564732608112E-08,0.47,1.45101126249138E-07,1.30591013624224E-07,1.59611238874052E-07,0.47,#VALUE!
P26646,1.3.1.84,#N/A,#VALUE!,34724,1391.0857492438,0.00000231,0.47,4.53832264422648E-06,4.08449037980383E-06,4.99215490864912E-06,0.47,#VALUE!
P0CI31,1.3.1.87,#N/A,#VALUE!,28500,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P32695,1.3.1.91,#N/A,#VALUE!,38468,93.4481787385,1.55177978642466E-07,0.47,3.04868327391878E-07,2.74381494652691E-07,3.35355160131066E-07,0.47,#VALUE!
P76113,1.3.1.n3,#N/A,#VALUE!,37610,663.9097003279,1.10247376341391E-06,0.47,0.000002166,1.94936421821713E-06,2.38255626670983E-06,0.47,#VALUE!
P36553,1.3.3.3,#N/A,#VALUE!,34323,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P0ACB4,1.3.5.3,#N/A,#VALUE!,21226,106.0313468522,1.76073309286302E-07,0.47,3.45920057536939E-07,3.11328051783245E-07,3.80512063290633E-07,0.47,#VALUE!
P00363,1.3.5.4,#N/A,#VALUE!,65972,79.3435951436,1.31756219102652E-07,0.47,2.58853082716409E-07,0.000000233,2.8473839098805E-07,0.47,#VALUE!
P60584,1.3.8.13,#N/A,#VALUE!,42558,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
Q47146,1.3.8.7,#N/A,#VALUE!,89224,288.8936004906,4.79730322966825E-07,0.47,9.42495722921071E-07,8.48246150628964E-07,1.03674529521318E-06,0.47,#VALUE!
Q47146,1.3.8.8,#N/A,#VALUE!,89224,288.8936004906,4.79730322966825E-07,0.47,9.42495722921071E-07,8.48246150628964E-07,1.03674529521318E-06,0.47,#VALUE!
P32131,1.3.98.3,#N/A,#VALUE!,52729,81.2671167325,0.000000135,0.47,2.65128441074674E-07,2.38615596967207E-07,2.91641285182142E-07,0.47,#VALUE!
P52062,1.3.99.-,#N/A,#VALUE!,42584,0.0351980677,5.84491327372529E-11,0.47,1.14831302037825E-10,1.03348171834042E-10,1.26314432241607E-10,0.47,#VALUE!
P33224,1.3.99.-,#N/A,#VALUE!,60590,7.0707589587,1.17415459295021E-08,0.47,2.30678701954855E-08,2.07610831759369E-08,2.5374657215034E-08,0.47,#VALUE!
P00370,1.4.1.4,#N/A,#VALUE!,48581,4235.9638843438,7.03414793149088E-06,0.47,1.38195440697267E-05,1.2437589662754E-05,1.52014984766994E-05,0.47,#VALUE!
P37906,1.4.3.-,#N/A,#VALUE!,47170,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P46883,1.4.3.21,#N/A,#VALUE!,84379,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AFI7,1.4.3.5,#N/A,#VALUE!,25545,296.6664384562,4.92637725765832E-07,0.47,9.67854078125407E-07,8.71068670312866E-07,1.06463948593795E-06,0.47,#VALUE!
P0A6J5,1.4.99.-,#N/A,#VALUE!,47607,139.6943792663,0.000000232,0.47,4.55743411245509E-07,4.10169070120958E-07,5.01317752370059E-07,0.47,#VALUE!
P77182,1.5.-.-,#N/A,#VALUE!,74434,1.0854191169,1.80242297730435E-09,0.47,3.54110604578458E-09,3.18699544120612E-09,3.89521665036304E-09,0.47,#VALUE!
P0AFS3,1.5.1.-,#N/A,#VALUE!,26348,36.0545342867,5.98713621500116E-08,0.47,1.17625465913579E-07,1.05862919322221E-07,1.29388012504937E-07,0.47,#VALUE!
P0A9L8,1.5.1.2,#N/A,#VALUE!,28145,376.2784709744,6.24839706035282E-07,0.47,1.22758291951922E-06,1.1048246275673E-06,1.35034121147114E-06,0.47,#VALUE!
P0AEZ1,1.5.1.20,#N/A,#VALUE!,33103,2694.3080030284,4.47410827470679E-06,0.47,0.00000879,0.000007911,0.000009669,0.47,#VALUE!
P38489,1.5.1.34,#N/A,#VALUE!,23905,885.5635325253,1.47054721442267E-06,0.47,2.88909079454356E-06,2.6001817150892E-06,0.000003178,0.47,#VALUE!
P80644,1.5.1.38,#N/A,#VALUE!,21253,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AEN1,1.5.1.41,#N/A,#VALUE!,26242,746.4630003719,1.23955994747899E-06,0.47,2.43528476911394E-06,2.19175629220254E-06,2.67881324602533E-06,0.47,#VALUE!
P75893,1.5.1.42,#N/A,#VALUE!,17749,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P40874,1.5.3.-,#N/A,#VALUE!,40902,495.4428873186,8.22721500030817E-07,0.47,1.61634872304679E-06,1.45471385074211E-06,0.000001778,0.47,#VALUE!
Q46904,1.5.5.-,#N/A,#VALUE!,46393,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P77337,1.5.5.-,#N/A,#VALUE!,45923,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P09546,1.5.5.2,#N/A,#VALUE!,143815,113.7195582291,1.88840183043929E-07,0.47,0.000000371,3.33902091826201E-07,4.08102556676467E-07,0.47,#VALUE!
P0AGE6,1.6.-.-,#N/A,#VALUE!,20376,2217.6199770221,3.68253068253428E-06,0.47,7.23483434682569E-06,6.51135091214312E-06,7.95831778150826E-06,0.47,#VALUE!
P28304,1.6.5.5,#N/A,#VALUE!,35172,1331.7035830012,2.21139751411691E-06,0.47,4.34459236565207E-06,3.91013312908687E-06,4.77905160221728E-06,0.47,#VALUE!
P43340,1.6.99.-,#N/A,#VALUE!,23036,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P41407,1.7.-.-,#N/A,#VALUE!,21658,982.3330482687,1.63124053183119E-06,0.47,3.20479475801805E-06,2.88431528221625E-06,3.52527423381986E-06,0.47,#VALUE!
P08201,1.7.1.15,#N/A,#VALUE!,93121,4.5866081865,7.61642010380161E-09,0.47,0.000000015,1.34671475312799E-08,1.64598469826754E-08,0.47,#VALUE!
P0A9I8,1.7.1.15,#N/A,#VALUE!,12284,1.5313654205,2.54295154508486E-09,0.47,0.000000005,4.49637797755672E-09,5.49557308368044E-09,0.47,#VALUE!
P33225,1.7.2.3,#N/A,#VALUE!,94456,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P46923,1.7.2.3,#N/A,#VALUE!,88964,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75825,1.7.99.1,#N/A,#VALUE!,60064,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P35340,1.8.1.-,#N/A,#VALUE!,56177,2414.4020181478,4.00930258742571E-06,0.47,7.87682237215267E-06,7.0891401349374E-06,8.66450460936793E-06,0.47,#VALUE!
P17846,1.8.1.2,#N/A,#VALUE!,63998,1848.9344951582,3.07029972626734E-06,0.47,0.000006032,5.42882073406798E-06,6.63522534163865E-06,0.47,#VALUE!
P38038,1.8.1.2,#N/A,#VALUE!,66270,2027.9459576163,3.36756220128914E-06,0.47,0.000006616,5.95443218302598E-06,7.27763933480954E-06,0.47,#VALUE!
P36655,1.8.1.8,#N/A,#VALUE!,61795,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0AGG4,1.8.1.8,#N/A,#VALUE!,15555,220.2783123198,3.65789293124799E-07,0.47,7.18643012033004E-07,6.46778710829704E-07,7.90507313236305E-07,0.47,#VALUE!
Q46845,1.8.4.-,#N/A,#VALUE!,32392,960.2359417182,1.59454656545695E-06,0.47,3.13270445079951E-06,2.81943400571956E-06,0.000003446,0.47,#VALUE!
P77526,1.8.4.-,#N/A,#VALUE!,24516,26.9103647911,4.46867565445646E-08,0.47,8.779323486162E-08,0.000000079,9.65725583477821E-08,0.47,#VALUE!
P76270,1.8.4.14,#N/A,#VALUE!,18122,1066.5139902049,0.000001771,0.47,3.47942935563996E-06,3.13148642007597E-06,3.82737229120396E-06,0.47,#VALUE!
P17854,1.8.4.8,#N/A,#VALUE!,27976,919.9837219835,1.52770461970027E-06,0.47,3.00138432161154E-06,2.70124588945039E-06,3.30152275377269E-06,0.47,#VALUE!
P76342,1.8.5.-,#N/A,#VALUE!,37369,19.4849256442,3.23562365397018E-08,0.47,6.35682446752491E-08,5.72114202077242E-08,6.9925069142774E-08,0.47,#VALUE!
P18775,1.8.5.3,#N/A,#VALUE!,90399,0.7672967089,1.2741559430935E-09,0.47,2.50325332631336E-09,2.25292799368203E-09,2.7535786589447E-09,0.47,#VALUE!
P42620,1.8.5.7,#N/A,#VALUE!,37386,80.0001856953,1.3284653884967E-07,0.47,0.000000261,2.34895648260713E-07,2.87094681207538E-07,0.47,#VALUE!
P77783,1.8.99.-,#N/A,#VALUE!,89987,0.0038092294,6.32552206996729E-12,0.47,1.24273518074014E-11,1.11846166266612E-11,1.36700869881415E-11,0.47,#VALUE!
P77374,1.8.99.-,#N/A,#VALUE!,89780,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P33937,1.9.6.1,#N/A,#VALUE!,93042,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P39409,1.97.1.-,#N/A,#VALUE!,31491,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9N8,1.97.1.-,#N/A,#VALUE!,17446,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P0A9N4,1.97.1.4,#N/A,#VALUE!,28204,121.9152725019,2.02449804885206E-07,0.47,3.9774028464677E-07,0.000000358,4.37514313111447E-07,0.47,#VALUE!
P32675,1.97.1.4,#N/A,#VALUE!,32430,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P75794,1.97.1.4,#N/A,#VALUE!,33038,#N/A,#N/A,0.47,#N/A,#N/A,#N/A,0.47,#VALUE!
P39176,2.-.-.-,#N/A,#VALUE!,34411,100.1762057819,1.66350391534151E-07,0.47,3.26818058023873E-07,2.94136252221486E-07,3.59499863826261E-07,0.47,#VALUE!
P0AAX8,2.-.-.-,#N/A,#VALUE!,33325,2411.3249303376,4.00419284346988E-06,0.47,7.86678358245556E-06,7.08010522421E-06,8.65346194070111E-06,0.47,#VALUE!
P22525,2.-.-.-,#N/A,#VALUE!,67812,NA,#VALUE!,0.47,#VALUE!,#VALUE!,#VALUE!,0.47,#VALUE!
P75954,2.-.-.-,#N/A,#VALUE!,34636,23.4352221994,3.89160116230618E-08,0.47,7.64558185128915E-08,6.88102366616024E-08,8.41014003641807E-08,0.47,#VALUE!
